example_id,category,n_choices,question_char_len,source_index,dataset_revision,correct_label
mmlu_pro:test:369,business,10,267,296,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:370,business,10,406,297,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:371,business,10,354,298,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:372,business,10,163,299,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:373,business,10,250,300,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:374,business,10,95,301,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:375,business,10,104,302,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:376,business,10,323,303,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:377,business,10,147,304,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:378,business,10,125,305,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:379,business,10,317,306,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:380,business,10,233,307,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:381,business,10,232,308,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:382,business,10,419,309,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:383,business,10,151,310,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:384,business,10,497,311,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:385,business,10,352,312,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:386,business,10,278,313,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:387,business,10,172,314,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:388,business,10,139,315,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:389,business,10,184,316,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:390,business,10,183,317,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:392,business,10,236,319,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:394,business,10,219,321,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:395,business,10,125,322,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:396,business,10,192,323,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:397,business,10,149,324,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:398,business,10,272,325,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:399,business,10,267,326,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:400,business,10,100,327,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:401,business,10,76,328,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:402,business,10,465,329,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:403,business,10,278,330,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:404,business,10,219,331,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:405,business,10,238,332,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:406,business,10,328,333,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:407,business,10,347,334,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:408,business,10,207,335,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:409,business,10,564,336,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:410,business,10,255,337,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:411,business,10,903,338,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:412,business,10,124,339,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:414,business,10,174,341,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:415,business,10,271,342,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:416,business,10,122,343,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:417,business,10,318,344,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:418,business,10,406,345,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:419,business,10,153,346,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:420,business,10,402,347,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:421,business,10,272,348,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:422,business,10,195,349,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:423,business,10,343,350,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:424,business,10,217,351,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:425,business,10,61,352,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:426,business,10,97,353,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:428,business,10,235,354,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:430,business,10,304,356,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:431,business,4,197,357,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:432,business,4,359,358,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:433,business,10,148,359,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:434,business,10,70,360,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:435,business,10,145,361,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:436,business,10,167,362,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:437,business,7,19,363,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:438,business,4,137,364,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:439,business,10,157,365,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:440,business,10,215,366,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:441,business,10,112,367,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:442,business,10,62,368,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:443,business,10,95,369,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:444,business,10,234,370,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:445,business,10,404,371,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:446,business,10,150,372,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:447,business,10,101,373,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:449,business,10,248,375,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:450,business,10,247,376,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:451,business,10,135,377,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:452,business,10,93,378,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:453,business,10,217,379,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:454,business,10,257,380,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:455,business,10,104,381,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:456,business,10,308,382,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:457,business,10,150,383,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:458,business,10,854,384,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:459,business,10,27,385,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:460,business,10,154,386,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:461,business,10,141,387,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:463,business,10,349,389,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:464,business,10,181,390,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:466,business,10,121,392,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:467,business,10,418,393,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:468,business,10,224,394,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:469,business,10,223,395,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:470,business,10,206,396,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:472,business,10,175,398,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:473,business,10,210,399,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:474,business,10,126,400,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:475,business,10,131,401,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:476,business,10,534,402,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:477,business,10,137,403,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:478,business,10,651,404,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:479,business,10,250,405,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:480,business,10,176,406,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:481,business,10,102,407,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:482,business,10,319,408,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:483,business,10,135,409,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:484,business,10,189,410,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:485,business,10,369,411,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:486,business,10,174,412,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:487,business,10,399,413,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:488,business,10,508,414,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:489,business,10,186,415,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:490,business,10,233,416,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:491,business,10,259,417,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:493,business,10,168,419,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:495,business,10,139,421,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:496,business,10,238,422,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:497,business,10,171,423,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:498,business,10,58,424,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:499,business,10,179,425,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:500,business,10,148,426,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:501,business,10,157,427,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:502,business,10,149,428,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:503,business,10,242,429,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:504,business,9,250,430,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:505,business,10,196,431,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:506,business,10,25,432,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:507,business,10,439,433,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:508,business,10,118,434,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:509,business,10,389,435,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:510,business,10,183,436,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:511,business,10,127,437,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:512,business,10,277,438,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:513,business,10,265,439,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:514,business,10,250,440,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:515,business,10,312,441,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:516,business,10,106,442,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:517,business,10,159,443,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:518,business,10,269,444,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:519,business,10,262,445,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:520,business,10,187,446,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:522,business,10,334,448,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:523,business,10,123,449,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:524,business,10,210,450,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:525,business,10,340,451,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:526,business,10,354,452,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:527,business,10,48,453,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:528,business,10,72,454,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:530,business,10,196,456,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:531,business,10,79,457,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:532,business,10,61,458,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:533,business,10,308,459,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:534,business,10,161,460,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:535,business,10,162,461,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:536,business,10,202,462,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:538,business,10,173,463,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:539,business,10,344,464,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:540,business,10,489,465,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:541,business,10,257,466,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:542,business,10,338,467,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:543,business,10,196,468,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:544,business,10,171,469,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:545,business,10,254,470,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:546,business,10,322,471,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:547,business,10,377,472,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:548,business,10,189,473,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:549,business,10,366,474,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:550,business,10,275,475,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:551,business,10,241,476,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:552,business,10,276,477,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:553,business,10,265,478,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:554,business,10,297,479,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:555,business,10,139,480,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:556,business,10,486,481,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:557,business,10,517,482,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:558,business,10,253,483,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:559,business,10,109,484,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:560,business,10,883,485,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:561,business,10,262,486,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:562,business,10,115,487,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:563,business,10,172,488,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:564,business,4,228,489,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:565,business,10,259,490,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:566,business,10,207,491,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:567,business,10,149,492,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:568,business,10,166,493,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:569,business,10,166,494,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:570,business,10,64,495,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:571,business,10,181,496,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:572,business,10,166,497,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:573,business,10,100,498,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:574,business,10,150,499,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:575,business,10,87,500,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:576,business,10,320,501,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:577,business,10,312,502,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:578,business,10,363,503,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:579,business,10,586,504,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:580,business,10,249,505,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:581,business,10,307,506,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:582,business,10,282,507,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:583,business,10,325,508,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:584,business,10,154,509,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:585,business,10,311,510,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:586,business,10,334,511,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:587,business,10,108,512,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:588,business,10,27,513,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:589,business,10,134,514,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:590,business,10,177,515,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:591,business,10,254,516,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:592,business,10,152,517,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:593,business,10,75,518,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:594,business,10,117,519,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:596,business,10,328,521,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:597,business,10,221,522,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:598,business,10,497,523,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:599,business,10,167,524,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:600,business,10,271,525,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:601,business,10,254,526,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:602,business,10,113,527,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:603,business,10,141,528,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:604,business,10,159,529,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:605,business,10,244,530,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:606,business,10,338,531,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:607,business,10,175,532,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:608,business,10,85,533,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:609,business,10,195,534,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:610,business,10,75,535,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:611,business,10,277,536,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:612,business,10,121,537,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:613,business,10,184,538,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:614,business,4,99,539,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:615,business,10,506,540,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:616,business,10,244,541,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:617,business,10,201,542,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:618,business,10,208,543,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:619,business,10,110,544,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:620,business,10,224,545,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:621,business,10,173,546,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:622,business,10,159,547,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:624,business,10,141,549,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:625,business,9,173,550,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:626,business,10,229,551,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:627,business,9,36,552,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:628,business,10,149,553,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:629,business,10,205,554,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:630,business,10,90,555,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:631,business,10,103,556,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:632,business,8,53,557,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:633,business,10,49,558,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:635,business,10,100,559,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:636,business,10,263,560,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:637,business,10,101,561,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:638,business,10,226,562,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:639,business,10,54,563,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:640,business,10,213,564,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:641,business,10,206,565,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:642,business,10,234,566,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:643,business,10,311,567,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:644,business,10,80,568,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:645,business,10,306,569,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:646,business,10,239,570,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:647,business,10,241,571,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:648,business,10,178,572,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:649,business,10,249,573,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:650,business,10,413,574,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:651,business,10,187,575,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:653,business,10,323,577,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
