source,question_id,model_alias,model_endpoint,family,score_condition,displayed_confidence,displayed_token,frozen_answer,stage1_correct,parsed_action,verify,raw_response,input_tokens,output_tokens,estimated_cost_usd,prompt_hash,request_key
task007a,mmlu_pro:test:11106,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.99,0.99,0.99,J,False,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",293,16,0.001492,ad5490b0d4bf24904af0a113ef4bcc9a675733d308ab7f7630fc0c9e20242b1d,verification:b877eea524b6395c9461f69b6c447854ed92ef10d19733458ab232c216d4ca8f
task007a,mmlu_pro:test:11106,anthropic_sonnet5,claude-sonnet-5,moderate,hidden,,,J,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",638,18,0.001456,e6ab7a9f656d23c629988184050f62dfed58c5596464b909c25343ea60f5ca26,verification:bfd938335c4d6f1d0972c528f3c20d0e62a1d405378d69bfdc066e34c959cc88
task007a,mmlu_pro:test:11106,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.70,0.7,0.7,J,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",666,18,0.001512,6e2948a18ffe784586f7f11adf55bb01958de60900f35284dfed2ae86330a763,verification:b5ae81091cbcce02bf7905de86381e44108dfa1fe9698ed87d6388ddc63c6675
task007a,mmlu_pro:test:11106,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.90,0.9,0.9,J,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",666,18,0.001512,56ca212aa238f0569a31ebcbfe9070fdfbd7c8a8bddb8e9b050060d1fb92f05b,verification:6b70af7827acaaad734a6a3368a75e9f1c3a3b87ef0a7f5ec56dea8002eef82a
task007a,mmlu_pro:test:11106,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.99,0.99,0.99,J,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",666,18,0.001512,dbb57440a092347b12ddb11462a90f46b8404580cde82d843753f5679f819eb2,verification:e47dc29573b2dbd3ece60eb75a16a866530ab83ad795869127306ac488b6b3bc
task007a,mmlu_pro:test:11106,anthropic_sonnet5,claude-sonnet-5,stronger,hidden,,,J,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",643,18,0.001466,6ac3038393401b387465cd7aa9e7066fe2b766cf7749087b7c55c9f6fa6bbc55,verification:8a922b628c72b3a83a9ba7a80ff0c99f35da9b6d78c91a26f1f3bc0734590187
task007a,mmlu_pro:test:11106,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.70,0.7,0.7,J,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",671,18,0.001522,22d0a51fc3617b47f2153009ff5a739a918dadd438055e51e334b38319037d5d,verification:739fadb3cd3818deff367fedeb4eac19656491e64ad3eec9e033e09245084a2e
task007a,mmlu_pro:test:11106,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.90,0.9,0.9,J,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",671,18,0.001522,be352b9d6e25f829cd91d6f25dd7309c6a481fb70d369c4aa3b378df37665c43,verification:aef3d6018bfa31fec69d1ed90cfaa8fa89f5a0e261c11d9859e74255666af4f5
task007a,mmlu_pro:test:11106,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.99,0.99,0.99,J,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",671,18,0.001522,ad5490b0d4bf24904af0a113ef4bcc9a675733d308ab7f7630fc0c9e20242b1d,verification:dabc29d5d743c734211192ea1047e5074e75e513822c16e1588ef8de48055542
task007a,mmlu_pro:test:3955,openai_gpt56_sol,gpt-5.6-sol,moderate,hidden,,,C,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",323,16,0.001612,756f358926543ddf0e69379504a94958bb9d56732d36cce3f5f54135f0a2edb7,verification:98117d44173360b249488d7ed814e71fddea691ddbbcecd9d29ed5d8ed33f49d
task007a,mmlu_pro:test:3955,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.70,0.7,0.7,C,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",340,16,0.00168,f97d8d000026046349f8c790daa0cdd970233bb69feb035d3d9ad3fc6f957294,verification:1fc3c345867ac04e230430d1cde98de1beb4d62404078bd7fe08c56a118581e1
task007a,mmlu_pro:test:3955,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.90,0.9,0.9,C,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",340,16,0.00168,8d3be79bcf595d22d9f1838df37f87746273b724b7a9c2791727679be1df0d15,verification:fbdb9350881a363f7ad6dee17a9aee96def6519e64133806c48331ac4a0dd65d
task007a,mmlu_pro:test:3955,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.99,0.99,0.99,C,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",340,16,0.00168,75f38e63fb8107cee34eee78714124d8b5e8e4137962ce72d4d6a1fcafbb97cc,verification:13340970b35de4e98a7c0e50bc07afcd567b7e6aa30090ce26f7370094d00c90
task007a,mmlu_pro:test:3955,openai_gpt56_sol,gpt-5.6-sol,stronger,hidden,,,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",324,14,0.001576,c05663a9702331bac52fdbd9345a0d7a3005241643e43312972956ae4902ac36,verification:ff8c54a8f3032d91a12bcc773299a8da9b9d5474b35aa5ae0cba1f02b83423d9
task007a,mmlu_pro:test:3955,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.70,0.7,0.7,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",341,14,0.001644,dcb6c9797a3ebd930919fb53d64628b70c2548d0cab388da0913e6093a30d4be,verification:f1c29d5955e7e8ea6f90abb84f1c3633328e526e9ce98f14d3fbd7c9691ebf5d
task007a,mmlu_pro:test:3955,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.90,0.9,0.9,C,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",341,16,0.001684,0940f8402970e4b452d560cdd686bb2ba5d5809575a3affa4742655b461979e9,verification:95fd8a88e704fff41434d30e1b496ab5fce8074d39c773836eb1bf135e6c420d
task007a,mmlu_pro:test:3955,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.99,0.99,0.99,C,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",341,16,0.001684,8022f8bb3f0ef7fa2996d701cd8b1918a978dd1ae5ce80667aa0fff35aab8632,verification:d2af3ebb53677a51d7940b9b6b39aac92f6af6744b5cea65d035b44c2de008ad
task007a,mmlu_pro:test:3955,anthropic_sonnet5,claude-sonnet-5,moderate,hidden,,,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",683,22,0.001586,756f358926543ddf0e69379504a94958bb9d56732d36cce3f5f54135f0a2edb7,verification:c75d6b7f19886b35fdb7cad19c75fd18216d92ab8ac00aa05fcb8c0cf7539ed6
task007a,mmlu_pro:test:3955,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.70,0.7,0.7,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",796,18,0.001772,f97d8d000026046349f8c790daa0cdd970233bb69feb035d3d9ad3fc6f957294,verification:2b30a04d3016d72b24536e4cc65c8a4e1fe5a27c1ead06416d999b983f5e9cf5
task007a,mmlu_pro:test:3955,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.90,0.9,0.9,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",711,27,0.001692,8d3be79bcf595d22d9f1838df37f87746273b724b7a9c2791727679be1df0d15,verification:b84b91bc36da02767df28315a7bf4a2aa3c7a00f45a13c4754a1ddbfc728234f
task007a,mmlu_pro:test:3955,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.99,0.99,0.99,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",809,18,0.001798,75f38e63fb8107cee34eee78714124d8b5e8e4137962ce72d4d6a1fcafbb97cc,verification:ba22cd700803a285e43adeed62e39a8e51309300ec08a18874bbecdc65bf1eae
task007a,mmlu_pro:test:3955,anthropic_sonnet5,claude-sonnet-5,stronger,hidden,,,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",688,18,0.001556,c05663a9702331bac52fdbd9345a0d7a3005241643e43312972956ae4902ac36,verification:1d6e0c307b5f6c4c2f12f411383ebebc6b9778b0f8fa4d9e1b32a3a0a8dfeadf
task007a,mmlu_pro:test:3955,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.70,0.7,0.7,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",716,20,0.001632,dcb6c9797a3ebd930919fb53d64628b70c2548d0cab388da0913e6093a30d4be,verification:44b3bdf5741f9d2e77ba606c1124c74edcf0c98bf741492a169830f97faed351
task007a,mmlu_pro:test:3955,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.90,0.9,0.9,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",716,25,0.001682,0940f8402970e4b452d560cdd686bb2ba5d5809575a3affa4742655b461979e9,verification:482acdc165d3dfc3f60c12947f0e75ed1149c230092e8c18059dbf9a38a1359a
task007a,mmlu_pro:test:3955,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.99,0.99,0.99,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",716,23,0.001662,8022f8bb3f0ef7fa2996d701cd8b1918a978dd1ae5ce80667aa0fff35aab8632,verification:8af9573e3048e40a82fe93ff91a291852090d28efd3e2b8e8e5e6609b6a56ed0
task007a,mmlu_pro:test:6790,openai_gpt56_sol,gpt-5.6-sol,moderate,hidden,,,A,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",477,16,0.002228,fb77fcc4aa0a054345248773b2a95fe9595ba8d34b771b0fb3facb4277e8ec03,verification:8c9789f06e65dbdae53ad6ea05454be44bed4e18617337c4ae8d43c2810039ab
task007a,mmlu_pro:test:6790,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.70,0.7,0.7,A,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",494,14,0.002256,f1053e1573b04fe312c1236a3b9eae018dc376000d99498354a2f076c1104ad7,verification:afb776bf9b4b6066343af822283564586952f3c765fe963b1ef77c3342e179c1
task007a,mmlu_pro:test:6790,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.90,0.9,0.9,A,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",494,16,0.002296,7bc6534aba0938db574f9890e2a8b725faf1cb0c4d50c4c6a35b23f66ffaa975,verification:e847c05cdb046b3fe7bd7963ec3c057b5e2ebc8d41d42ab674e94bc8b92a366a
task007a,mmlu_pro:test:6790,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.99,0.99,0.99,A,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",494,16,0.002296,c9c5b698fbb6f9aa998930f2f8e42eb01551459ecb7567da80a6b68f3e22626b,verification:a1cd8351ed30e98b83a6662416e8ed950e60ae65754fc56b54eab54441d73e33
task007a,mmlu_pro:test:6790,openai_gpt56_sol,gpt-5.6-sol,stronger,hidden,,,A,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",478,14,0.002192,0d3b885d193347ad2dcc8c95af07b898fd86e0a0256a6f78ae22642336afa21d,verification:e26cd920e92bb2a027932e43009445db7337bec7203f58fd87ca3f31e46595f8
task007a,mmlu_pro:test:6790,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.70,0.7,0.7,A,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",495,14,0.00226,a64994c84aa50fb045c2e19525267cf4b314d76713ad771c9da8a88fab078f2c,verification:4428060113ea5261bc922e5c980e8c953160d013f715c99ede5ed84bc5e29d8b
task007a,mmlu_pro:test:6790,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.90,0.9,0.9,A,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",495,16,0.0023,cdaa08b0dd03f4e15642fddc1f20937425cc5768cf37f2d00ebf9b3039b9370a,verification:5c2e675702441c79b44caa9c1d2c185f8a62e77f021b0a9aad5b05aa546a4e7a
task007a,mmlu_pro:test:6790,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.99,0.99,0.99,A,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",495,16,0.0023,66bde6b5a2a9bbc42574b902189c67a939d5d5cdb2c818a618170bf0be03f0c7,verification:8f4e0dded275284696e7184cc46f4a146bd5fcd15ea878322f2df00d096d7b93
task007a,mmlu_pro:test:6790,anthropic_sonnet5,claude-sonnet-5,moderate,hidden,,,A,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",978,18,0.002136,fb77fcc4aa0a054345248773b2a95fe9595ba8d34b771b0fb3facb4277e8ec03,verification:e879d5f233cd455f547f023f83cedd8c93c3b6537d97bfd98fb3a23e29ced1c3
task007a,mmlu_pro:test:6790,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.70,0.7,0.7,A,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",1006,18,0.002192,f1053e1573b04fe312c1236a3b9eae018dc376000d99498354a2f076c1104ad7,verification:fd82f93e4f67336c3655d51efc853423f9e1b44fb84e8e381f4f5f3dd6f27ac2
task007a,mmlu_pro:test:6790,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.90,0.9,0.9,A,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",1006,18,0.002192,7bc6534aba0938db574f9890e2a8b725faf1cb0c4d50c4c6a35b23f66ffaa975,verification:4c5baa5f8781768832b46b4d6aa604cb10be323221cb9677b3060ba53a5b1613
task007a,mmlu_pro:test:6790,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.99,0.99,0.99,A,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",1006,18,0.002192,c9c5b698fbb6f9aa998930f2f8e42eb01551459ecb7567da80a6b68f3e22626b,verification:eb082f97448e9a16a0eedc848581244503732aeb3f02fec5dd3ff1e02eff697c
task007a,mmlu_pro:test:6790,anthropic_sonnet5,claude-sonnet-5,stronger,hidden,,,A,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",983,18,0.002146,0d3b885d193347ad2dcc8c95af07b898fd86e0a0256a6f78ae22642336afa21d,verification:9c1d7997d22281844a875e66aa0058e9b02052249daf9c52e12798d72563168e
task007a,mmlu_pro:test:6790,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.70,0.7,0.7,A,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",1011,18,0.002202,a64994c84aa50fb045c2e19525267cf4b314d76713ad771c9da8a88fab078f2c,verification:51b645e3788ab8d07be592af93ea519bdb0537376d97131e5b99b9bac855381e
task007a,mmlu_pro:test:6790,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.90,0.9,0.9,A,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",1011,18,0.002202,cdaa08b0dd03f4e15642fddc1f20937425cc5768cf37f2d00ebf9b3039b9370a,verification:b3650baaf14d9230c6edf6001ff5bb69df33211addab6ae29784fcb774ea3ec4
task007a,mmlu_pro:test:6790,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.99,0.99,0.99,A,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",1011,18,0.002202,66bde6b5a2a9bbc42574b902189c67a939d5d5cdb2c818a618170bf0be03f0c7,verification:3def3e00ec69639e66486805595cec77512cb288549d13c669a56678e0af8a29
task007a,mmlu_pro:test:3047,openai_gpt56_sol,gpt-5.6-sol,moderate,hidden,,,B,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",417,16,0.001988,5bcd6ec73825795e01cd9c491beede06a73b3b2b067d0bb4163573c25d8abd87,verification:33c92ef6ddda2de9ef5b88bae366069f08e7e35f4e9d03be7b4131c0564de061
task007a,mmlu_pro:test:3047,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.70,0.7,0.7,B,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",434,16,0.002056,2af0d3f7f53031a2fa0a80e6b0afabe93a2deaa7b482169a1e47e6da94f13b45,verification:c9fd53c649cb63ec4fb01897d21ee27239af6d1a8dd8db65fe35c06fb006e1fa
task007a,mmlu_pro:test:3047,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.90,0.9,0.9,B,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",434,16,0.002056,bd7cf928ac2e81d5bbe4b22e89ffeb61081b76f09929df208cdc46c949dc31ae,verification:c7e3ab6cc68e96a5b4ef57b3ac8342dcb75884206410e040bc2299ccc7275c60
task007a,mmlu_pro:test:3047,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.99,0.99,0.99,B,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",434,16,0.002056,4954585db0af3ac843a94a93c7ad2422659fa58280335f71095f2d7daaedc4c2,verification:f08e1941eac9a17a20e95c12cb4cbd6be0f1772a17f940d0e3132c8115f34b4d
task007a,mmlu_pro:test:3047,openai_gpt56_sol,gpt-5.6-sol,stronger,hidden,,,B,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",418,16,0.001992,a99bd1be2f6621214934ecea7eb4243878add7fd6ccdb21af68f5fdadedbd699,verification:47b111f7fc872994139c9e2e6a1a5efd155b1f47bc4f03faf616b6778900aeb4
task007a,mmlu_pro:test:3047,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.70,0.7,0.7,B,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",435,14,0.00202,1d9f4a85f5d186e1103199820cf964e75b6f2feb7b61691b504b9453599b252e,verification:02dd4ee2ae7bd9328be07a956dfc5ef340bde97cd48ecd3d436fd8b04433288a
task007a,mmlu_pro:test:3047,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.90,0.9,0.9,B,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",435,16,0.00206,70f9b00c19ca09c00421fdaff079507c6dc2a15567bf119f51b18c96df250b0b,verification:05004c3ab7646927d98cfc3fa4e35d28809b2265c630ec123227659bec074df6
task007a,mmlu_pro:test:3047,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.99,0.99,0.99,B,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",435,16,0.00206,6c1fb0b09f3aaffd4618def221a6f89f15d9868741246b894626e246202bc99f,verification:891b6017f8530f7dad72ced07285aa676277d53effd4f2a5d9c0fc5e632a2872
task007a,mmlu_pro:test:3047,anthropic_sonnet5,claude-sonnet-5,moderate,hidden,,,B,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",843,19,0.001876,5bcd6ec73825795e01cd9c491beede06a73b3b2b067d0bb4163573c25d8abd87,verification:31e56bf9b4b6be29890582e511e21e4335a8818f6a832178c8350c685c20cdef
task007a,mmlu_pro:test:3047,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.70,0.7,0.7,B,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",871,19,0.001932,2af0d3f7f53031a2fa0a80e6b0afabe93a2deaa7b482169a1e47e6da94f13b45,verification:13d7cc4bc7a7f9a706fc5ce0eb775668478cad6923ce67571c27ad8e438b0940
task007a,mmlu_pro:test:3047,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.90,0.9,0.9,B,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",871,19,0.001932,bd7cf928ac2e81d5bbe4b22e89ffeb61081b76f09929df208cdc46c949dc31ae,verification:29dca06c77590ba0ce391071ff28339836c0bff9bfb580b700ccdb24cb2239bb
task007a,mmlu_pro:test:3047,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.99,0.99,0.99,B,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",871,19,0.001932,4954585db0af3ac843a94a93c7ad2422659fa58280335f71095f2d7daaedc4c2,verification:a1e69f32b8d27a066f2d0e37aa1abc518dfe0509df09a07b3b0f68d90b7eadaa
task007a,mmlu_pro:test:3047,anthropic_sonnet5,claude-sonnet-5,stronger,hidden,,,B,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",848,19,0.001886,a99bd1be2f6621214934ecea7eb4243878add7fd6ccdb21af68f5fdadedbd699,verification:a0f54d8d0c5d7df6399518b82e1789fc857d7cd659c806f0383e8eab8d1f2793
task007a,mmlu_pro:test:3047,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.70,0.7,0.7,B,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",876,18,0.001932,1d9f4a85f5d186e1103199820cf964e75b6f2feb7b61691b504b9453599b252e,verification:db4e2e2a65666d41c9606c42f48724496bf1c2adaf52a5f462b541411c3e7de9
task007a,mmlu_pro:test:3047,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.90,0.9,0.9,B,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",876,19,0.001942,70f9b00c19ca09c00421fdaff079507c6dc2a15567bf119f51b18c96df250b0b,verification:d8e26d772b2a8ddd73b7cd01aab6b2b8b714d953e326f049ba09121cf054161b
task007a,mmlu_pro:test:3047,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.99,0.99,0.99,B,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",876,19,0.001942,6c1fb0b09f3aaffd4618def221a6f89f15d9868741246b894626e246202bc99f,verification:9e49b24741139543158416d29d2e588595f61eef7d84934bf7aae45aabff02f3
task007a,mmlu_pro:test:115,openai_gpt56_sol,gpt-5.6-sol,moderate,hidden,,,J,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",300,16,0.00152,3d55950d3bee1a3de55c3a09dd95e1b09904aa139a0e69d30aab570e171fa74e,verification:efab67551afc2905a43e91e90628c9aa9ffbca84fb93d524368163b85aa11568
task007a,mmlu_pro:test:115,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.70,0.7,0.7,J,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",317,16,0.001588,9bc5c3b44ed0ee52fc9bb6007eeda1ba8efeecd6fbb3d3a28cb50304e84d950e,verification:be7e9a2717bfa3db81e98792dd2a49c7592b5e344c0f4e0a91ac905c4dc24383
task007a,mmlu_pro:test:115,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.90,0.9,0.9,J,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",317,16,0.001588,4839066aa0ed38a012ddf798b7ea1392a3ca2cbccfa913caaa159fa07d51f674,verification:4601ad76133ef1793bd6d617364a19cb29527d7574b7860970594c671d7473d5
task007a,mmlu_pro:test:115,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.99,0.99,0.99,J,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",317,16,0.001588,794ca43fed96edf5217fa1b5d45fddc3e52c9026c2ad7fad048f966e8bbb4f3f,verification:8ba3b5586ed75edb96893a00e226b21e12fa68e5ca9ab4a8a54a40a3bd20e7a7
task007a,mmlu_pro:test:115,openai_gpt56_sol,gpt-5.6-sol,stronger,hidden,,,J,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",301,14,0.001484,1a86be7d1b8c57fd5fb938cd0dcba4b30cabf428d3b4412a531d634eb51bdc86,verification:64c7c54dd70990c5451ca49d80a00f152966b0aad18bf18741eb05c092c73921
task007a,mmlu_pro:test:115,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.70,0.7,0.7,J,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",318,14,0.001552,1942d1fe846fdf8024668dcec0ab6eb29b116722b5b163d59f4c18134e2292e5,verification:f9c96fbe20d41aad1513af69b9b9b7ed1002370412308e93704fa6181c06de06
task007a,mmlu_pro:test:115,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.90,0.9,0.9,J,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",318,14,0.001552,37a3854c80c03d55ed60799310ed049354ca4dd37768ff1fc831e5513e7b23b1,verification:d3f3b23e0f4136f2ceaf7a5fec99f316df4841559a3ed0e0e6d45bdfc95249c7
task007a,mmlu_pro:test:115,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.99,0.99,0.99,J,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",318,16,0.001592,a35616eb5503a508f2c8b316b2430451298174227d7e958efe527d0bace1f514,verification:59d2a6eef2a50e4133022a4c245d7de3ee6d1274a374292fc6d3baa1234bfe9b
task007a,mmlu_pro:test:115,anthropic_sonnet5,claude-sonnet-5,moderate,hidden,,,J,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",653,18,0.001486,3d55950d3bee1a3de55c3a09dd95e1b09904aa139a0e69d30aab570e171fa74e,verification:ae348ddaa2c05463f3a2342e54c711a2a317cb141d681d3a30751abbbcd124e3
task007a,mmlu_pro:test:115,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.70,0.7,0.7,J,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",681,18,0.001542,9bc5c3b44ed0ee52fc9bb6007eeda1ba8efeecd6fbb3d3a28cb50304e84d950e,verification:502ea2a3e1b71e25101f3850c81787530eb5524250afe9f5b04cafe2fcc90238
task007a,mmlu_pro:test:115,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.90,0.9,0.9,J,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",681,18,0.001542,4839066aa0ed38a012ddf798b7ea1392a3ca2cbccfa913caaa159fa07d51f674,verification:a1220a9d3652f88c234b9c52e70660053ae46106ecd7cf4011ca9977d5c5034d
task007a,mmlu_pro:test:115,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.99,0.99,0.99,J,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",681,18,0.001542,794ca43fed96edf5217fa1b5d45fddc3e52c9026c2ad7fad048f966e8bbb4f3f,verification:aad0801ecc67c08580881e66064a8e81e2426e50864a2b11da5ac71b7c5248c4
task007a,mmlu_pro:test:115,anthropic_sonnet5,claude-sonnet-5,stronger,hidden,,,J,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",658,18,0.001496,1a86be7d1b8c57fd5fb938cd0dcba4b30cabf428d3b4412a531d634eb51bdc86,verification:9c9fe3a1650cef6fdc20f847a46fef418e9d2e61179a994ea49e35c60867b0dc
task007a,mmlu_pro:test:115,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.70,0.7,0.7,J,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",686,18,0.001552,1942d1fe846fdf8024668dcec0ab6eb29b116722b5b163d59f4c18134e2292e5,verification:0f92f7f13dc5ed62a413525d23dd3738e9c95bc02e96003ea692d01e7146170d
task007a,mmlu_pro:test:115,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.90,0.9,0.9,J,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",686,18,0.001552,37a3854c80c03d55ed60799310ed049354ca4dd37768ff1fc831e5513e7b23b1,verification:f96067812c37bb089c4da626557009f2506d82f15adf4dec0a26644ef0ed5c6c
