question_id,model_alias,model_endpoint,frozen_answer,q1,stage1_correct,prompt_hash,request_key,prompt_version
mmlu_pro:test:1252,openai_gpt56_sol,gpt-5.6-sol,A,0.95,True,2892e2d28ed8268fc0ba2978e47998a48898c3362126abe0e4451168aa21ee9b,confidence:f273109d7ee7b9a4457f840ea2adc5cbba673364b72779b18803111345ee0cc2,stage_2_confidence_v3_structured_compat
mmlu_pro:test:1252,anthropic_sonnet5,claude-sonnet-5,F,0.6,False,45488c6b40d29222a7d22996d04ae9910eb7b06e53b0c59be3cd2b4a16503f7e,confidence:b5db6054bbb44c7bb2a2c4d6cda8cf2a5a831d8b1287a5a38d4cdf84e3760807,stage_2_confidence_v3_structured_compat
mmlu_pro:test:1313,openai_gpt56_sol,gpt-5.6-sol,H,0.98,True,e66bab6e161dccbaf84d3346c42908597c83798adccf842bb8a85c49065cd1c6,confidence:1347ec42ee3ea79cd03ef0d14d0bb585e82f34dad6cdfc03b663029c14ab50ad,stage_2_confidence_v3_structured_compat
mmlu_pro:test:1313,anthropic_sonnet5,claude-sonnet-5,H,0.72,True,e66bab6e161dccbaf84d3346c42908597c83798adccf842bb8a85c49065cd1c6,confidence:0bb35bc017c41c513db01e58a4784ad6bee365f4200f35489f6e5dc82b8472b2,stage_2_confidence_v3_structured_compat
mmlu_pro:test:1317,openai_gpt56_sol,gpt-5.6-sol,D,0.88,False,a03f567ab28527c0e3d219dddc1be4823bf4ed95f9cea2f352f957dcc0bde62d,confidence:f2c8d7cb3946b0013a92eac0ff886fd88430984fb8763ea2f1c0c3756df554cb,stage_2_confidence_v3_structured_compat
mmlu_pro:test:1317,anthropic_sonnet5,claude-sonnet-5,D,0.55,False,a03f567ab28527c0e3d219dddc1be4823bf4ed95f9cea2f352f957dcc0bde62d,confidence:7f1c09a2bc59d9ae6fe92d08606c7019a94f00153da12b945279e4d84c940e8a,stage_2_confidence_v3_structured_compat
mmlu_pro:test:1328,openai_gpt56_sol,gpt-5.6-sol,A,0.86,True,19b6a198af438219089955514da7cf228c58ae76a7fa33e577d43ba43ac18dfd,confidence:6584d574fd58bdbd1e9c7a97bbeb4ab80aafd6a9bcaaff328c3899166eb5c853,stage_2_confidence_v3_structured_compat
mmlu_pro:test:1328,anthropic_sonnet5,claude-sonnet-5,A,0.75,True,19b6a198af438219089955514da7cf228c58ae76a7fa33e577d43ba43ac18dfd,confidence:3b2a4936e055b9294a8e1bd2005f0073fbb6fe5e36500a2d754897ded5702445,stage_2_confidence_v3_structured_compat
mmlu_pro:test:1340,openai_gpt56_sol,gpt-5.6-sol,H,0.04,False,ff2c9ef54dda41b4b1eb33caa15df244af25c4ff3ff8091df9a45a77057eb8ea,confidence:16bbdb8df8fd865f498e91dfd437e63cda2c8ae2ca4d8d45d2df65a81e45a555,stage_2_confidence_v3_structured_compat
mmlu_pro:test:1340,anthropic_sonnet5,claude-sonnet-5,I,0.7,True,4fb592113b81f8749d5c07b6df83f7031cca674971b9c174d8d7107776c8bd3a,confidence:bb3796bbcbc33d782eb2cee211d120e96a177b3ae208f3d7304354f6bdcb58da,stage_2_confidence_v3_structured_compat
mmlu_pro:test:1375,openai_gpt56_sol,gpt-5.6-sol,G,0.99,True,4a8d6bfbc3636b4c6103b258b0f1df1414864eb1a71dfcc9167573caf69e9201,confidence:4dc757f5e75cefc1da59445b8d44a53f5f0e292a4b717c340201f8260960015a,stage_2_confidence_v3_structured_compat
mmlu_pro:test:1375,anthropic_sonnet5,claude-sonnet-5,G,0.75,True,4a8d6bfbc3636b4c6103b258b0f1df1414864eb1a71dfcc9167573caf69e9201,confidence:b19f0b4b2a3291493a786b6046742b8c5ef24ee787f4a73c4c9b336a3e25c252,stage_2_confidence_v3_structured_compat
mmlu_pro:test:1404,openai_gpt56_sol,gpt-5.6-sol,I,0.96,True,37676d5c7b9e553efae30d37528eae0b3e839211dbd8be6e1e13e348d534986d,confidence:d0ebfb89ec83c12fa06b32222bb6ab9aea6d5d837afd554da0a7961e326794d3,stage_2_confidence_v3_structured_compat
mmlu_pro:test:1404,anthropic_sonnet5,claude-sonnet-5,I,0.65,True,37676d5c7b9e553efae30d37528eae0b3e839211dbd8be6e1e13e348d534986d,confidence:5c38cf79255142daec9d0af6dbd105502fbd2f3e408fe164a9d1e880b71fd93a,stage_2_confidence_v3_structured_compat
mmlu_pro:test:1431,openai_gpt56_sol,gpt-5.6-sol,D,0.97,True,d5249ce565bae3ef1847b1e08efc22748a76e4700b5c1a7f6c458e6b7d29abd3,confidence:59b438303b8f6536fc3973bd8857f47c15bd4efb5f5d634a0300ce86552b3cb5,stage_2_confidence_v3_structured_compat
mmlu_pro:test:1431,anthropic_sonnet5,claude-sonnet-5,D,0.72,True,d5249ce565bae3ef1847b1e08efc22748a76e4700b5c1a7f6c458e6b7d29abd3,confidence:09ba502faf65accc9509285bcd26251eb353301a650f89ecc388660702076b1e,stage_2_confidence_v3_structured_compat
mmlu_pro:test:1433,openai_gpt56_sol,gpt-5.6-sol,D,0.92,True,4ef8009bee749eea3178e8c8784fdf5fd1d21be9fbf34214046272e8e6ec980d,confidence:db44b23d9687522920ee3a720d31e7378071e60858a73412f96d40351e61f675,stage_2_confidence_v3_structured_compat
mmlu_pro:test:1433,anthropic_sonnet5,claude-sonnet-5,D,0.55,True,4ef8009bee749eea3178e8c8784fdf5fd1d21be9fbf34214046272e8e6ec980d,confidence:35732d4a885d74d42b36b86a9318d935dcad921470fb78c430916368bf9c0dc5,stage_2_confidence_v3_structured_compat
mmlu_pro:test:1441,openai_gpt56_sol,gpt-5.6-sol,I,0.93,False,5a42a0ddc2d8d3026f23902fd6fed3b910e76b532b6b319d281394d0bbbdddd1,confidence:cc54d3320b1affb3d1ff9b1ecb690113ccb4cf00da798566b596e20325ef41a2,stage_2_confidence_v3_structured_compat
mmlu_pro:test:1441,anthropic_sonnet5,claude-sonnet-5,I,0.65,False,5a42a0ddc2d8d3026f23902fd6fed3b910e76b532b6b319d281394d0bbbdddd1,confidence:e96bb2f49f2ed3e5aeefc8b0c5b5f3f546954fb10ff6e1a4f7a0c80a66d022dd,stage_2_confidence_v3_structured_compat
mmlu_pro:test:1485,openai_gpt56_sol,gpt-5.6-sol,A,0.96,True,0f7ab25323d6c76df059f17126ea82153e44fb8e57cc46567b386f4e06f8cc88,confidence:29b556fea7a3b8d14566824fca4844e3c888bf40704feddafa903cbcf4c089ff,stage_2_confidence_v3_structured_compat
mmlu_pro:test:1485,anthropic_sonnet5,claude-sonnet-5,D,0.3,False,16e400d390dd9ba3d9a951edf7f0ad6f395140e4a0d3ae2d347643c097bac4a6,confidence:dbd725e2dea17d7a83d91b5faf647e0e4a50c7a26760c9f9348cd096095d16d8,stage_2_confidence_v3_structured_compat
mmlu_pro:test:1498,openai_gpt56_sol,gpt-5.6-sol,G,0.98,True,8783b6ebd6e410289f5ff7ee0eddeafc657245acc2466b39b07d38e732efac34,confidence:56f88238f5139228bb81246cb64ea3c158c0672a1b9e5d4370945888278bc234,stage_2_confidence_v3_structured_compat
mmlu_pro:test:1498,anthropic_sonnet5,claude-sonnet-5,G,0.72,True,8783b6ebd6e410289f5ff7ee0eddeafc657245acc2466b39b07d38e732efac34,confidence:75e1f15a8622b97d2683fa5f80239defc0d8651945c3f3baa7c6e9eacfb591b0,stage_2_confidence_v3_structured_compat
mmlu_pro:test:1508,openai_gpt56_sol,gpt-5.6-sol,H,0.97,False,bc0deea9cfc8f01d35e9ffb7ec5b82bd9dff5e552e724bfa116f30c30b088e29,confidence:6350ff0ab6e1f938cf28cd42849696b6ade03aa2399d8d13fea082f407d9fe14,stage_2_confidence_v3_structured_compat
mmlu_pro:test:1508,anthropic_sonnet5,claude-sonnet-5,F,0.6,True,f30559c7e3e2505539cdd9d981fe71338539d10e8746c3de57811da77c83e265,confidence:5d54efd2a76a4901074d28f55c7528a27b08bc9d062ff5e3781153fea35403eb,stage_2_confidence_v3_structured_compat
mmlu_pro:test:1651,openai_gpt56_sol,gpt-5.6-sol,E,0.97,True,a323a936124ca52a5a64bf904266afdee350eae6531f25b6e052c59ea88094bc,confidence:0c8c68b9c2fc8cea69e020dadab07cd6220f49c648ecdca096c65abbe053b912,stage_2_confidence_v3_structured_compat
mmlu_pro:test:1651,anthropic_sonnet5,claude-sonnet-5,E,0.72,True,a323a936124ca52a5a64bf904266afdee350eae6531f25b6e052c59ea88094bc,confidence:e190c7cd0372277ecf62882bf9850c2be9b3d812f3c9fbb14cbae11247d41df8,stage_2_confidence_v3_structured_compat
mmlu_pro:test:1658,openai_gpt56_sol,gpt-5.6-sol,G,0.98,False,25c22e4575ef087bcbe87fc6c6a6a14d3c9217b7f546ec80ff66cb1ed544cee8,confidence:4af4f14f7e20844b8510ae8b9c902301ebf02f493c7f763bbcf5c4242d5630fc,stage_2_confidence_v3_structured_compat
mmlu_pro:test:1658,anthropic_sonnet5,claude-sonnet-5,G,0.72,False,25c22e4575ef087bcbe87fc6c6a6a14d3c9217b7f546ec80ff66cb1ed544cee8,confidence:1e4d0dfaf2739a992c36a26c879868d3f68ec18aaaae863041f256b865599369,stage_2_confidence_v3_structured_compat
mmlu_pro:test:1688,openai_gpt56_sol,gpt-5.6-sol,C,0.93,False,7b9e967737edaf1816976b611c4db9bd75122917dbf8a2502ab6f4d29d52ecc5,confidence:e043205919c3cdd479572de1a1cdd271dd5a036ebfc6d6c49a050dfc9570545f,stage_2_confidence_v3_structured_compat
mmlu_pro:test:1688,anthropic_sonnet5,claude-sonnet-5,D,0.15,False,5548af0e43ab9790e152924cbba2631ec253abd006a5b4ae787a937c79109aa3,confidence:574f9dbc598759eaf988b0e9f17a38c642cf54cf5fba15708d01d61e339e6171,stage_2_confidence_v3_structured_compat
mmlu_pro:test:1730,openai_gpt56_sol,gpt-5.6-sol,E,0.97,False,ace11c62438b1c315aee96299a377ecad17c95ec3aa398a453008205630c09c6,confidence:68a9fa2c4a0af1bce73ed3707b2fac0422a01c8b20cb2e1ed3199b1488d4651b,stage_2_confidence_v3_structured_compat
mmlu_pro:test:1730,anthropic_sonnet5,claude-sonnet-5,F,0.6,True,f1024aa0459e8dba9c9f148ed9f1d2ac17424e9396e785527817862708a8a62c,confidence:b01135c2df7cc7d1ae6108f4796946d2a2879c75b495088385052b6a12094422,stage_2_confidence_v3_structured_compat
mmlu_pro:test:1731,openai_gpt56_sol,gpt-5.6-sol,C,0.86,True,ae5c2409b730cd5d4dadf15d71e71de389bc1587fef45ac78d95d9cf4bd79a84,confidence:fd5c4b19d1ae0699998c9829fb17db29257e5a8c58dc1e50222a1514fbb984da,stage_2_confidence_v3_structured_compat
mmlu_pro:test:1731,anthropic_sonnet5,claude-sonnet-5,I,0.65,False,928f13172153fffe834bcd34769f162306d121d56c62e25cfe2a4468c9d0887c,confidence:5b753b2981d19c426460b946500df820389e21ed17a59797c8b476d17aeeeb95,stage_2_confidence_v3_structured_compat
mmlu_pro:test:1783,openai_gpt56_sol,gpt-5.6-sol,I,0.86,True,ebac3000389fef2d77b28764e31407cfb62bc3d6494d430198f37b05b27f15d9,confidence:4ac1cbdb0a37c4b8ff10fa5910299a4e6fd11f9d8e2e13f36d3ef48d60f36a05,stage_2_confidence_v3_structured_compat
mmlu_pro:test:1783,anthropic_sonnet5,claude-sonnet-5,J,0.5,False,6a5d1b06b3e333b2e43dd796da3377d58bd2e04086a95b876aa993ffea68e0b6,confidence:87b36343e6e45ac0620cbcf246f2e36ac172f089dec0cf0314f78c293fe63679,stage_2_confidence_v3_structured_compat
mmlu_pro:test:1844,openai_gpt56_sol,gpt-5.6-sol,B,0.94,True,c2e605a8a0a7a323afa46671b93e07a08400a0793d5e22c7c21096253504e986,confidence:fc09cd882a927e0bdde7bde30b5da4379d500ce2f1dd79932233f18b3721bba2,stage_2_confidence_v3_structured_compat
mmlu_pro:test:1844,anthropic_sonnet5,claude-sonnet-5,F,0.55,False,f114b38b331d0b29bd8d0b461a6b377651d6a694983f3d750d28bd5a8819dd52,confidence:dfe00d9981a38aa8edc6f3c6bbf4a945a1da853725d64e3d99eda4ace25fe9b6,stage_2_confidence_v3_structured_compat
mmlu_pro:test:1860,openai_gpt56_sol,gpt-5.6-sol,F,0.91,True,b521aadbd908fce4d32dbed63a2fa9ab8fe9bf8910287c050f856d18de6b280f,confidence:223fc44dfed3d1afababeda72eb9bd5ceac300e491a5460261ab329dd38e65d7,stage_2_confidence_v3_structured_compat
mmlu_pro:test:1860,anthropic_sonnet5,claude-sonnet-5,F,0.6,True,b521aadbd908fce4d32dbed63a2fa9ab8fe9bf8910287c050f856d18de6b280f,confidence:f8e04389800e2471f81dc242f28c8ef3370dbbf788f08c3a460cada7a7bb9ba4,stage_2_confidence_v3_structured_compat
mmlu_pro:test:1908,openai_gpt56_sol,gpt-5.6-sol,B,0.93,False,68bfdf3896847da58952ea73f29d3c3f7a188339de363c11d73029e67c96c209,confidence:76a0e3ec3c40188a1e9d605d65fcc61939a3a4243f968779d41323c52182e9e5,stage_2_confidence_v3_structured_compat
mmlu_pro:test:1908,anthropic_sonnet5,claude-sonnet-5,F,0.75,False,4a0431de42befb7287059fbdde9ee94b4f66a8e391259dd6dbf25d9a4902c2e3,confidence:38bf6c786dfa5e3c6ea27d36c7f1d140977096cc474e1dcbeb4eacf540d14e1d,stage_2_confidence_v3_structured_compat
mmlu_pro:test:1936,openai_gpt56_sol,gpt-5.6-sol,I,0.98,True,3150445b35c03ecde6c23dc3c74be3eaf991bcc046dc6fd73329100fd4c15844,confidence:f94699089d92eab1f4d76ba71a4cc1edff8b037b2c5a56c4ccd588045d71faae,stage_2_confidence_v3_structured_compat
mmlu_pro:test:1936,anthropic_sonnet5,claude-sonnet-5,I,0.72,True,3150445b35c03ecde6c23dc3c74be3eaf991bcc046dc6fd73329100fd4c15844,confidence:f119d5690510d828adeff74b3d66e175cd7ca30f5a3ce3e18fbe4716024e41a4,stage_2_confidence_v3_structured_compat
mmlu_pro:test:1968,openai_gpt56_sol,gpt-5.6-sol,E,0.12,False,4a697923826fef68bcca675706b93537189b34da2ce78bad2136ade06bbc7838,confidence:c1d3a5c8fa1110f03fbfc5f345d5e62b3f590b738b843cfbdb6798ec7e886e9b,stage_2_confidence_v3_structured_compat
mmlu_pro:test:1968,anthropic_sonnet5,claude-sonnet-5,G,0.72,True,fb77ef55646247dea121576baf67c29f6424d36629a70268a4b39857bb8e2189,confidence:2ac36403db86870d3c0da02496fdc6d0102eb5e0e97ac97f66cb5b7ce3852d7c,stage_2_confidence_v3_structured_compat
mmlu_pro:test:2040,openai_gpt56_sol,gpt-5.6-sol,J,0.99,True,cf3d655e32500aaef91651b030b181ce3153c1c0b57c87d03727902e1bb9a182,confidence:b093f9c016c36d9d584998c0bfd1dae6272d2864d239ee7e867010cd4bc32952,stage_2_confidence_v3_structured_compat
mmlu_pro:test:2040,anthropic_sonnet5,claude-sonnet-5,J,0.85,True,cf3d655e32500aaef91651b030b181ce3153c1c0b57c87d03727902e1bb9a182,confidence:5a00cecbed0ef953793f34b15b55af319a6bc997b88af910adccc4040d3cdc95,stage_2_confidence_v3_structured_compat
mmlu_pro:test:2066,openai_gpt56_sol,gpt-5.6-sol,E,0.93,True,93eaec7430de9e8fa18aec89c61304ecbb18ff5bcea541709d4d2a1e7c0e06f5,confidence:31400a97a3d8a1f22dc4676dd83e5dc0c6fe4c2aca972291568d6ec6724bba24,stage_2_confidence_v3_structured_compat
mmlu_pro:test:2066,anthropic_sonnet5,claude-sonnet-5,C,0.3,False,37bf8cd31631173d7f428fa0c5fc65b3a1d834428c5556edf409780dee7cd1b1,confidence:86a90557c733726622f926736b6fd488c98bcea03654ca53a9d8b62d409c8e21,stage_2_confidence_v3_structured_compat
mmlu_pro:test:2077,openai_gpt56_sol,gpt-5.6-sol,F,0.82,True,9eee26eb8d350d4cd379b3567ebb5f6a10f7e52efb62eecfa3eb36a9a1164f9a,confidence:4b5a8dfc7ffca3c8bb08a165ba2266b484be6a0ccee88a070d8690ea9a0b8e4b,stage_2_confidence_v3_structured_compat
mmlu_pro:test:2077,anthropic_sonnet5,claude-sonnet-5,F,0.72,True,9eee26eb8d350d4cd379b3567ebb5f6a10f7e52efb62eecfa3eb36a9a1164f9a,confidence:387dcefb3088b4d16458ff1aeecdea088dc7dce21429a3d068fc5e32a2a10b0f,stage_2_confidence_v3_structured_compat
mmlu_pro:test:2089,openai_gpt56_sol,gpt-5.6-sol,E,0.97,True,da29eb86b78b8e194b1a68371d2da3c697e2e074a76b8f3efaa453743380741d,confidence:f0f8bda78ecb60a3d9b6f6143ee14513de2156c6df8b01f4a71684354be19a8a,stage_2_confidence_v3_structured_compat
mmlu_pro:test:2089,anthropic_sonnet5,claude-sonnet-5,E,0.8,True,da29eb86b78b8e194b1a68371d2da3c697e2e074a76b8f3efaa453743380741d,confidence:302e5e2f01bba442bf7ab7facd1eccf69a1c3bb18a5f54907413dcb69d3f1d53,stage_2_confidence_v3_structured_compat
mmlu_pro:test:2097,openai_gpt56_sol,gpt-5.6-sol,B,0.99,True,5a022cf373f481dd8013b98d41d2b803699dcdfdcdeec75df8622d66aaae6d45,confidence:44b1120e679856efe8a3108c81d88b4ed9383d51a7a97029f7117ba89fe3ada3,stage_2_confidence_v3_structured_compat
mmlu_pro:test:2097,anthropic_sonnet5,claude-sonnet-5,B,0.95,True,5a022cf373f481dd8013b98d41d2b803699dcdfdcdeec75df8622d66aaae6d45,confidence:25f2161fe651164d40c924f5e0794b6417f0299141ad4ee193a627fa4b7399a8,stage_2_confidence_v3_structured_compat
mmlu_pro:test:2130,openai_gpt56_sol,gpt-5.6-sol,E,0.99,True,5bf533bfe4e287aeb415557fb90b9f1f753b101dfd4b046411d4305c7dba9791,confidence:4988261648601d9bc1967b455bff94c7dd66046f7f463b3a0f2f468f498ad8cb,stage_2_confidence_v3_structured_compat
mmlu_pro:test:2130,anthropic_sonnet5,claude-sonnet-5,E,0.9,True,5bf533bfe4e287aeb415557fb90b9f1f753b101dfd4b046411d4305c7dba9791,confidence:af5959248c7a8bf9774d656c8fd58eec8d2267e003ffef44277137cb06869dfb,stage_2_confidence_v3_structured_compat
mmlu_pro:test:2140,openai_gpt56_sol,gpt-5.6-sol,A,0.98,True,3b55723d987f873870bdf991f58a8e1dae5c26816c26d97704054107b8b54a10,confidence:dade4dca38aa80b69fac32a376c257da6e7e02af5f271878d44eba5a0316cede,stage_2_confidence_v3_structured_compat
mmlu_pro:test:2140,anthropic_sonnet5,claude-sonnet-5,A,0.75,True,3b55723d987f873870bdf991f58a8e1dae5c26816c26d97704054107b8b54a10,confidence:c8a0543494fe3a0ceed1a8d6a6f67c56286d7d10eff7f92eb0fc24fe03641201,stage_2_confidence_v3_structured_compat
mmlu_pro:test:2180,openai_gpt56_sol,gpt-5.6-sol,H,0.98,True,8010bcab99810b529b29eb37ae5fcb66d9cc85d99f019681b1e4a5531c1e4491,confidence:c2c8e0752420ede7deb63cf4900592fcfd6a8974f91e5985439b690e97d2589a,stage_2_confidence_v3_structured_compat
mmlu_pro:test:2180,anthropic_sonnet5,claude-sonnet-5,H,0.85,True,8010bcab99810b529b29eb37ae5fcb66d9cc85d99f019681b1e4a5531c1e4491,confidence:128adf7ead0fba97eda25001f9d70a6ddb3a12989f9c0055568d12be3d7af8a7,stage_2_confidence_v3_structured_compat
mmlu_pro:test:2192,openai_gpt56_sol,gpt-5.6-sol,I,0.98,False,ff04f42b6cbefa2126c32579bae174ce4767242eaab44b66877b9ea248417069,confidence:4b40bd8973dd3f0f87f5968fab7ce329ff10b82e00df00237a6725102a4faccd,stage_2_confidence_v3_structured_compat
mmlu_pro:test:2192,anthropic_sonnet5,claude-sonnet-5,E,0.6,True,cf7b537921baba6917ee7dae3b3d7b97c2c44d499d29a0d67e24c1445d878094,confidence:1046c500706ae35965aed878effe5dfeffab9b3a638fea7fa6b7ffdbd45bf829,stage_2_confidence_v3_structured_compat
mmlu_pro:test:2196,openai_gpt56_sol,gpt-5.6-sol,D,0.94,False,858ffbcc94261ada7c0ecc7737876795766a88dc5a640ac230642332449173cd,confidence:d157dc68774d0c40fceefc5e8a521beee1141d3e21e226d05b74d4ca6a577a7e,stage_2_confidence_v3_structured_compat
mmlu_pro:test:2196,anthropic_sonnet5,claude-sonnet-5,I,0.45,True,332114e9ecc015bc9db648f79c034ab4ad1ea29593f5fc6ea1635f43a699e30f,confidence:eb230909753ea26cb0a0d1250dbf47b576fcfbeb2498164a0fe831b5414df4f2,stage_2_confidence_v3_structured_compat
mmlu_pro:test:2210,openai_gpt56_sol,gpt-5.6-sol,G,0.98,True,3b093cfce62d2136b154f65c3a598712f7c902d81e19b0177d2ffda0fd2b704b,confidence:6041a935e178e0cc6c9b89c030193deb6cb0a4495bd9b195e6f76733b22aa6af,stage_2_confidence_v3_structured_compat
mmlu_pro:test:2210,anthropic_sonnet5,claude-sonnet-5,G,0.9,True,3b093cfce62d2136b154f65c3a598712f7c902d81e19b0177d2ffda0fd2b704b,confidence:1f281ed9bf85e8bf5f209478af5e1972a26f453ce2664b0207d8e53005be8bed,stage_2_confidence_v3_structured_compat
mmlu_pro:test:2223,openai_gpt56_sol,gpt-5.6-sol,B,0.99,True,9a842319655ca8e5da46fed06ab7b5fe081d540b7e08687784371b62f870c241,confidence:9b7ce689fb4fd9a6fde3a03d5ea2fd2ff4fc0ac9d05b2090b928aec9eb219614,stage_2_confidence_v3_structured_compat
mmlu_pro:test:2223,anthropic_sonnet5,claude-sonnet-5,B,0.85,True,9a842319655ca8e5da46fed06ab7b5fe081d540b7e08687784371b62f870c241,confidence:94e36b34ca4a625ec014f2b148d0477e4998e0c42e5bd4a7ea0e58183fe637ef,stage_2_confidence_v3_structured_compat
mmlu_pro:test:2234,openai_gpt56_sol,gpt-5.6-sol,C,0.99,True,be1a29bcf73a62520d156444ba72070fe7897cba14fa6e40750daf03c7696021,confidence:a9ec62ca851b5aefa59d5930eadd6ff1c64eb11f5a71905d87a68fd777738194,stage_2_confidence_v3_structured_compat
mmlu_pro:test:2234,anthropic_sonnet5,claude-sonnet-5,C,0.9,True,be1a29bcf73a62520d156444ba72070fe7897cba14fa6e40750daf03c7696021,confidence:8c90fee30eabbb392a9c7ec64bffa8271e21acc33a2178bb876aaabefd47ce50,stage_2_confidence_v3_structured_compat
mmlu_pro:test:2284,openai_gpt56_sol,gpt-5.6-sol,J,0.93,True,8c99d865eadec7b21e9053eaa2a262135e23ed72fe1b40e15285b08f2f0eb79d,confidence:7320ff4c4ddc5ff4aa79fb2b050c2821ea94bdbd422e20529e620f76fd647535,stage_2_confidence_v3_structured_compat
mmlu_pro:test:2284,anthropic_sonnet5,claude-sonnet-5,J,0.6,True,8c99d865eadec7b21e9053eaa2a262135e23ed72fe1b40e15285b08f2f0eb79d,confidence:f8c222df5b0930703ce0180886605c835d6279851daf976c827d5db56d0b280c,stage_2_confidence_v3_structured_compat
mmlu_pro:test:2287,openai_gpt56_sol,gpt-5.6-sol,G,0.98,True,d1ed1e30f1a706b860144a7f334ddd47b954b12991bf520da8b76690beeec8e1,confidence:6cb2e33a60a277523e3430703e8f5b74fcc1d4fbb02d0d3509c4a7247fa739d8,stage_2_confidence_v3_structured_compat
mmlu_pro:test:2287,anthropic_sonnet5,claude-sonnet-5,G,0.75,True,d1ed1e30f1a706b860144a7f334ddd47b954b12991bf520da8b76690beeec8e1,confidence:a1d42bd35092ec93a27ae3c80713bcc4f660a9266e7350302a39ff647d64bc8c,stage_2_confidence_v3_structured_compat
mmlu_pro:test:2317,openai_gpt56_sol,gpt-5.6-sol,B,0.98,True,56a69acc97d456a65b3cdcadd54c1a3f49dc49ee142d045ee3b5bba42dc5ccff,confidence:1dc1bee90edee5895168e1c070f60061e28c716356704bde15dfc3caeaff69e0,stage_2_confidence_v3_structured_compat
mmlu_pro:test:2317,anthropic_sonnet5,claude-sonnet-5,B,0.72,True,56a69acc97d456a65b3cdcadd54c1a3f49dc49ee142d045ee3b5bba42dc5ccff,confidence:6638e6b1cfd9d1bf054fbfd0d490f2a3a06b3edbdc74fa4973e8a04a1a7d5f09,stage_2_confidence_v3_structured_compat
mmlu_pro:test:2322,openai_gpt56_sol,gpt-5.6-sol,D,0.99,True,91d489092dd200aac5bedb74832a6d8a40cfcdcf7014657c26e23b2f84294683,confidence:cfce7658882f56bf40b4af5aa8818bac2d8527c8dee7b97a3393ef9ce3106ede,stage_2_confidence_v3_structured_compat
mmlu_pro:test:2322,anthropic_sonnet5,claude-sonnet-5,D,0.85,True,91d489092dd200aac5bedb74832a6d8a40cfcdcf7014657c26e23b2f84294683,confidence:b4bd120595ad74845c69e975cd955ec8c1449b23c4904ff31a5f3e9aa4f3c36e,stage_2_confidence_v3_structured_compat
mmlu_pro:test:2331,openai_gpt56_sol,gpt-5.6-sol,I,0.99,True,82574ea4b25603ed804c1446e5857ed181daa2ed6f2b4165ac42e5b10a79e370,confidence:df8aa09a8cd0eafa49a9f47f4688071a91b5326e9d1224c52d5716b23aa7f68d,stage_2_confidence_v3_structured_compat
mmlu_pro:test:2331,anthropic_sonnet5,claude-sonnet-5,I,0.85,True,82574ea4b25603ed804c1446e5857ed181daa2ed6f2b4165ac42e5b10a79e370,confidence:900e6f36dccb356398f85d97e76a11bcf33dd33f6d438010383eb7771e77bed4,stage_2_confidence_v3_structured_compat
mmlu_pro:test:2362,openai_gpt56_sol,gpt-5.6-sol,D,0.99,True,c13258fbcf0784553d99f137fed95aa6f3e075fea7dc98736a98ac53d49648bd,confidence:6a52ee0d3d0295072be461375c10837ffb33d4c2904da88bbdeb737296b74d9f,stage_2_confidence_v3_structured_compat
mmlu_pro:test:2362,anthropic_sonnet5,claude-sonnet-5,D,0.95,True,c13258fbcf0784553d99f137fed95aa6f3e075fea7dc98736a98ac53d49648bd,confidence:9c29fbeabf5e84fc05cb878974a6a2e240599d63be49a7841c193e3eb927e931,stage_2_confidence_v3_structured_compat
mmlu_pro:test:2365,openai_gpt56_sol,gpt-5.6-sol,J,0.99,True,90ad02b50d99da05456fbf0c702215d3bacb1bd96a05a6292a87d2dcf38738d6,confidence:f4080730f06809d611e812f983de955c2e89da669b053391d6b3596412ed580b,stage_2_confidence_v3_structured_compat
mmlu_pro:test:2365,anthropic_sonnet5,claude-sonnet-5,J,0.85,True,90ad02b50d99da05456fbf0c702215d3bacb1bd96a05a6292a87d2dcf38738d6,confidence:4fe0a00e37d5e199e5b6bdcf97ccf027f503e22a0d6432ed876a201dac6505a0,stage_2_confidence_v3_structured_compat
mmlu_pro:test:2378,openai_gpt56_sol,gpt-5.6-sol,I,0.99,True,36e76f4a6a7f99c37e5476a22124e012d73771408a5c469fe74c6fbd8e3ef6e8,confidence:2c9abae0ecf0c88f450e80d1fdd60d1f314c5b12651366238a63302e096f3947,stage_2_confidence_v3_structured_compat
mmlu_pro:test:2378,anthropic_sonnet5,claude-sonnet-5,I,0.9,True,36e76f4a6a7f99c37e5476a22124e012d73771408a5c469fe74c6fbd8e3ef6e8,confidence:e2bdccbd5591571b47f9d87543ce1c84c14565eadf15b6947eb8080a0375f3f6,stage_2_confidence_v3_structured_compat
mmlu_pro:test:2382,openai_gpt56_sol,gpt-5.6-sol,D,0.99,True,06e7df048d66515a087090f871e2db094ec78c97017301755f7d91b1cf40853d,confidence:5769e2a51cd3ca2b183ba6f7bc1e0dfb83ef0909e22f35958d45f74d69546077,stage_2_confidence_v3_structured_compat
mmlu_pro:test:2382,anthropic_sonnet5,claude-sonnet-5,D,0.9,True,06e7df048d66515a087090f871e2db094ec78c97017301755f7d91b1cf40853d,confidence:e4d34dd12ce565eec233cc4facbad532d451d5d1488abc9b833db6fba31703b7,stage_2_confidence_v3_structured_compat
