question_id,model_alias,model_endpoint,frozen_answer,stage1_correct,q1,q2,q2_minus_q1,hidden_verify_fraction,hidden_verify_count,n_hidden_cells,parse_status,raw_response,returned_model_id,input_tokens,output_tokens,estimated_cost_usd,prompt_hash,request_key,endpoint,inference_settings,timestamp
mmlu_pro:test:494,anthropic_sonnet5,claude-sonnet-5,H,True,0.72,0.7,-0.020000000000000018,1.0,8,8,success,"{""probability_correct"":0.7}",claude-sonnet-5,424,13,0.000978,cfc5f9fd06ff50a1b3ca4d2f3b2494b14311f50b6888d6842d8894d72ee93d6e,confidence:7b649c3054a5d93dfe226e66f223e3d385286217ecc663053a66615911826c7b,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T02:56:43.379162+00:00
mmlu_pro:test:521,openai_gpt56_sol,gpt-5.6-sol,G,True,0.99,0.99,0.0,0.75,6,8,success,"{""probability_correct"":0.99}",gpt-5.6-sol,229,17,0.001256,b41f18acf4396a7f5a6757d88c68c289e0c2350954374e88c155acb462cb9555,confidence:0cf7b1cc079cce6a476ff91a4822eb0fee9a3e5a8d3966406cb7e355336350f8,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T02:56:46.729545+00:00
mmlu_pro:test:521,anthropic_sonnet5,claude-sonnet-5,G,True,0.8,0.7,-0.10000000000000009,1.0,8,8,success,"{""probability_correct"":0.7}",claude-sonnet-5,473,13,0.001076,b41f18acf4396a7f5a6757d88c68c289e0c2350954374e88c155acb462cb9555,confidence:fd08fa77fb2d46ef11b6e1a0a83209b2b7c2118aa0d94ce2c1c9ba91035e954b,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T02:56:44.118746+00:00
mmlu_pro:test:529,openai_gpt56_sol,gpt-5.6-sol,B,True,0.999,0.99,-0.009000000000000008,0.0,0,8,success,"{""probability_correct"":0.99}",gpt-5.6-sol,184,17,0.001076,c6de047e0cd09484771ef600e0fa3960371a3d135bb7f70a2d69b92ba648e069,confidence:5d57d8ea5c53c5acb564a656f0b8846b7c026145dbd6c57b0352aa1c9bf7e4b4,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T02:56:44.259927+00:00
mmlu_pro:test:529,anthropic_sonnet5,claude-sonnet-5,B,True,0.97,0.97,0.0,0.5,4,8,success,"{""probability_correct"":0.97}",claude-sonnet-5,414,13,0.000958,c6de047e0cd09484771ef600e0fa3960371a3d135bb7f70a2d69b92ba648e069,confidence:9a129d71ea52d4e640df9c1fe8f7c22848b223f930fdedc45778b63965300734,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T02:56:44.861413+00:00
mmlu_pro:test:595,openai_gpt56_sol,gpt-5.6-sol,D,True,0.99,0.99,0.0,0.125,1,8,success,"{""probability_correct"":0.99}",gpt-5.6-sol,304,17,0.001556,9595ba7fec8e0638a3f2ec711a14beac1b99f02d5b1613f88201b6ff78189363,confidence:d7fe15f0fc2243ac00b8861063bc39823c671da7b589a4b25c2d8c5e63c23c85,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T02:56:48.395485+00:00
mmlu_pro:test:595,anthropic_sonnet5,claude-sonnet-5,D,True,0.85,0.85,0.0,0.75,6,8,success,"{""probability_correct"":0.85}",claude-sonnet-5,568,13,0.001266,9595ba7fec8e0638a3f2ec711a14beac1b99f02d5b1613f88201b6ff78189363,confidence:7b3c2936a25d51bfbb67a35452296134da4250164a965f1efe7c7be23daf77ed,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T02:56:45.864177+00:00
mmlu_pro:test:623,openai_gpt56_sol,gpt-5.6-sol,D,True,0.97,0.97,0.0,0.25,2,8,success,"{""probability_correct"":0.97}",gpt-5.6-sol,188,17,0.001092,c90430bb7dfa766cde4e868f935eb2a8c860f50e8321a5d682d12f50d1dc411b,confidence:8309b17e67202ef9811eea272aad36c716d775d1f5369af281398f639950fb08,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T02:56:46.038993+00:00
mmlu_pro:test:623,anthropic_sonnet5,claude-sonnet-5,D,True,0.75,0.85,0.09999999999999998,0.0,0,8,success,"{""probability_correct"":0.85}",claude-sonnet-5,466,13,0.001062,c90430bb7dfa766cde4e868f935eb2a8c860f50e8321a5d682d12f50d1dc411b,confidence:2523a4e19393565fb436ebe47055b6756810bcd0e84755542ed4a5ebc8c673b6,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T02:56:47.114672+00:00
mmlu_pro:test:652,openai_gpt56_sol,gpt-5.6-sol,E,True,0.99,0.97,-0.020000000000000018,0.5,4,8,success,"{""probability_correct"":0.97}",gpt-5.6-sol,289,17,0.001496,eed26ff8735cea92dcb812b8af2425fa2b59fc942026dbc509912104904b9615,confidence:bf94cefbfd33a97f054fda6267ed2faa20fe39cbfcb0e47f9f94a2d3813036a1,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T02:56:47.087661+00:00
mmlu_pro:test:652,anthropic_sonnet5,claude-sonnet-5,E,True,0.72,0.7,-0.020000000000000018,1.0,8,8,success,"{""probability_correct"":0.7}",claude-sonnet-5,562,13,0.001254,eed26ff8735cea92dcb812b8af2425fa2b59fc942026dbc509912104904b9615,confidence:7de08bcd7ddca1225e5b136cb305576d1191ffb702c1804a06e82d6a293478de,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T02:56:48.140548+00:00
mmlu_pro:test:655,openai_gpt56_sol,gpt-5.6-sol,F,True,0.99,0.98,-0.010000000000000009,1.0,8,8,success,"{""probability_correct"":0.98}",gpt-5.6-sol,262,17,0.001388,b17192d16a6f9e26b1150ee2a59449d129b85833e05d7e3456d06837b765eb50,confidence:54a0ce3e7f7acd6230464d24ea29ea1f6bcf9babd6136af62f303aa574522c86,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T02:56:48.119833+00:00
mmlu_pro:test:655,anthropic_sonnet5,claude-sonnet-5,F,True,0.35,0.35,0.0,1.0,8,8,success,"{""probability_correct"":0.35}",claude-sonnet-5,529,13,0.001188,b17192d16a6f9e26b1150ee2a59449d129b85833e05d7e3456d06837b765eb50,confidence:b5b64995885be191d98a22d18f755b17a593fbafdb07749bf8d7a213c46b471f,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T02:56:48.212515+00:00
mmlu_pro:test:659,openai_gpt56_sol,gpt-5.6-sol,I,True,0.88,0.78,-0.09999999999999998,0.875,7,8,success,"{""probability_correct"":0.78}",gpt-5.6-sol,277,17,0.001448,4ffd0e441d61fc314cab675d39e9b4593be0d49a84b847906b7d19fb4d8004f6,confidence:4652ac9ef9effb1ffaa50c6d9805ea56e0a6356474b7d3b160deaa72efb1c173,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T02:56:49.237556+00:00
mmlu_pro:test:659,anthropic_sonnet5,claude-sonnet-5,I,True,0.72,0.72,0.0,1.0,8,8,success,"{""probability_correct"":0.72}",claude-sonnet-5,526,13,0.001182,4ffd0e441d61fc314cab675d39e9b4593be0d49a84b847906b7d19fb4d8004f6,confidence:cba8eb18aea1a0a0e7528c254561b949775b0599839d49c470ac3cf9d0f7f38a,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T02:56:49.424653+00:00
mmlu_pro:test:750,openai_gpt56_sol,gpt-5.6-sol,D,True,0.99,0.99,0.0,0.0,0,8,success,"{""probability_correct"":0.99}",gpt-5.6-sol,205,17,0.00116,f3e27a9ce02b37cf193868453c4f789bc47f157a5fc4e1bfa2a44cfacb434cd4,confidence:cb5d1d4aad062d40137bd663a55d376a156331d246d6767e22000d698553457b,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T02:56:51.096620+00:00
mmlu_pro:test:750,anthropic_sonnet5,claude-sonnet-5,D,True,0.98,0.97,-0.010000000000000009,0.0,0,8,success,"{""probability_correct"":0.97}",claude-sonnet-5,430,13,0.00099,f3e27a9ce02b37cf193868453c4f789bc47f157a5fc4e1bfa2a44cfacb434cd4,confidence:f480a12990a50cfc438ecb55ffbe82b4f44d0ac9f5ab3356cdfd04dd83bcd01a,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T02:56:49.869945+00:00
mmlu_pro:test:751,openai_gpt56_sol,gpt-5.6-sol,A,False,0.99,0.99,0.0,0.875,7,8,success,"{""probability_correct"":0.99}",gpt-5.6-sol,247,17,0.001328,87a532be7e1eeb0595577dcb6717ba9bd08dc724b457bf23380e11237b571bd3,confidence:f7485f165e4bba911a40d923b2dcda9fe90c29a210e263fecb105542e10a1a27,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T02:56:51.768156+00:00
mmlu_pro:test:751,anthropic_sonnet5,claude-sonnet-5,B,False,0.85,0.85,0.0,1.0,8,8,success,"{""probability_correct"":0.85}",claude-sonnet-5,529,13,0.001188,6fe6c7ca9d9916947f5bbffe0badbdcf1480a2f35aab946d011b54ef336b0ca7,confidence:43d8b59d8080a2d226b312c108939a52f81d0ecdbd91e6ad7e5a3d2016a4295b,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T02:56:50.705845+00:00
mmlu_pro:test:774,openai_gpt56_sol,gpt-5.6-sol,J,False,0.03,0.01,-0.019999999999999997,1.0,8,8,success,"{""probability_correct"":0.01}",gpt-5.6-sol,226,17,0.001244,548ab6abb40311e67947e5911e9c66496dbdae15ebf07f7c2e92db8f6f095bd6,confidence:d436e399d9d492de4b80a5d833345b45079607ad3a40c2f60a584d06414c5750,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T02:56:51.283706+00:00
mmlu_pro:test:774,anthropic_sonnet5,claude-sonnet-5,C,False,0.55,0.55,0.0,1.0,8,8,success,"{""probability_correct"":0.55}",claude-sonnet-5,468,13,0.001066,8df77071f7ffdf50235e984e7fce5e83a9c51894f9db7c045f728baecf596174,confidence:b5ae1f2b12a6fad23ae0a4249276de8efbaf6956fdbed77c0ce97346c0e0f98b,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T02:56:51.922619+00:00
mmlu_pro:test:802,openai_gpt56_sol,gpt-5.6-sol,I,True,0.99,0.99,0.0,0.125,1,8,success,"{""probability_correct"":0.99}",gpt-5.6-sol,221,17,0.001224,7f26fd02cb92d03d75da1a190d95292b836a4e5340383cdc9e4e38e4abd5e9d8,confidence:c32d96d22dae0965dce0e0bc3104c644d34c069a52dfa351ff9af33b9435b593,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T02:56:52.536054+00:00
mmlu_pro:test:802,anthropic_sonnet5,claude-sonnet-5,I,True,0.9,0.9,0.0,1.0,8,8,success,"{""probability_correct"":0.9}",claude-sonnet-5,447,13,0.001024,7f26fd02cb92d03d75da1a190d95292b836a4e5340383cdc9e4e38e4abd5e9d8,confidence:f4ab117ee316cbe2bbc637625ee5e04dedded2c3d0af42eaaccc8168774721bc,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T02:56:52.901498+00:00
mmlu_pro:test:811,openai_gpt56_sol,gpt-5.6-sol,D,True,0.98,0.92,-0.05999999999999994,0.25,2,8,success,"{""probability_correct"":0.92}",gpt-5.6-sol,207,17,0.001168,11dbe8349c4014b24e6bcd8e15047be4d66118e4d3ef4697b752ad4d273c33aa,confidence:5de30207c63c37ef75beb5013dcada947f505ae1556a0384da91186548906616,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T02:56:53.044514+00:00
mmlu_pro:test:811,anthropic_sonnet5,claude-sonnet-5,A,False,0.72,0.6,-0.12,0.875,7,8,success,"{""probability_correct"":0.6}",claude-sonnet-5,455,13,0.00104,2a5085a20c87bab67528f58cfe68824ef31f727437f7ee5e3d65f00aa75362ea,confidence:316cbab69566e5fd4d14d06ede1ff3f1a18ced7a2d0fe9356f685da3d7c28a04,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T02:56:54.212722+00:00
mmlu_pro:test:820,openai_gpt56_sol,gpt-5.6-sol,C,True,0.99,0.999,0.009000000000000008,0.375,3,8,success,"{""probability_correct"":0.999}",gpt-5.6-sol,208,17,0.001172,ed9d33442b5ed5652f80d4d257d6dbc00b97cfe867d8a13d564ddd666c85ed06,confidence:d84a2916a2a10bd02c659ff2ef4ab4a9004d4e5663650a5445d0674c59dc3777,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T02:56:54.688837+00:00
mmlu_pro:test:820,anthropic_sonnet5,claude-sonnet-5,D,False,0.9,0.9,0.0,1.0,8,8,success,"{""probability_correct"":0.9}",claude-sonnet-5,431,13,0.000992,7efb5114f30756be622a248c2761b8df0241e1587906ef8abf431d587595de90,confidence:5c914aaa27cd40c535555a3e9bd5673347d326601418195a3bac55ef78b1b280,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T02:56:54.557711+00:00
mmlu_pro:test:925,openai_gpt56_sol,gpt-5.6-sol,J,True,0.93,0.93,0.0,0.75,6,8,success,"{""probability_correct"":0.93}",gpt-5.6-sol,394,17,0.001916,640c3d2bb1c2be567ebc98291afda81382f1252eb26e1e896c10590265057805,confidence:81f31f80b99aa7446c9a9d8f084ac2d5d785ab91adfbb158c19271d1670b84c1,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T02:56:54.841141+00:00
mmlu_pro:test:925,anthropic_sonnet5,claude-sonnet-5,H,False,0.2,0.2,0.0,1.0,8,8,success,"{""probability_correct"":0.2}",claude-sonnet-5,766,13,0.001662,4e6ecc2b1b5e44791281b2d89b4fc749d9379b324b2a3d57d60280115556395a,confidence:1f6af1f79412f6b591939508199e751c3d5d9e2a7b80485994e7c7f83755c216,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T02:56:55.831367+00:00
mmlu_pro:test:953,openai_gpt56_sol,gpt-5.6-sol,C,True,0.97,0.98,0.010000000000000009,0.0,0,8,success,"{""probability_correct"":0.98}",gpt-5.6-sol,597,17,0.002728,fc3a84c6759cd628438395841a24cc8b1547d4ec3aa7297c2aff2bed3da4d6c4,confidence:2b9e59749427ac9f5161c6a9a29dd4de7bfa02d2519fd8af19e6cecd73c321b6,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T02:56:56.217162+00:00
mmlu_pro:test:953,anthropic_sonnet5,claude-sonnet-5,C,True,0.72,0.72,0.0,0.875,7,8,success,"{""probability_correct"":0.72}",claude-sonnet-5,1019,13,0.002168,fc3a84c6759cd628438395841a24cc8b1547d4ec3aa7297c2aff2bed3da4d6c4,confidence:0519eeb05e31ecd38d3901e4382e7d46c17435aba6658880f28e503e493edab4,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T02:56:55.866432+00:00
mmlu_pro:test:1010,openai_gpt56_sol,gpt-5.6-sol,E,True,0.98,0.98,0.0,0.0,0,8,success,"{""probability_correct"":0.98}",gpt-5.6-sol,359,17,0.001776,1979e49e1fad609e7df9759d4988864a38704a763a98df79ffce4069a749dd6b,confidence:bf15a801cc1104b3a68ec4f17ceaece98fb1a20e3a32ae83e59922a1ddfe19b9,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T02:56:55.887454+00:00
mmlu_pro:test:1010,anthropic_sonnet5,claude-sonnet-5,E,True,0.72,0.75,0.030000000000000027,0.625,5,8,success,"{""probability_correct"":0.75}",claude-sonnet-5,718,13,0.001566,1979e49e1fad609e7df9759d4988864a38704a763a98df79ffce4069a749dd6b,confidence:96fd1b80187dbd632d69342fb9c8aa69504babadc3c27a288ec5ebef515b2baa,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T02:56:56.835221+00:00
mmlu_pro:test:1023,openai_gpt56_sol,gpt-5.6-sol,D,True,0.88,0.74,-0.14,1.0,8,8,success,"{""probability_correct"":0.74}",gpt-5.6-sol,562,17,0.002588,a16025fc59a00c467a92385272e9987beeb0a11c5d98348b0ab68c3757c09176,confidence:fd5a510c2ae7071c5ea5eb049eecf1365e2e4d7dc2ce2b2174cea6001af36e5d,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T02:56:57.728542+00:00
mmlu_pro:test:1023,anthropic_sonnet5,claude-sonnet-5,H,False,0.5,0.6,0.09999999999999998,1.0,8,8,success,"{""probability_correct"":0.6}",claude-sonnet-5,1063,13,0.002256,971411ce4d0ab2134641909d5ca90427fcdee01560f0b74734a56aefba22e506,confidence:de9f74f30ae415da03376d99ec60843075831fedf4bbf0f6fc50d89538791219,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T02:56:57.108822+00:00
mmlu_pro:test:1026,openai_gpt56_sol,gpt-5.6-sol,H,True,0.93,0.93,0.0,0.5,4,8,success,"{""probability_correct"":0.93}",gpt-5.6-sol,475,17,0.00224,80ec30d12e9e47992c44a6181b1aea5cdc5af370b698669ad47d1028061eea39,confidence:6818d9258c4b8f67553870f5f5df1ae7c411daa5ec13453fb5ed0da313fa312f,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T02:56:57.418143+00:00
mmlu_pro:test:1026,anthropic_sonnet5,claude-sonnet-5,H,True,0.72,0.72,0.0,1.0,8,8,success,"{""probability_correct"":0.72}",claude-sonnet-5,867,13,0.001864,80ec30d12e9e47992c44a6181b1aea5cdc5af370b698669ad47d1028061eea39,confidence:d0e6e947dd570d4436f7d02bd29a860f66c4d7c53abe8b8532c587ecb0bbcda7,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T02:56:58.519846+00:00
mmlu_pro:test:1065,openai_gpt56_sol,gpt-5.6-sol,F,True,0.88,0.93,0.050000000000000044,0.375,3,8,success,"{""probability_correct"":0.93}",gpt-5.6-sol,427,17,0.002048,e740f24b4768315fcbdee4c7f5510c3cc27b5f0646f9321ad3c576accf1ca4ba,confidence:c5977c900512d9a11b8259fd3e12b97aa2d47ff2c347f853870273810e2922ec,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T02:57:03.103553+00:00
mmlu_pro:test:1065,anthropic_sonnet5,claude-sonnet-5,F,True,0.6,0.72,0.12,1.0,8,8,success,"{""probability_correct"":0.72}",claude-sonnet-5,827,13,0.001784,e740f24b4768315fcbdee4c7f5510c3cc27b5f0646f9321ad3c576accf1ca4ba,confidence:e7bc6bc5beefc4c60ce6b7fec23f0b44d8043fb32c8311205e44427ca18c0467,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T02:56:59.147553+00:00
mmlu_pro:test:1131,openai_gpt56_sol,gpt-5.6-sol,C,True,0.94,0.97,0.030000000000000027,0.5,4,8,success,"{""probability_correct"":0.97}",gpt-5.6-sol,354,17,0.001756,4ee42f272263497165b16bb0adbbdc3227e7d197daa42171fcc4120b2e06024f,confidence:cfe5d4c51d4017d9745c7e0522948f3b7b36d8431ea12e04ab4c9026b48b8cf7,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T02:56:59.350215+00:00
mmlu_pro:test:1131,anthropic_sonnet5,claude-sonnet-5,C,True,0.55,0.6,0.04999999999999993,1.0,8,8,success,"{""probability_correct"":0.6}",claude-sonnet-5,705,13,0.00154,4ee42f272263497165b16bb0adbbdc3227e7d197daa42171fcc4120b2e06024f,confidence:846b289c8dd26fcbaadd4bdd103f3f44522335d08a3b8c51f7859707ca1d4d46,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T02:57:00.046136+00:00
