question_id,model_alias,model_endpoint,family,score_condition,displayed_confidence,displayed_token,frozen_answer,stage1_correct,parsed_action,verify,raw_response,input_tokens,output_tokens,estimated_cost_usd,prompt_hash,request_key
mmlu_pro:test:8662,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.90,0.9,0.9,D,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",392,14,0.001848,28b9936e91cdad6303c5cd0b246685a6c14f5784e41ef579715bfec1363f8fda,verification:cc49cbd01895c11296f8ac57bddae9dde473791d5d828315c3b919b3f19b0c0a
mmlu_pro:test:8662,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.99,0.99,0.99,D,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",392,16,0.001888,7c206a9ffdc4413682b24c43b3d56184b33b24853651bf7ebe747cd3bd840114,verification:1a4cc154c9aa56a57771bb6636d91da4da7b522112c19b8795c0108380ec679f
mmlu_pro:test:8662,anthropic_sonnet5,claude-sonnet-5,moderate,hidden,,,I,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",771,18,0.001722,33bfcf7cba022d8fc762468d04aaf3459efc7ae3c5506ffb06ff1bdda20caea3,verification:d39888459f916861d1e6de2d01604800c73adeee9fe79a06a9f139f4939d9105
mmlu_pro:test:8662,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.70,0.7,0.7,I,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",799,18,0.001778,b704e83fc74469260106975b7b63cfbb7ad4bd7ac5a00b960ae3a06bbe84f202,verification:babb997f08c850d5ef12295953d182d4b4985227bec9945b8565d27198b33787
mmlu_pro:test:8662,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.90,0.9,0.9,I,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",799,18,0.001778,323b7e71825128a986a94a71fcebd70d9be8901b0f748a85c18c1677cd5d406d,verification:7b5bfbfe2df21e030df395f5106d498b0e331c1edde51e44d570e31da9f205d4
mmlu_pro:test:8662,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.99,0.99,0.99,I,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",799,18,0.001778,273a4cddb3e1ba28f59b3f7096e1f653c1c723ae83f58331fa6c23df5f62a669,verification:c55c47d97c8366a3e217645b26410f491fefe4c47e61f422e0aa57720fd413f5
mmlu_pro:test:8662,anthropic_sonnet5,claude-sonnet-5,stronger,hidden,,,I,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",776,18,0.001732,b73f1b8d984ebc240e5558409e365c700c28ec4a768621355a8f6a276908eb3e,verification:28ed5e46640e168cec66603271fad033d66a588d7b66cecefc15d027b6709925
mmlu_pro:test:8662,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.70,0.7,0.7,I,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",804,18,0.001788,b0baeeb92c2c843524c0996d281d93aeaaaf7eb872c39ebd47905d34bf416c57,verification:16d468735cf167cd03b93dadcc6e5057b8544476ff208fc8116d206a79fc55bb
mmlu_pro:test:8662,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.90,0.9,0.9,I,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",804,18,0.001788,5435bb411112adf7ab08e77ffd7c9701ee83b6c2d36e340b24091a40737f4d6d,verification:2c1514fd322df92f38a2129abaef006e7242a4ae451e222581347f88882ce775
mmlu_pro:test:8662,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.99,0.99,0.99,I,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",804,18,0.001788,a2234034744f1bc9b476c3f4be74a1d57f35b6cc4219040565a2b6adb3af281c,verification:6118234d1cda1e7669a92cfbd92fe0a972456c791216d6aa64152115b348513d
mmlu_pro:test:10842,openai_gpt56_sol,gpt-5.6-sol,moderate,hidden,,,A,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",277,16,0.001428,1169fe8eb71158312853f699d4b45b9f20443057ca796a3474b27cbba09b0a43,verification:424da9c091d646fd1af086c80b34c11cf412177e77c59805ff227a06575fafcc
mmlu_pro:test:10842,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.70,0.7,0.7,A,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",294,14,0.001456,9c7adb8d64a6d7987043567d64d096b65ced70b0739b3755a0719f80b4e72245,verification:5492a334c899d509c7f2001b326620b662f9d2764fbf033bc0d11d8df14975d9
mmlu_pro:test:10842,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.90,0.9,0.9,A,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",294,16,0.001496,96a485cdce13e97e2f3450fcaad9c2d703145ba6885ce447e631102ef2764d19,verification:8a47b50e34b57af16fa63f234344383de6af7de00c8f0f95cf882bd23c86ea66
mmlu_pro:test:10842,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.99,0.99,0.99,A,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",294,16,0.001496,dd4368b1ee8052b362e57cb2e0b6c180a958deea70a25bf299ef7030bf6ac065,verification:7ad6177b9f06be77fb30f08f2cf6a118be03088177bd4e9c969b7ede71e7a73c
mmlu_pro:test:10842,openai_gpt56_sol,gpt-5.6-sol,stronger,hidden,,,A,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",278,16,0.001432,4e8958c5232260ac3de3233025d04407e10b125d3a60262b37e7e2396f116793,verification:5298e71783e4b8f924f40431cc29e639cf4f5dad9b3726da071585009db61621
mmlu_pro:test:10842,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.70,0.7,0.7,A,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",295,14,0.00146,97e5fa75d6e9aa2207d0fd68cced42b118c555b00e76ce3e9f4c8dc901e73d0f,verification:882aeefb80e6162289d0d1089a122f95fb5aa72fe05e17003ddb4112e3b5671e
mmlu_pro:test:10842,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.90,0.9,0.9,A,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",295,14,0.00146,1c924e4a897a8547aa10a1a4d8deca77fb92cd0fd24cc8d192c7e7c66293febf,verification:2bba4a3aed8c3212a776c34288a82cd7352f067b97fc2f60fac4de1b31c1df7a
mmlu_pro:test:10842,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.99,0.99,0.99,A,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",295,14,0.00146,6cbf0be7dd523e4e0faf15929bc5e3d5a5bb171f87261b2b29fd1b49057a8e89,verification:610f55eabd72df79a36b59aa8ccac6cbd511295bb78504b39c8cc5ac0e137429
mmlu_pro:test:10842,anthropic_sonnet5,claude-sonnet-5,moderate,hidden,,,A,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",638,18,0.001456,1169fe8eb71158312853f699d4b45b9f20443057ca796a3474b27cbba09b0a43,verification:540819390fd64d97d8936a5d36f4b7b7921587f3acebddad131185aa35122ba1
mmlu_pro:test:10842,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.70,0.7,0.7,A,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",666,18,0.001512,9c7adb8d64a6d7987043567d64d096b65ced70b0739b3755a0719f80b4e72245,verification:495d1dd8274a881f582f9221637b8392b18a281a60def4f85a4695ebe8679854
mmlu_pro:test:10842,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.90,0.9,0.9,A,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",666,18,0.001512,96a485cdce13e97e2f3450fcaad9c2d703145ba6885ce447e631102ef2764d19,verification:6749752a48715b9a9a15057d193798d4b1f08f679ace2a31c4963a3a59993429
mmlu_pro:test:10842,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.99,0.99,0.99,A,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",666,18,0.001512,dd4368b1ee8052b362e57cb2e0b6c180a958deea70a25bf299ef7030bf6ac065,verification:3f00164616789cbfbe0b4529fdf450a5f848ca1347e5fe8e1da7f5b512996372
mmlu_pro:test:10842,anthropic_sonnet5,claude-sonnet-5,stronger,hidden,,,A,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",643,18,0.001466,4e8958c5232260ac3de3233025d04407e10b125d3a60262b37e7e2396f116793,verification:27188efe2f22e4e134b629b5861e938b6a8ac3b868ffbd3554325d486fc60f6f
mmlu_pro:test:10842,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.70,0.7,0.7,A,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",671,18,0.001522,97e5fa75d6e9aa2207d0fd68cced42b118c555b00e76ce3e9f4c8dc901e73d0f,verification:7bcb358967aad1445912f98500bf04c17e0796f994d5d2937e1e9d845b50d732
mmlu_pro:test:10842,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.90,0.9,0.9,A,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",671,18,0.001522,1c924e4a897a8547aa10a1a4d8deca77fb92cd0fd24cc8d192c7e7c66293febf,verification:463822021835ea1652227ada0b6a588ede7da7a6c3fd0f7077fad60daf715bed
mmlu_pro:test:10842,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.99,0.99,0.99,A,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",671,18,0.001522,6cbf0be7dd523e4e0faf15929bc5e3d5a5bb171f87261b2b29fd1b49057a8e89,verification:01b7ed492bbd76dfe5652575696741e394437cc2b987ca75c5ece76713107cc6
