question_id,model_alias,frozen_answer,stage1_correct,correct_label,q1,answer_request_key,confidence_request_key,category,answer_raw,q1_raw
mmlu_pro:test:1071,anthropic_sonnet5,E,0,A,0.6,answer:6e5f0057846c2317b171863cc3fa6e49e84ad7b1a3753bd2f5af96c802993b78,confidence:ad9d35801e6633d3899bd0a1488276bf77d5f359c10fbfc8c25e741aba13c074,law,"{""answer"":""E""}","{""probability_correct"":0.6}"
mmlu_pro:test:1080,openai_gpt56_sol,B,1,B,0.98,answer:dfebac489abcffbe91a6cc413f9cc8d1df285afcc153b754fafac61ed99684c0,confidence:907e9d2c3bb970f528bc4dad4ff842c4018cbce0c9c1bd010fa126790d3818a5,law,"{""answer"":""B""}","{""probability_correct"":0.98}"
mmlu_pro:test:1080,anthropic_sonnet5,B,1,B,0.72,answer:ae9a5ec25f6304ff3f5cc0b9a886db810b59d8ec3329352079155e56ecb0d743,confidence:a8857e714e9ad23282be23da8b802a0566a3e64103ec1575f6ab1b75966a672c,law,"{""answer"":""B""}","{""probability_correct"":0.72}"
mmlu_pro:test:1084,openai_gpt56_sol,H,0,J,0.78,answer:baf3a73dec8368ba43ed4b8baf21ed7da6d69e6137f87f9090968ce33c32b348,confidence:4ad9cbb20ee6f3cfa70347635cda1c5ea8de444a52042f56545e91bb231282d4,law,"{""answer"":""H""}","{""probability_correct"":0.78}"
mmlu_pro:test:1084,anthropic_sonnet5,H,0,J,0.72,answer:cf460f5805f1a7bf5e464c1dc2e3de38d4dd9c99333e47151c406fdbed2aa0db,confidence:48dbee9c43e5d256ff933ccbc3fdf37f79a831d3774fbed13ddd3db9d14dc364,law,"{""answer"":""H""}","{""probability_correct"":0.72}"
mmlu_pro:test:1111,openai_gpt56_sol,H,0,A,0.57,answer:059333af70e80358336ce7ad581997f40d94caf8070f582cf56f27786bee5bb0,confidence:952dbd03c5b12bce13e8e86e42c43a955753c6bdcf61f927e6b8bade6d765682,law,"{""answer"":""H""}","{""probability_correct"":0.57}"
mmlu_pro:test:1111,anthropic_sonnet5,C,0,A,0.6,answer:33c9ca7b3fe1d2fb57c5d3a932f202d778a16b0979effe6ce64a26e7e0b92dea,confidence:7f992adb380834e7f59e7e7f5ba68610c1f17e078e5b619f6c612779e7191eea,law,"{""answer"":""C""}","{""probability_correct"":0.6}"
mmlu_pro:test:1126,openai_gpt56_sol,C,1,C,0.98,answer:a47d39723475963aba29502c730d73dc19a6f9f42b755b34cf718665dd70e3f3,confidence:56ad74768f95e92e06f0d7bc19b460a753646d7a9fcd1e2a358d10c23e2058ec,law,"{""answer"":""C""}","{""probability_correct"":0.98}"
mmlu_pro:test:1126,anthropic_sonnet5,C,1,C,0.85,answer:1795abdb1a15654234926f18d02f1bacfcd778dbb7719674754098efb4cc6cae,confidence:62c5ca091e8fab4c105d07d6883e6780b6906d8353db41871aab91f0c977f610,law,"{""answer"":""C""}","{""probability_correct"":0.85}"
mmlu_pro:test:1174,openai_gpt56_sol,H,0,B,0.78,answer:8150e4370814878e17ad90062cb5cadbb06f00ecba16d080be8ace953a493bca,confidence:cebc2f716935380d2127dcd4702d5c3c8c177d500f095462f20fae062dd5fc0d,law,"{""answer"":""H""}","{""probability_correct"":0.78}"
mmlu_pro:test:1174,anthropic_sonnet5,B,1,B,0.6,answer:78529b132e5236c141b959c1ce553abecb7cfdabd34061aaed91f851647cec72,confidence:07ca7050b9b71201a0d47cc0b8bef734106b8c9575a196f38bc6aedcb1770536,law,"{""answer"":""B""}","{""probability_correct"":0.6}"
mmlu_pro:test:1215,openai_gpt56_sol,D,0,J,0.93,answer:295a248166e4ef9762c8e2310abec5c0dafe8568ce43ce84f94da80599ff901c,confidence:6ff2aeb2e77f3e4f91a707b4998754408bd4c2b5a5960dee64c5fad07757ca2d,law,"{""answer"":""D""}","{""probability_correct"":0.93}"
mmlu_pro:test:1215,anthropic_sonnet5,J,1,J,0.7,answer:c52690549bd2369a39dadae8850aadd1636b13bcd3804bb6c15a640881139373,confidence:3a7d5d40e5affb7d5d2f8cfe3415a1673a451b601d92f477bec4dbaf31f1635b,law,"{""answer"":""J""}","{""probability_correct"":0.7}"
mmlu_pro:test:1273,openai_gpt56_sol,C,1,C,0.92,answer:f0644f2752dfbc078f0ce3171069862945ee13ae5a40cf3ac7f4bd815fd7bdcf,confidence:d25abe7b6beb3997d5c4dc420ae15acfc01ec76d44911a67e85da7c3d0ed7a13,law,"{""answer"":""C""}","{""probability_correct"":0.92}"
mmlu_pro:test:1273,anthropic_sonnet5,C,1,C,0.4,answer:7a5700b08ae803386be3eb1a122cc5d78f40602f776ad2e2eb8385dff5048ee8,confidence:bea7b0c39a0e12f3ffaf43fef089172a93eb62ee1fcb2abab6a787c2cd46d8d4,law,"{""answer"":""C""}","{""probability_correct"":0.4}"
mmlu_pro:test:1306,openai_gpt56_sol,H,0,A,0.85,answer:f7d73decc9f45947afa15a2c1464a120b7d37ee579775c3724afdd6519ef4f7b,confidence:e4b6fb06b7f3b264ebf512a392e255c1495d8548e72d869a970b1e720dd19fb1,law,"{""answer"":""H""}","{""probability_correct"":0.85}"
mmlu_pro:test:1306,anthropic_sonnet5,A,1,A,0.55,answer:ec1c32580336b832c0b68e3f75ad1fb34985584a6a8d65d0d0fc695ece30fd55,confidence:73f2bffe23c9f2eb6e2c7a5a852d8135cd435a15d0a6053052d2e63529f47e95,law,"{""answer"":""A""}","{""probability_correct"":0.55}"
mmlu_pro:test:1353,openai_gpt56_sol,D,1,D,0.99,answer:1a7c8f9b9bd9deb337ae485919d140ea5cb25906a52c8ebfa14994647e472221,confidence:ebec6340030c19bc36ba1f0ac5acd46d4434d6e842a194143e053f53d33c52de,law,"{""answer"":""D""}","{""probability_correct"":0.99}"
mmlu_pro:test:1353,anthropic_sonnet5,D,1,D,0.95,answer:93fbfef5eb24765200f341146945ee4cfa035ea1a67cae14e7ea38c1d2886cb0,confidence:2a32ca8c399f6792de63f87bb8a16086d768fe1129f473c7759f7b7ba4817ae7,law,"{""answer"":""D""}","{""probability_correct"":0.95}"
mmlu_pro:test:1398,openai_gpt56_sol,B,1,B,0.86,answer:aec07294ff1a650dc4755e990642f571a33b28e71a230af5c4edb6ef3070cf68,confidence:711591755227e71aa428de658c640a424c88030cbe26ffc9b9906d6655515a73,law,"{""answer"":""B""}","{""probability_correct"":0.86}"
mmlu_pro:test:1398,anthropic_sonnet5,B,1,B,0.6,answer:887a35d449bca21c1e13cbe8334efed43376fdfcf2ae8389e5b915a4d341bcac,confidence:0e021a3b2fa0bab6e76f2d41dce78014ee13235828c5cb9f92e6f92d836cb169,law,"{""answer"":""B""}","{""probability_correct"":0.6}"
mmlu_pro:test:1416,openai_gpt56_sol,E,0,I,0.83,answer:36bd9aec6c9583c770a920285f5648a2975f74ea7e65f849a11fa86c0fddeea3,confidence:220b95ae8bd7055c2901f4de0fe9a8a7b4c3bf694eef188000976541a6b58782,law,"{""answer"":""E""}","{""probability_correct"":0.83}"
mmlu_pro:test:1416,anthropic_sonnet5,E,0,I,0.5,answer:e3ed35bd377c3d8529e2371603245b22c8852198036706cab64981ac4b80a989,confidence:0e9dbbbe218a4149a928c84fb119fe1ed48a7eb11ef4951320f8249355e90e42,law,"{""answer"":""E""}","{""probability_correct"":0.5}"
mmlu_pro:test:1430,openai_gpt56_sol,A,1,A,0.98,answer:67f8ca3ee705b923dbc166ac4149c9975378b1a64b97cd59680a3d2bbe2a7c9a,confidence:998c112ba423fdb8a77f89e2ac0f522721acfdc04c5353af026c0145fc4ffe1f,law,"{""answer"":""A""}","{""probability_correct"":0.98}"
mmlu_pro:test:1430,anthropic_sonnet5,A,1,A,0.85,answer:080fff3c027d63514c5c446f6826178a58224d3a0259ed62f988bb754b0ec8e8,confidence:6685d44db515a780b1d2dabf182c28dc257e3ae92d06acef475e620b65eb7bef,law,"{""answer"":""A""}","{""probability_correct"":0.85}"
mmlu_pro:test:1459,openai_gpt56_sol,E,1,E,0.96,answer:f6b481000a2a94e8c2110804096bd0beb893c37eed7ddfb4f24ebc06b82d1ff2,confidence:61d8a49a9a65c673f816b2f8966bc28d59a928d1592d93a375d2c2b95139990f,law,"{""answer"":""E""}","{""probability_correct"":0.96}"
mmlu_pro:test:1459,anthropic_sonnet5,E,1,E,0.72,answer:0602b74929a06e9c052079ab5a32218e97a5d9a254ff5f0c64f87ddeecafbc25,confidence:44e1893536f3d88102cb4bd04bdb719e860e641bd26e4f8f0dc2c1bbd98bba7c,law,"{""answer"":""E""}","{""probability_correct"":0.72}"
mmlu_pro:test:1468,openai_gpt56_sol,E,1,E,0.98,answer:5623de9524071838e934da6ddde89336715124c85ff216f77322f3465742aa94,confidence:0518fe53349aa749d6860b25e7de32ba1b396cb2c28b37cd6054bec1d8652aeb,law,"{""answer"":""E""}","{""probability_correct"":0.98}"
mmlu_pro:test:1468,anthropic_sonnet5,E,1,E,0.35,answer:524d892502ddd55cb348d56f6b63e3d7d8be54eb8791841d9a2b0d7d7db5715b,confidence:359d8745154017c144b10973fc404b451a79827837fb09e11f1e99c3c18bc6ab,law,"{""answer"":""E""}","{""probability_correct"":0.35}"
mmlu_pro:test:1535,openai_gpt56_sol,D,1,D,0.96,answer:58a2d6b5813258e57277c3ebafc62b6a2735c66284df97eca5fc0bfbb7b50aca,confidence:3d136edad0d1a49afe8a3977247a3e62a947ce1a54eb8704ef29a3ed54fd7a89,law,"{""answer"":""D""}","{""probability_correct"":0.96}"
mmlu_pro:test:1535,anthropic_sonnet5,D,1,D,0.85,answer:efdd1299bf15a97f811125f027c1a3b2093e40a07e390b27464744e2a5619caf,confidence:7b0d5785922807ba26bbbc0342b2914ff19faeeec9e5f4843de80dd74b2a744c,law,"{""answer"":""D""}","{""probability_correct"":0.85}"
mmlu_pro:test:1642,openai_gpt56_sol,C,1,C,0.98,answer:66a1b2235d91128c81159ecb01b4961b83a988f489601f675d15e6044a84da6b,confidence:30ad3a4df5b24c1b2b8808ee74796581311b867190601a739caa448ad1544258,law,"{""answer"":""C""}","{""probability_correct"":0.98}"
mmlu_pro:test:1642,anthropic_sonnet5,C,1,C,0.75,answer:b7a3445bec9fb94d56c6fdc95aee527845be1294f22a40c47debca0ca64f938c,confidence:a1399a5f67302819ff60e14f9e6dfad87a48deb7e144a66f85a312b6253a2d94,law,"{""answer"":""C""}","{""probability_correct"":0.75}"
mmlu_pro:test:1645,openai_gpt56_sol,H,1,H,0.97,answer:57fae7c674a1f63f3de0b01fc55395b5595c9f24e7f039715daaba92544f1048,confidence:d9c593cdc44752d10045b8a0294790be362155d622cdae8a9ab2ea31003e3161,law,"{""answer"":""H""}","{""probability_correct"":0.97}"
mmlu_pro:test:1645,anthropic_sonnet5,H,1,H,0.72,answer:1145e2995d91c7761bcf4c3a584901b10da3f44305cc5978c19cc7f86b24bff6,confidence:950c515df2eecfa85158c4f30db388d1c2382712db0cfaca7be1b1f119f30eb8,law,"{""answer"":""H""}","{""probability_correct"":0.72}"
mmlu_pro:test:1667,openai_gpt56_sol,C,1,C,0.94,answer:7f5731b8cc5912c403ea825fcae65d51cae09ae95e45d7d926a29d34348d8c37,confidence:b4b67bb03a1410e282f06387577f5070cb596d64a1c1136845845bcef91af158,law,"{""answer"":""C""}","{""probability_correct"":0.94}"
mmlu_pro:test:1667,anthropic_sonnet5,C,1,C,0.72,answer:7eeab56fc27487055908125e20e9361a70c19177ab5c0e8d735da6dd60c2bb31,confidence:1b2d7fa85e390217b879680cf8f900567a774d6a4efbbbfbb6c17ee687bc66fb,law,"{""answer"":""C""}","{""probability_correct"":0.72}"
mmlu_pro:test:1679,openai_gpt56_sol,E,0,I,0.86,answer:016435ac825f73a390b7bf532c8f79575d2dfad5c7a43e0de218d1e5b0f2096b,confidence:0b17fb15b1d3768a3944c3614d857074d9b43769be80b7805a2cbc1fa011c2bf,law,"{""answer"":""E""}","{""probability_correct"":0.86}"
mmlu_pro:test:1679,anthropic_sonnet5,E,0,I,0.5,answer:a8c6df2dcd165fd82afdcd1d78081bdfcac517d8c1228fcbf0b0fa9f9e56c424,confidence:2d20b0fa825e0c369e4ba3e91066192724ff6dca550af1b973f15edc64a42d58,law,"{""answer"":""E""}","{""probability_correct"":0.5}"
mmlu_pro:test:1746,openai_gpt56_sol,C,1,C,0.99,answer:982c6e93841f174957e87c4ec70147d3f1c2be118db7a3236c72647dcac17c81,confidence:b5b3e6a6c0a5e0207c43ff5b3fea379a68f0d7db9066044cb6c88158cf67857d,law,"{""answer"":""C""}","{""probability_correct"":0.99}"
mmlu_pro:test:1746,anthropic_sonnet5,C,1,C,0.72,answer:e12ee7ce3e233c7b0c70a73e3ef445522317bdd3000f035b0430266f3aed4881,confidence:964f03fb17b6ffc7b72c9a4f18d5cbd5f0267693472747d1cba8c74a0525c669,law,"{""answer"":""C""}","{""probability_correct"":0.72}"
mmlu_pro:test:1749,openai_gpt56_sol,E,0,B,0.97,answer:56e5c95bdedd7433fc41ed344dd1c9c1f83387f4968e076341d3b0ab257c9c9d,confidence:c22386d6ba2d09c175f4131ba2a5950ff17824d45446c8006219bb0799c614a6,law,"{""answer"":""E""}","{""probability_correct"":0.97}"
mmlu_pro:test:1749,anthropic_sonnet5,E,0,B,0.75,answer:31d063f9fa8a93f4f44dfef3133f096a0b6f8dd004626e72d3c599c81f215fb2,confidence:577ba632c7c719faa77e355a00b636d1e73ac03db4fd89325b6a9cb57085219c,law,"{""answer"":""E""}","{""probability_correct"":0.75}"
mmlu_pro:test:1755,openai_gpt56_sol,C,1,C,0.96,answer:66a0f71b3971d3c27eefc57bc9236dc6d403f77cef472b8a87e505e1037fae83,confidence:860bf65776de883cbdf85d5ec856d7fadb8dbc16c17403e49306cfc5bdad6fc1,law,"{""answer"":""C""}","{""probability_correct"":0.96}"
mmlu_pro:test:1755,anthropic_sonnet5,C,1,C,0.72,answer:f85df9b1386770712fb60a89259ce0239f8913eb89d429f0b2d6ebafd426aef5,confidence:1edd5be6a7628e057747657ba767d19dda943276ec4c04f05e972c0999589038,law,"{""answer"":""C""}","{""probability_correct"":0.72}"
mmlu_pro:test:1803,openai_gpt56_sol,J,1,J,0.63,answer:e4f5f4f34c029ae2c1561b92ec4773738cd9f81b0773f3be3aa9f34fdfedf9b6,confidence:ee3e689b9c89be80c7f5cb092b7e56bde2e532d47f9e25bd5b17e84dfb5c28a5,law,"{""answer"":""J""}","{""probability_correct"":0.63}"
mmlu_pro:test:1803,anthropic_sonnet5,J,1,J,0.65,answer:70d1b7080f2f72efce116dd07f78b2f10ebfcc837a289a8f369e12b7248f1fb2,confidence:caf24f4cc33e911472cab7c6fce849aafef21520fe2d7e4c0500e4fff5d1c589,law,"{""answer"":""J""}","{""probability_correct"":0.65}"
mmlu_pro:test:1862,openai_gpt56_sol,D,1,D,0.96,answer:c03b1dfc43423e138ba83647388e92d5828296484fb676ccced0a766cc828668,confidence:dcaeac7619107f6848a00b945c61a79121e5868da2abc8006170a942bfcb23f9,law,"{""answer"":""D""}","{""probability_correct"":0.96}"
mmlu_pro:test:1862,anthropic_sonnet5,D,1,D,0.72,answer:e6b3f2fc3369b816bfdf4e2a172949f3f5ae82f219734a2e36efe68d9fcc3862,confidence:c1a634b1ceb3ed041fb9b011b047e7ff082b4561ed0af7cb5aa8ff3c9b354fb3,law,"{""answer"":""D""}","{""probability_correct"":0.72}"
mmlu_pro:test:1881,openai_gpt56_sol,E,1,E,0.99,answer:53150dda750d551d6ee6174ecdf84d785daa4f5775dc3e9fd837c4408566bf6e,confidence:8ee93e127d660abe7a67abd7d1d38a3db521b143801f2798adcac85b619fbe4a,law,"{""answer"":""E""}","{""probability_correct"":0.99}"
mmlu_pro:test:1881,anthropic_sonnet5,E,1,E,0.85,answer:be07729f77105d45d3574c5424b33ac42ef40db7bda417084501fc6eac168e7c,confidence:7cf50d5d4f9d051cf77783ff90c0f1274958bdd767c9f24b91bbc6475dfdf38b,law,"{""answer"":""E""}","{""probability_correct"":0.85}"
mmlu_pro:test:1949,openai_gpt56_sol,D,1,D,0.99,answer:dfe65f173bc22265c3626567ae131f9a18615a8026c930ab949653d28b6d7653,confidence:85bdb6b76733a845c1d7541ae248d017636ad2b94c473bc79f1e196970654cd0,law,"{""answer"":""D""}","{""probability_correct"":0.99}"
mmlu_pro:test:1949,anthropic_sonnet5,D,1,D,0.7,answer:095fa757cb0c0fede4c1ab365b18ee1d2f8ccab83234d5935df5cf39235f97a7,confidence:b3ed9a8622bb0695ae7056d5f213b90d796a043ecb06643a41c61b6146978415,law,"{""answer"":""D""}","{""probability_correct"":0.7}"
mmlu_pro:test:1969,openai_gpt56_sol,C,1,C,0.93,answer:7a152088b9be4a3fd0669c8843f25535f2c19fadc5a0c8e5e00f00aa4cd38eaf,confidence:e351ba862bcb1df65c6e85ad96fc1241a83b11551ae1336825c64a9e190d94c3,law,"{""answer"":""C""}","{""probability_correct"":0.93}"
mmlu_pro:test:1969,anthropic_sonnet5,F,0,C,0.6,answer:529c1b883efd48c8fb67ef1d3bbb4148f230f29f7d4c636f75b6dfe686296979,confidence:a867a04407627a9d58b9964501243bf1e31acf2f47b9da5c3d1adb45d1b46d1c,law,"{""answer"":""F""}","{""probability_correct"":0.6}"
mmlu_pro:test:2036,openai_gpt56_sol,F,1,F,0.99,answer:85477883e902b8b770e019de02443c902f7454a8f1afb103a76e33aa8eb27400,confidence:dde3bb2e2b9688d6e8319732ce0f34d5f15d9c182488a790f6aacb92786bf378,psychology,"{""answer"":""F""}","{""probability_correct"":0.99}"
mmlu_pro:test:2036,anthropic_sonnet5,F,1,F,0.72,answer:191f332509387b1708bcacc1741cd0e1c2ba97446d3ceb799899b36edd391343,confidence:5b8cf5cd0b007b89f8ce50fbb84696c1dc15a8e8786861486deca8bf078d7731,psychology,"{""answer"":""F""}","{""probability_correct"":0.72}"
mmlu_pro:test:2044,openai_gpt56_sol,B,1,B,0.99,answer:d71a2f18f5a479021de7348ac7a45db9e81969580814fb2d3ecb753b3c1940b7,confidence:7325fd29ffab3cd67a19390c751798ca3845f7b15c55b996df98ed5775f60ac7,psychology,"{""answer"":""B""}","{""probability_correct"":0.99}"
mmlu_pro:test:2044,anthropic_sonnet5,B,1,B,0.9,answer:1fcdbbbde46ab643d9fc8d7f6e8256d53383aa1af5a15622dda5865ea117efde,confidence:9fdd42f41990bfb1160299508abb72baef5ba25efadfe4383e6eb55e9fc8d67f,psychology,"{""answer"":""B""}","{""probability_correct"":0.9}"
mmlu_pro:test:2053,openai_gpt56_sol,F,1,F,0.99,answer:d974831a7ed0a6d8bd2836d8a914b4b6cbcb415d9393802bf65d3c5572cd32a3,confidence:6dd0af409f9e9a4fc6e5f404a654e5a9d4aee9f9af8351a85132a8fcbb7d2f72,psychology,"{""answer"":""F""}","{""probability_correct"":0.99}"
mmlu_pro:test:2053,anthropic_sonnet5,F,1,F,0.97,answer:625a20304b94479f8a5b8d96077c70887a761d706c891d6fcb8b5e3f295bfdae,confidence:983646396d759d2706fd6adc5e39ece13edd3f714bfeb736cf8f6a9f00ba4d03,psychology,"{""answer"":""F""}","{""probability_correct"":0.97}"
mmlu_pro:test:2059,openai_gpt56_sol,C,1,C,0.99,answer:d0ee47a2b3dcdaac6336bff3166f864202cc43269cc8a9faa70a79dc8b7621f5,confidence:15eab88c3e3af01b83a87ef1de62ab1718410cc426b13c5b6ee98e31d41ede72,psychology,"{""answer"":""C""}","{""probability_correct"":0.99}"
mmlu_pro:test:2059,anthropic_sonnet5,C,1,C,0.72,answer:c82a032e9021d5dcf6899d253e1af98ee020b9ac4191635c3b1880d818135794,confidence:febb0ddff8c3cdc1a9c173926d34b03f4f09b14cf86e09408e60001b25d42952,psychology,"{""answer"":""C""}","{""probability_correct"":0.72}"
mmlu_pro:test:2071,openai_gpt56_sol,D,1,D,0.99,answer:3507427bf7c87534733e895a25b23979143e946bcb6a64dae10d36f64528d1c1,confidence:8c5e8d921b14c6920e0b63b6ea6d59a0fe1303856882d60f8ef2dffdff60cbcd,psychology,"{""answer"":""D""}","{""probability_correct"":0.99}"
mmlu_pro:test:2071,anthropic_sonnet5,D,1,D,0.9,answer:5ba744b8165f24e2347fbd5fb1b8d44a90827f989e03031ebb4c3d5b76a68290,confidence:80be0feb1d6c9a9c30dd39acec5e10dec46a43da711c419fe34be9803a8749ae,psychology,"{""answer"":""D""}","{""probability_correct"":0.9}"
mmlu_pro:test:2085,openai_gpt56_sol,A,0,B,0.88,answer:a874113fce08463e9160326acb1ef9b5ac632746ce353fe86476e7f9dc38f64f,confidence:4955a0700b971f0b55a4c8149f030ad79d0be8d6b9ea67c6c0648e56c1f3b78b,psychology,"{""answer"":""A""}","{""probability_correct"":0.88}"
mmlu_pro:test:2085,anthropic_sonnet5,A,0,B,0.6,answer:a3e92031bc6957380cb52e7db13c6a3085038376adce44ea53996fd2217fc08c,confidence:5799e153cd7e4eb613aabaf3fbc856875a94e2140a0364f76fb150163db518e9,psychology,"{""answer"":""A""}","{""probability_correct"":0.6}"
mmlu_pro:test:2145,openai_gpt56_sol,C,1,C,0.82,answer:014626e1ae66698fc5e7bfdbf7b828cd5265858edd996e9a529e01780fcecd1e,confidence:3f81995465b7c4280497246b2a875600aa1ffc5451e4ce790408775175dd10e0,psychology,"{""answer"":""C""}","{""probability_correct"":0.82}"
mmlu_pro:test:2145,anthropic_sonnet5,C,1,C,0.6,answer:858532e3dd95f08f1a27eaf993cc7852ec83ade13672a39aeb1d735f761e996b,confidence:8b095a08ff0659a4850bad745c8617302a06259e53203ff97781b863933a2a53,psychology,"{""answer"":""C""}","{""probability_correct"":0.6}"
mmlu_pro:test:2168,openai_gpt56_sol,G,1,G,0.99,answer:041954284a8016565434c8af02d2df0474aba99be42b83826960879401dc45e7,confidence:b7c3136b63042d83098050e5980160c0a7152adea78e49245d461c4022dd797c,psychology,"{""answer"":""G""}","{""probability_correct"":0.99}"
mmlu_pro:test:2168,anthropic_sonnet5,G,1,G,0.9,answer:039fb5c02a4aedd9673835b11e49363b12dd4ea03004c52bca138bcb69a0d62a,confidence:3e8caae1041665a03fee64d65f4fdb1767779d2ada13c2244599110850208a5c,psychology,"{""answer"":""G""}","{""probability_correct"":0.9}"
mmlu_pro:test:2170,openai_gpt56_sol,H,1,H,0.99,answer:c1357ff73aa5c08b3e3a6cb408723d5fec29e370b879b21f02895c2b3cd26dcc,confidence:cb8a91c2499c5774ca72d67de4c95e7c18fb0b1c2b8bc6aca30de463d8a06c92,psychology,"{""answer"":""H""}","{""probability_correct"":0.99}"
mmlu_pro:test:2170,anthropic_sonnet5,H,1,H,0.95,answer:a64afd4827898e15e285b069ba30dde386babab6379b2dfdf5f16185b8f6a6be,confidence:c312a97d2b3103e485b79dd028c6b827871965b5ac72a7b5b2a0332797049d79,psychology,"{""answer"":""H""}","{""probability_correct"":0.95}"
mmlu_pro:test:2189,openai_gpt56_sol,J,1,J,0.97,answer:edd6616fadb64a16a8865fa584b1fddf15f90a5fd93e9f697b833ea2c3a7ae49,confidence:315fb3fa05001e8a6a7e46a2288f94ed34f6ebd6b2b5a3499c4c857c90e0b023,psychology,"{""answer"":""J""}","{""probability_correct"":0.97}"
mmlu_pro:test:2189,anthropic_sonnet5,J,1,J,0.55,answer:839f96119bebfe28ad8714ab21d7ef49fbfb0d26772e836bf9520a78bae116ee,confidence:54bf97481b41f0b2fff323089dd63256cb4af07043010c5de77f0b7e4e48f861,psychology,"{""answer"":""J""}","{""probability_correct"":0.55}"
mmlu_pro:test:2231,openai_gpt56_sol,E,1,E,0.98,answer:423f3d1cbef6e71e0f1b20fdba65bbc012617aa18bd913e46dcaf94ec3ccaf63,confidence:1b1ecfc908e3f1f3cf63f644f02cf0f66728b20c76209488a480814a0fd73922,psychology,"{""answer"":""E""}","{""probability_correct"":0.98}"
mmlu_pro:test:2231,anthropic_sonnet5,E,1,E,0.8,answer:02a3293fc75885531de7176ce6596ff5a67969b564591a39e41c212f3a40f38c,confidence:f558a86f50bf5dcefbab928017ec31022142b4a8cba7c504c303b3fdad7ca1cf,psychology,"{""answer"":""E""}","{""probability_correct"":0.8}"
mmlu_pro:test:2286,openai_gpt56_sol,B,1,B,0.98,answer:3615a5610ae8671d444b8097c7aea9090e7375449a4653dad1b0d0111472defb,confidence:762365ba60655ad8dea0e416a44ae0027ed65da89463ac97645006692f0c74c8,psychology,"{""answer"":""B""}","{""probability_correct"":0.98}"
mmlu_pro:test:2286,anthropic_sonnet5,B,1,B,0.6,answer:12e83bc287dc2f77b9185c8e86b680da79ab4faf65617d039b253cdfa8059c96,confidence:ab453133432e8274e49489ad1720796b076e05acca2128b807448e73ed8403a0,psychology,"{""answer"":""B""}","{""probability_correct"":0.6}"
mmlu_pro:test:2321,openai_gpt56_sol,J,1,J,0.93,answer:993a64983c171c2c78aea374e9868aefbcc7ca4957db84b55e446d815af5ecf6,confidence:c5be8d756065763b777ffe537ca85be4f3403b9df1d52ebc371a2e41d803f67b,psychology,"{""answer"":""J""}","{""probability_correct"":0.93}"
mmlu_pro:test:2321,anthropic_sonnet5,J,1,J,0.55,answer:ed1288351a1a5978dc7d511e7d0342409aaef2721a67a3af6dd3b937ebf769a4,confidence:9d20b52cc71e2835cbf1a4ccab8356331e662b36ce9d5ed745bac53a9645c844,psychology,"{""answer"":""J""}","{""probability_correct"":0.55}"
mmlu_pro:test:2371,openai_gpt56_sol,D,1,D,0.99,answer:38929eaa7a9cc67c36750a93f09dc2272c32da07d373e9ec295361fde3f66d69,confidence:aaee462d6efd0dbfaaaf286fafee9e640d1401116ba2398f0b319df90b95a359,psychology,"{""answer"":""D""}","{""probability_correct"":0.99}"
mmlu_pro:test:2371,anthropic_sonnet5,D,1,D,0.85,answer:270dfe830f1cf570489f1069aa750b026d74e24939d52dcb1fd81eac25124ddc,confidence:e59934117ee2edf661ec08500776c20433f326aaf22cbddcc3002c276ffbfe45,psychology,"{""answer"":""D""}","{""probability_correct"":0.85}"
mmlu_pro:test:2403,openai_gpt56_sol,J,1,J,0.94,answer:ffbd1c334656825301b605fb0ffd40706347a0038974b5687f1365c679968b7e,confidence:69c53671614240525a77f08b00d481cba3f964f4b5ebaa6a975152fd12550099,psychology,"{""answer"":""J""}","{""probability_correct"":0.94}"
mmlu_pro:test:2403,anthropic_sonnet5,J,1,J,0.6,answer:d05f1febcaa6d2810ada92626b4a17160eb0d93093675c30b4178e781cbb7597,confidence:44aa37ac03827ae811b33547c2b5fceffd874a53ecfcba03ad904d8aed0b75c2,psychology,"{""answer"":""J""}","{""probability_correct"":0.6}"
mmlu_pro:test:2423,openai_gpt56_sol,C,1,C,0.99,answer:c71134347467b58e589f7ce9456af1811ef1486d3acec77cd10601b5ccbb6b8f,confidence:0678a3b8a79341cf95964222adda9fe21597257f18963fa2b614f963bd53920b,psychology,"{""answer"":""C""}","{""probability_correct"":0.99}"
