ai_action,confidence_visibility,error_cost,example_id,human_action,is_correct,model_id,probability_correct,prompt_family
VERIFY_FIRST,hidden,5.0,mmlu_pro:test:6167,USE_UNVERIFIED,True,openai_gpt56_sol,0.93,v2_owner_match_v1
VERIFY_FIRST,visible,20.0,mmlu_pro:test:6167,USE_UNVERIFIED,False,xai_grok420_nonreasoning,0.8,v2_owner_match_v1
VERIFY_FIRST,visible,10.0,mmlu_pro:test:6186,USE_UNVERIFIED,True,anthropic_sonnet5,0.85,v2_owner_match_v1
VERIFY_FIRST,visible,5.0,mmlu_pro:test:6186,USE_UNVERIFIED,True,anthropic_sonnet5,0.85,v2_owner_match_v1
VERIFY_FIRST,hidden,5.0,mmlu_pro:test:6216,USE_UNVERIFIED,False,openai_gpt56_sol,0.82,v2_owner_match_v1
VERIFY_FIRST,visible,2.0,mmlu_pro:test:6216,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.4,v2_owner_match_v1
USE_UNVERIFIED,visible,5.0,mmlu_pro:test:6216,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.4,v2_owner_match_v1
VERIFY_FIRST,hidden,10.0,mmlu_pro:test:623,USE_UNVERIFIED,True,openai_gpt56_sol,0.97,v2_owner_match_v1
USE_UNVERIFIED,hidden,5.0,mmlu_pro:test:623,VERIFY_FIRST,True,openai_gpt56_sol,0.97,v2_owner_match_v1
USE_UNVERIFIED,visible,5.0,mmlu_pro:test:623,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.65,v2_owner_match_v1
VERIFY_FIRST,visible,2.0,mmlu_pro:test:6232,USE_UNVERIFIED,True,anthropic_sonnet5,0.75,v2_owner_match_v1
VERIFY_FIRST,visible,2.0,mmlu_pro:test:6232,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,visible,10.0,mmlu_pro:test:6241,USE_UNVERIFIED,True,anthropic_sonnet5,0.85,v2_owner_match_v1
VERIFY_FIRST,visible,5.0,mmlu_pro:test:6241,USE_UNVERIFIED,True,anthropic_sonnet5,0.85,v2_owner_match_v1
USE_UNVERIFIED,visible,10.0,mmlu_pro:test:6241,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,hidden,10.0,mmlu_pro:test:6307,USE_UNVERIFIED,True,google_gemini38_flash,0.75,v2_owner_match_v1
VERIFY_FIRST,hidden,20.0,mmlu_pro:test:6307,USE_UNVERIFIED,True,google_gemini38_flash,0.75,v2_owner_match_v1
VERIFY_FIRST,visible,20.0,mmlu_pro:test:6307,USE_UNVERIFIED,True,openai_gpt56_sol,0.93,v2_owner_match_v1
VERIFY_FIRST,hidden,5.0,mmlu_pro:test:6310,USE_UNVERIFIED,False,google_gemini38_flash,0.35,v2_owner_match_v1
VERIFY_FIRST,hidden,2.0,mmlu_pro:test:6342,USE_UNVERIFIED,True,openai_gpt56_sol,0.82,v2_owner_match_v1
USE_UNVERIFIED,hidden,5.0,mmlu_pro:test:6412,VERIFY_FIRST,False,google_gemini38_flash,0.85,v2_owner_match_v1
VERIFY_FIRST,visible,2.0,mmlu_pro:test:6412,USE_UNVERIFIED,False,xai_grok420_nonreasoning,0.25,v2_owner_match_v1
VERIFY_FIRST,visible,20.0,mmlu_pro:test:6412,USE_UNVERIFIED,False,xai_grok420_nonreasoning,0.25,v2_owner_match_v1
USE_UNVERIFIED,hidden,20.0,mmlu_pro:test:6452,VERIFY_FIRST,True,openai_gpt56_sol,0.98,v2_owner_match_v1
USE_UNVERIFIED,hidden,5.0,mmlu_pro:test:6452,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
USE_UNVERIFIED,visible,20.0,mmlu_pro:test:6489,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,visible,5.0,mmlu_pro:test:6489,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,visible,2.0,mmlu_pro:test:6495,USE_UNVERIFIED,True,anthropic_sonnet5,0.72,v2_owner_match_v1
USE_UNVERIFIED,hidden,10.0,mmlu_pro:test:652,VERIFY_FIRST,True,openai_gpt56_sol,0.99,v2_owner_match_v1
USE_UNVERIFIED,hidden,5.0,mmlu_pro:test:652,VERIFY_FIRST,True,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,visible,20.0,mmlu_pro:test:6524,USE_UNVERIFIED,True,anthropic_sonnet5,0.85,v2_owner_match_v1
VERIFY_FIRST,visible,5.0,mmlu_pro:test:6524,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.9,v2_owner_match_v1
VERIFY_FIRST,visible,5.0,mmlu_pro:test:6542,USE_UNVERIFIED,True,anthropic_sonnet5,0.85,v2_owner_match_v1
USE_UNVERIFIED,visible,20.0,mmlu_pro:test:6542,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
USE_UNVERIFIED,visible,2.0,mmlu_pro:test:655,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.4,v2_owner_match_v1
VERIFY_FIRST,hidden,2.0,mmlu_pro:test:6557,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.95,v2_owner_match_v1
USE_UNVERIFIED,visible,10.0,mmlu_pro:test:6557,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.95,v2_owner_match_v1
VERIFY_FIRST,visible,5.0,mmlu_pro:test:6557,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.95,v2_owner_match_v1
VERIFY_FIRST,hidden,2.0,mmlu_pro:test:659,USE_UNVERIFIED,True,openai_gpt56_sol,0.88,v2_owner_match_v1
VERIFY_FIRST,visible,2.0,mmlu_pro:test:659,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.65,v2_owner_match_v1
USE_UNVERIFIED,visible,20.0,mmlu_pro:test:6591,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,hidden,10.0,mmlu_pro:test:6596,USE_UNVERIFIED,True,google_gemini38_flash,0.7,v2_owner_match_v1
VERIFY_FIRST,visible,5.0,mmlu_pro:test:6596,USE_UNVERIFIED,False,xai_grok420_nonreasoning,0.6,v2_owner_match_v1
VERIFY_FIRST,visible,5.0,mmlu_pro:test:6624,USE_UNVERIFIED,True,anthropic_sonnet5,0.85,v2_owner_match_v1
USE_UNVERIFIED,visible,5.0,mmlu_pro:test:6624,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,hidden,10.0,mmlu_pro:test:6637,USE_UNVERIFIED,True,anthropic_sonnet5,0.8,v2_owner_match_v1
VERIFY_FIRST,hidden,20.0,mmlu_pro:test:6654,USE_UNVERIFIED,False,anthropic_sonnet5,0.6,v2_owner_match_v1
VERIFY_FIRST,visible,20.0,mmlu_pro:test:6662,USE_UNVERIFIED,True,anthropic_sonnet5,0.9,v2_owner_match_v1
VERIFY_FIRST,hidden,10.0,mmlu_pro:test:6662,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.95,v2_owner_match_v1
USE_UNVERIFIED,hidden,20.0,mmlu_pro:test:6662,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.95,v2_owner_match_v1
USE_UNVERIFIED,hidden,10.0,mmlu_pro:test:6679,VERIFY_FIRST,True,anthropic_sonnet5,0.55,v2_owner_match_v1
USE_UNVERIFIED,hidden,5.0,mmlu_pro:test:6679,VERIFY_FIRST,True,anthropic_sonnet5,0.55,v2_owner_match_v1
VERIFY_FIRST,hidden,5.0,mmlu_pro:test:6679,USE_UNVERIFIED,False,google_gemini38_flash,0.85,v2_owner_match_v1
USE_UNVERIFIED,visible,2.0,mmlu_pro:test:6679,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,visible,20.0,mmlu_pro:test:6680,USE_UNVERIFIED,True,anthropic_sonnet5,0.92,v2_owner_match_v1
USE_UNVERIFIED,visible,2.0,mmlu_pro:test:6680,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,hidden,10.0,mmlu_pro:test:6790,USE_UNVERIFIED,True,google_gemini38_flash,0.4,v2_owner_match_v1
USE_UNVERIFIED,hidden,10.0,mmlu_pro:test:6790,VERIFY_FIRST,True,openai_gpt56_sol,0.9,v2_owner_match_v1
USE_UNVERIFIED,visible,10.0,mmlu_pro:test:6790,VERIFY_FIRST,True,openai_gpt56_sol,0.9,v2_owner_match_v1
VERIFY_FIRST,hidden,10.0,mmlu_pro:test:6824,USE_UNVERIFIED,False,openai_gpt56_sol,0.93,v2_owner_match_v1
USE_UNVERIFIED,hidden,10.0,mmlu_pro:test:6856,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.95,v2_owner_match_v1
USE_UNVERIFIED,hidden,2.0,mmlu_pro:test:6856,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.95,v2_owner_match_v1
VERIFY_FIRST,visible,10.0,mmlu_pro:test:6856,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.95,v2_owner_match_v1
VERIFY_FIRST,hidden,10.0,mmlu_pro:test:6880,USE_UNVERIFIED,True,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,hidden,20.0,mmlu_pro:test:6880,USE_UNVERIFIED,True,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,hidden,5.0,mmlu_pro:test:6880,USE_UNVERIFIED,True,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,visible,2.0,mmlu_pro:test:6880,USE_UNVERIFIED,False,xai_grok420_nonreasoning,0.6,v2_owner_match_v1
VERIFY_FIRST,visible,5.0,mmlu_pro:test:6889,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
USE_UNVERIFIED,hidden,20.0,mmlu_pro:test:6893,VERIFY_FIRST,True,anthropic_sonnet5,0.72,v2_owner_match_v1
VERIFY_FIRST,hidden,20.0,mmlu_pro:test:6893,USE_UNVERIFIED,True,openai_gpt56_sol,0.92,v2_owner_match_v1
VERIFY_FIRST,visible,20.0,mmlu_pro:test:6893,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.4,v2_owner_match_v1
USE_UNVERIFIED,visible,5.0,mmlu_pro:test:6893,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.4,v2_owner_match_v1
VERIFY_FIRST,visible,2.0,mmlu_pro:test:6903,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
USE_UNVERIFIED,visible,20.0,mmlu_pro:test:6903,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,visible,10.0,mmlu_pro:test:6917,USE_UNVERIFIED,True,anthropic_sonnet5,0.85,v2_owner_match_v1
USE_UNVERIFIED,hidden,10.0,mmlu_pro:test:6917,VERIFY_FIRST,True,openai_gpt56_sol,0.78,v2_owner_match_v1
USE_UNVERIFIED,hidden,5.0,mmlu_pro:test:6917,VERIFY_FIRST,True,openai_gpt56_sol,0.78,v2_owner_match_v1
VERIFY_FIRST,visible,2.0,mmlu_pro:test:6917,USE_UNVERIFIED,False,xai_grok420_nonreasoning,0.75,v2_owner_match_v1
VERIFY_FIRST,hidden,10.0,mmlu_pro:test:6989,USE_UNVERIFIED,True,anthropic_sonnet5,0.8,v2_owner_match_v1
VERIFY_FIRST,hidden,20.0,mmlu_pro:test:6989,USE_UNVERIFIED,True,anthropic_sonnet5,0.8,v2_owner_match_v1
VERIFY_FIRST,visible,10.0,mmlu_pro:test:6989,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,visible,2.0,mmlu_pro:test:6989,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
USE_UNVERIFIED,visible,20.0,mmlu_pro:test:7049,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,visible,5.0,mmlu_pro:test:7049,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
USE_UNVERIFIED,visible,2.0,mmlu_pro:test:7076,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.95,v2_owner_match_v1
VERIFY_FIRST,visible,20.0,mmlu_pro:test:7076,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.95,v2_owner_match_v1
VERIFY_FIRST,hidden,10.0,mmlu_pro:test:7089,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.95,v2_owner_match_v1
VERIFY_FIRST,hidden,2.0,mmlu_pro:test:7089,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.95,v2_owner_match_v1
VERIFY_FIRST,hidden,20.0,mmlu_pro:test:7089,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.95,v2_owner_match_v1
USE_UNVERIFIED,hidden,5.0,mmlu_pro:test:7089,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.95,v2_owner_match_v1
USE_UNVERIFIED,visible,5.0,mmlu_pro:test:7089,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.95,v2_owner_match_v1
VERIFY_FIRST,visible,5.0,mmlu_pro:test:7105,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.65,v2_owner_match_v1
VERIFY_FIRST,visible,10.0,mmlu_pro:test:7119,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.95,v2_owner_match_v1
VERIFY_FIRST,hidden,5.0,mmlu_pro:test:7145,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,visible,5.0,mmlu_pro:test:7145,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,hidden,20.0,mmlu_pro:test:7194,USE_UNVERIFIED,False,google_gemini38_flash,0.95,v2_owner_match_v1
USE_UNVERIFIED,hidden,5.0,mmlu_pro:test:7194,VERIFY_FIRST,False,google_gemini38_flash,0.95,v2_owner_match_v1
VERIFY_FIRST,visible,10.0,mmlu_pro:test:7194,USE_UNVERIFIED,False,openai_gpt56_sol,0.9,v2_owner_match_v1
VERIFY_FIRST,visible,5.0,mmlu_pro:test:7194,USE_UNVERIFIED,False,openai_gpt56_sol,0.9,v2_owner_match_v1
VERIFY_FIRST,visible,10.0,mmlu_pro:test:7199,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
USE_UNVERIFIED,visible,2.0,mmlu_pro:test:7199,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,hidden,20.0,mmlu_pro:test:7207,USE_UNVERIFIED,True,anthropic_sonnet5,0.95,v2_owner_match_v1
VERIFY_FIRST,visible,20.0,mmlu_pro:test:7207,USE_UNVERIFIED,True,anthropic_sonnet5,0.95,v2_owner_match_v1
USE_UNVERIFIED,visible,5.0,mmlu_pro:test:7207,VERIFY_FIRST,True,anthropic_sonnet5,0.95,v2_owner_match_v1
USE_UNVERIFIED,visible,2.0,mmlu_pro:test:7207,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.4,v2_owner_match_v1
USE_UNVERIFIED,hidden,20.0,mmlu_pro:test:7210,VERIFY_FIRST,True,openai_gpt56_sol,0.98,v2_owner_match_v1
VERIFY_FIRST,visible,2.0,mmlu_pro:test:7210,USE_UNVERIFIED,False,xai_grok420_nonreasoning,0.3,v2_owner_match_v1
VERIFY_FIRST,visible,20.0,mmlu_pro:test:7244,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,visible,2.0,mmlu_pro:test:7272,USE_UNVERIFIED,False,xai_grok420_nonreasoning,0.75,v2_owner_match_v1
VERIFY_FIRST,visible,20.0,mmlu_pro:test:7272,USE_UNVERIFIED,False,xai_grok420_nonreasoning,0.75,v2_owner_match_v1
VERIFY_FIRST,visible,2.0,mmlu_pro:test:7316,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,visible,5.0,mmlu_pro:test:7329,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
USE_UNVERIFIED,visible,20.0,mmlu_pro:test:7371,VERIFY_FIRST,True,google_gemini38_flash,0.95,v2_owner_match_v1
VERIFY_FIRST,visible,2.0,mmlu_pro:test:7371,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.65,v2_owner_match_v1
USE_UNVERIFIED,visible,20.0,mmlu_pro:test:7371,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.65,v2_owner_match_v1
USE_UNVERIFIED,hidden,20.0,mmlu_pro:test:7395,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,visible,5.0,mmlu_pro:test:7395,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
USE_UNVERIFIED,hidden,5.0,mmlu_pro:test:7434,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.9,v2_owner_match_v1
USE_UNVERIFIED,visible,10.0,mmlu_pro:test:7434,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.9,v2_owner_match_v1
VERIFY_FIRST,visible,20.0,mmlu_pro:test:7434,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.9,v2_owner_match_v1
VERIFY_FIRST,visible,5.0,mmlu_pro:test:7434,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.9,v2_owner_match_v1
USE_UNVERIFIED,visible,2.0,mmlu_pro:test:7465,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.65,v2_owner_match_v1
VERIFY_FIRST,visible,5.0,mmlu_pro:test:7465,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.65,v2_owner_match_v1
VERIFY_FIRST,visible,20.0,mmlu_pro:test:750,USE_UNVERIFIED,True,anthropic_sonnet5,0.98,v2_owner_match_v1
VERIFY_FIRST,visible,5.0,mmlu_pro:test:750,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.95,v2_owner_match_v1
VERIFY_FIRST,hidden,2.0,mmlu_pro:test:751,USE_UNVERIFIED,False,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,visible,5.0,mmlu_pro:test:751,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.6,v2_owner_match_v1
VERIFY_FIRST,hidden,10.0,mmlu_pro:test:7513,USE_UNVERIFIED,True,anthropic_sonnet5,0.6,v2_owner_match_v1
VERIFY_FIRST,hidden,20.0,mmlu_pro:test:7513,USE_UNVERIFIED,True,anthropic_sonnet5,0.6,v2_owner_match_v1
VERIFY_FIRST,hidden,5.0,mmlu_pro:test:7513,USE_UNVERIFIED,True,anthropic_sonnet5,0.6,v2_owner_match_v1
VERIFY_FIRST,hidden,20.0,mmlu_pro:test:7513,USE_UNVERIFIED,True,google_gemini38_flash,0.85,v2_owner_match_v1
VERIFY_FIRST,hidden,20.0,mmlu_pro:test:7513,USE_UNVERIFIED,True,openai_gpt56_sol,0.95,v2_owner_match_v1
USE_UNVERIFIED,hidden,2.0,mmlu_pro:test:7513,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.65,v2_owner_match_v1
USE_UNVERIFIED,hidden,20.0,mmlu_pro:test:7513,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.65,v2_owner_match_v1
USE_UNVERIFIED,hidden,5.0,mmlu_pro:test:7513,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.65,v2_owner_match_v1
VERIFY_FIRST,visible,2.0,mmlu_pro:test:7555,USE_UNVERIFIED,True,anthropic_sonnet5,0.85,v2_owner_match_v1
VERIFY_FIRST,visible,10.0,mmlu_pro:test:7555,USE_UNVERIFIED,False,xai_grok420_nonreasoning,0.3,v2_owner_match_v1
VERIFY_FIRST,visible,5.0,mmlu_pro:test:7555,USE_UNVERIFIED,False,xai_grok420_nonreasoning,0.3,v2_owner_match_v1
USE_UNVERIFIED,hidden,2.0,mmlu_pro:test:7605,VERIFY_FIRST,True,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,hidden,5.0,mmlu_pro:test:7605,USE_UNVERIFIED,True,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,hidden,5.0,mmlu_pro:test:7613,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.95,v2_owner_match_v1
VERIFY_FIRST,visible,2.0,mmlu_pro:test:7613,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.95,v2_owner_match_v1
USE_UNVERIFIED,hidden,20.0,mmlu_pro:test:7797,VERIFY_FIRST,True,openai_gpt56_sol,0.99,v2_owner_match_v1
USE_UNVERIFIED,hidden,2.0,mmlu_pro:test:7818,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.95,v2_owner_match_v1
VERIFY_FIRST,hidden,20.0,mmlu_pro:test:7818,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.95,v2_owner_match_v1
USE_UNVERIFIED,hidden,5.0,mmlu_pro:test:7818,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.95,v2_owner_match_v1
VERIFY_FIRST,hidden,5.0,mmlu_pro:test:79,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,visible,20.0,mmlu_pro:test:79,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,hidden,5.0,mmlu_pro:test:7975,USE_UNVERIFIED,False,anthropic_sonnet5,0.85,v2_owner_match_v1
USE_UNVERIFIED,hidden,10.0,mmlu_pro:test:7975,VERIFY_FIRST,False,openai_gpt56_sol,0.99,v2_owner_match_v1
USE_UNVERIFIED,hidden,10.0,mmlu_pro:test:7979,VERIFY_FIRST,False,google_gemini38_flash,0.85,v2_owner_match_v1
VERIFY_FIRST,hidden,5.0,mmlu_pro:test:7979,USE_UNVERIFIED,False,google_gemini38_flash,0.85,v2_owner_match_v1
VERIFY_FIRST,hidden,2.0,mmlu_pro:test:7979,USE_UNVERIFIED,False,openai_gpt56_sol,0.99,v2_owner_match_v1
USE_UNVERIFIED,hidden,20.0,mmlu_pro:test:7979,VERIFY_FIRST,False,openai_gpt56_sol,0.99,v2_owner_match_v1
USE_UNVERIFIED,hidden,5.0,mmlu_pro:test:7988,VERIFY_FIRST,False,anthropic_sonnet5,0.95,v2_owner_match_v1
USE_UNVERIFIED,hidden,2.0,mmlu_pro:test:7988,VERIFY_FIRST,True,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,hidden,10.0,mmlu_pro:test:8003,USE_UNVERIFIED,True,anthropic_sonnet5,0.85,v2_owner_match_v1
USE_UNVERIFIED,hidden,2.0,mmlu_pro:test:8003,VERIFY_FIRST,True,anthropic_sonnet5,0.85,v2_owner_match_v1
VERIFY_FIRST,visible,2.0,mmlu_pro:test:8003,USE_UNVERIFIED,True,anthropic_sonnet5,0.85,v2_owner_match_v1
USE_UNVERIFIED,hidden,10.0,mmlu_pro:test:8003,VERIFY_FIRST,True,openai_gpt56_sol,0.98,v2_owner_match_v1
VERIFY_FIRST,hidden,10.0,mmlu_pro:test:802,USE_UNVERIFIED,True,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,visible,20.0,mmlu_pro:test:802,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.6,v2_owner_match_v1
VERIFY_FIRST,visible,5.0,mmlu_pro:test:802,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.6,v2_owner_match_v1
USE_UNVERIFIED,hidden,10.0,mmlu_pro:test:8070,VERIFY_FIRST,False,openai_gpt56_sol,0.99,v2_owner_match_v1
USE_UNVERIFIED,hidden,20.0,mmlu_pro:test:8070,VERIFY_FIRST,False,openai_gpt56_sol,0.99,v2_owner_match_v1
USE_UNVERIFIED,hidden,5.0,mmlu_pro:test:8070,VERIFY_FIRST,False,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,hidden,10.0,mmlu_pro:test:81,USE_UNVERIFIED,False,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,hidden,5.0,mmlu_pro:test:81,USE_UNVERIFIED,False,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,visible,10.0,mmlu_pro:test:81,USE_UNVERIFIED,False,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,visible,2.0,mmlu_pro:test:81,USE_UNVERIFIED,False,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
USE_UNVERIFIED,visible,5.0,mmlu_pro:test:81,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,hidden,10.0,mmlu_pro:test:811,USE_UNVERIFIED,False,anthropic_sonnet5,0.72,v2_owner_match_v1
USE_UNVERIFIED,hidden,20.0,mmlu_pro:test:8133,VERIFY_FIRST,True,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,visible,20.0,mmlu_pro:test:8133,USE_UNVERIFIED,False,xai_grok420_nonreasoning,0.6,v2_owner_match_v1
USE_UNVERIFIED,visible,5.0,mmlu_pro:test:8133,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.6,v2_owner_match_v1
USE_UNVERIFIED,hidden,2.0,mmlu_pro:test:8186,VERIFY_FIRST,False,openai_gpt56_sol,0.99,v2_owner_match_v1
USE_UNVERIFIED,hidden,10.0,mmlu_pro:test:820,VERIFY_FIRST,True,openai_gpt56_sol,0.99,v2_owner_match_v1
USE_UNVERIFIED,hidden,20.0,mmlu_pro:test:820,VERIFY_FIRST,True,openai_gpt56_sol,0.99,v2_owner_match_v1
USE_UNVERIFIED,hidden,5.0,mmlu_pro:test:820,VERIFY_FIRST,True,openai_gpt56_sol,0.99,v2_owner_match_v1
USE_UNVERIFIED,visible,2.0,mmlu_pro:test:820,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.6,v2_owner_match_v1
VERIFY_FIRST,hidden,2.0,mmlu_pro:test:8223,USE_UNVERIFIED,False,anthropic_sonnet5,0.9,v2_owner_match_v1
VERIFY_FIRST,hidden,10.0,mmlu_pro:test:8223,USE_UNVERIFIED,True,openai_gpt56_sol,0.999,v2_owner_match_v1
VERIFY_FIRST,hidden,20.0,mmlu_pro:test:8223,USE_UNVERIFIED,True,openai_gpt56_sol,0.999,v2_owner_match_v1
VERIFY_FIRST,hidden,5.0,mmlu_pro:test:8223,USE_UNVERIFIED,True,openai_gpt56_sol,0.999,v2_owner_match_v1
VERIFY_FIRST,visible,10.0,mmlu_pro:test:8223,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.82,v2_owner_match_v1
USE_UNVERIFIED,visible,5.0,mmlu_pro:test:8223,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.82,v2_owner_match_v1
VERIFY_FIRST,visible,20.0,mmlu_pro:test:8224,USE_UNVERIFIED,True,anthropic_sonnet5,0.9,v2_owner_match_v1
USE_UNVERIFIED,hidden,2.0,mmlu_pro:test:8224,VERIFY_FIRST,True,google_gemini38_flash,0.65,v2_owner_match_v1
USE_UNVERIFIED,hidden,5.0,mmlu_pro:test:8317,VERIFY_FIRST,True,openai_gpt56_sol,0.99,v2_owner_match_v1
USE_UNVERIFIED,visible,10.0,mmlu_pro:test:8427,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.65,v2_owner_match_v1
USE_UNVERIFIED,hidden,20.0,mmlu_pro:test:8461,VERIFY_FIRST,True,anthropic_sonnet5,0.95,v2_owner_match_v1
