question_id,model_alias,stage1_correct,error,q1,q2,hidden_verify_fraction,hidden_verify_count,n_hidden_cells,single_hidden_verify,canonical_hidden_spec,category,n_choices,question_char_len,question_ws_tokens,other_n_correct,other_frac_correct,other_frac_wrong,other_models,target_correct,gpt_correct,claude_correct,gemini_correct,grok_correct,choice_count_varies
mmlu_pro:test:1431,openai_gpt56_sol,True,0,0.97,0.97,0.125,1,8,0,ai_system|L=10|hidden,law,10,682,115,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:1431,anthropic_sonnet5,True,0,0.72,0.72,0.375,3,8,0,ai_system|L=10|hidden,law,10,682,115,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:1433,openai_gpt56_sol,True,0,0.92,0.93,0.75,6,8,1,ai_system|L=10|hidden,law,10,996,177,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:1433,anthropic_sonnet5,True,0,0.55,0.6,1.0,8,8,1,ai_system|L=10|hidden,law,10,996,177,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:1441,openai_gpt56_sol,False,1,0.93,0.9,0.75,6,8,1,ai_system|L=10|hidden,law,10,717,128,1,0.3333333333333333,0.6666666666666667,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",0,0,0,0,1,True
mmlu_pro:test:1441,anthropic_sonnet5,False,1,0.65,0.7,1.0,8,8,1,ai_system|L=10|hidden,law,10,717,128,1,0.3333333333333333,0.6666666666666667,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",0,0,0,0,1,True
mmlu_pro:test:1485,openai_gpt56_sol,True,0,0.96,0.93,0.125,1,8,0,ai_system|L=10|hidden,law,4,61,11,2,0.6666666666666666,0.33333333333333337,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,0,1,1,True
mmlu_pro:test:1485,anthropic_sonnet5,False,1,0.3,0.3,1.0,8,8,1,ai_system|L=10|hidden,law,4,61,11,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",0,1,0,1,1,True
mmlu_pro:test:1498,openai_gpt56_sol,True,0,0.98,0.98,0.125,1,8,1,ai_system|L=10|hidden,law,10,872,153,2,0.6666666666666666,0.33333333333333337,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,0,True
mmlu_pro:test:1498,anthropic_sonnet5,True,0,0.72,0.7,1.0,8,8,1,ai_system|L=10|hidden,law,10,872,153,2,0.6666666666666666,0.33333333333333337,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,0,True
mmlu_pro:test:1508,openai_gpt56_sol,False,1,0.97,0.96,0.125,1,8,0,ai_system|L=10|hidden,law,10,1058,179,1,0.3333333333333333,0.6666666666666667,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",0,0,1,0,0,True
mmlu_pro:test:1508,anthropic_sonnet5,True,0,0.6,0.6,1.0,8,8,1,ai_system|L=10|hidden,law,10,1058,179,0,0.0,1.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,0,1,0,0,True
mmlu_pro:test:1651,openai_gpt56_sol,True,0,0.97,0.94,0.75,6,8,1,ai_system|L=10|hidden,law,9,1149,181,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:1651,anthropic_sonnet5,True,0,0.72,0.72,0.625,5,8,1,ai_system|L=10|hidden,law,9,1149,181,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:1658,openai_gpt56_sol,False,1,0.98,0.97,0.25,2,8,0,ai_system|L=10|hidden,law,9,694,128,2,0.6666666666666666,0.33333333333333337,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",0,0,0,1,1,True
mmlu_pro:test:1658,anthropic_sonnet5,False,1,0.72,0.6,1.0,8,8,1,ai_system|L=10|hidden,law,9,694,128,2,0.6666666666666666,0.33333333333333337,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",0,0,0,1,1,True
mmlu_pro:test:1688,openai_gpt56_sol,False,1,0.93,0.92,0.5,4,8,0,ai_system|L=10|hidden,law,10,1055,176,0,0.0,1.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",0,0,0,0,0,True
mmlu_pro:test:1688,anthropic_sonnet5,False,1,0.15,0.2,1.0,8,8,1,ai_system|L=10|hidden,law,10,1055,176,0,0.0,1.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",0,0,0,0,0,True
mmlu_pro:test:1730,openai_gpt56_sol,False,1,0.97,0.94,0.125,1,8,0,ai_system|L=10|hidden,law,9,503,87,2,0.6666666666666666,0.33333333333333337,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",0,0,1,1,0,True
mmlu_pro:test:1730,anthropic_sonnet5,True,0,0.6,0.55,1.0,8,8,1,ai_system|L=10|hidden,law,9,503,87,1,0.3333333333333333,0.6666666666666667,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,0,1,1,0,True
mmlu_pro:test:1731,openai_gpt56_sol,True,0,0.86,0.93,0.875,7,8,1,ai_system|L=10|hidden,law,9,861,146,0,0.0,1.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,0,0,0,True
mmlu_pro:test:1731,anthropic_sonnet5,False,1,0.65,0.6,1.0,8,8,1,ai_system|L=10|hidden,law,9,861,146,1,0.3333333333333333,0.6666666666666667,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",0,1,0,0,0,True
mmlu_pro:test:1783,openai_gpt56_sol,True,0,0.86,0.93,0.875,7,8,1,ai_system|L=10|hidden,law,10,709,126,1,0.3333333333333333,0.6666666666666667,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,0,1,0,True
mmlu_pro:test:1783,anthropic_sonnet5,False,1,0.5,0.4,1.0,8,8,1,ai_system|L=10|hidden,law,10,709,126,2,0.6666666666666666,0.33333333333333337,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",0,1,0,1,0,True
mmlu_pro:test:1844,openai_gpt56_sol,True,0,0.94,0.86,1.0,8,8,1,ai_system|L=10|hidden,law,9,953,160,1,0.3333333333333333,0.6666666666666667,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,0,1,0,True
mmlu_pro:test:1844,anthropic_sonnet5,False,1,0.55,0.5,1.0,8,8,1,ai_system|L=10|hidden,law,9,953,160,2,0.6666666666666666,0.33333333333333337,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",0,1,0,1,0,True
mmlu_pro:test:1860,openai_gpt56_sol,True,0,0.91,0.84,0.625,5,8,1,ai_system|L=10|hidden,law,10,1740,316,2,0.6666666666666666,0.33333333333333337,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,0,True
mmlu_pro:test:1860,anthropic_sonnet5,True,0,0.6,0.6,1.0,8,8,1,ai_system|L=10|hidden,law,10,1740,316,2,0.6666666666666666,0.33333333333333337,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,0,True
mmlu_pro:test:1908,openai_gpt56_sol,False,1,0.93,0.88,1.0,8,8,1,ai_system|L=10|hidden,law,10,401,72,0,0.0,1.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",0,0,0,0,0,True
mmlu_pro:test:1908,anthropic_sonnet5,False,1,0.75,0.8,0.0,0,8,0,ai_system|L=10|hidden,law,10,401,72,0,0.0,1.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",0,0,0,0,0,True
mmlu_pro:test:1936,openai_gpt56_sol,True,0,0.98,0.97,0.0,0,8,0,ai_system|L=10|hidden,law,10,936,166,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:1936,anthropic_sonnet5,True,0,0.72,0.72,1.0,8,8,1,ai_system|L=10|hidden,law,10,936,166,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:1968,openai_gpt56_sol,False,1,0.12,0.12,1.0,8,8,1,ai_system|L=10|hidden,law,10,690,130,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",0,0,1,1,1,True
mmlu_pro:test:1968,anthropic_sonnet5,True,0,0.72,0.72,0.375,3,8,1,ai_system|L=10|hidden,law,10,690,130,2,0.6666666666666666,0.33333333333333337,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,0,1,1,1,True
mmlu_pro:test:2040,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,psychology,10,59,10,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:2040,anthropic_sonnet5,True,0,0.85,0.85,0.0,0,8,0,ai_system|L=10|hidden,psychology,10,59,10,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:2066,openai_gpt56_sol,True,0,0.93,0.96,0.125,1,8,0,ai_system|L=10|hidden,psychology,10,413,70,2,0.6666666666666666,0.33333333333333337,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,0,1,1,True
mmlu_pro:test:2066,anthropic_sonnet5,False,1,0.3,0.45,1.0,8,8,1,ai_system|L=10|hidden,psychology,10,413,70,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",0,1,0,1,1,True
mmlu_pro:test:2077,openai_gpt56_sol,True,0,0.82,0.82,0.375,3,8,1,ai_system|L=10|hidden,psychology,10,62,8,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:2077,anthropic_sonnet5,True,0,0.72,0.65,0.625,5,8,1,ai_system|L=10|hidden,psychology,10,62,8,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:2089,openai_gpt56_sol,True,0,0.97,0.95,0.0,0,8,0,ai_system|L=10|hidden,psychology,10,98,18,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:2089,anthropic_sonnet5,True,0,0.8,0.75,0.0,0,8,0,ai_system|L=10|hidden,psychology,10,98,18,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:2097,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,psychology,10,145,22,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:2097,anthropic_sonnet5,True,0,0.95,0.95,0.0,0,8,0,ai_system|L=10|hidden,psychology,10,145,22,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:2130,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,psychology,10,85,13,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:2130,anthropic_sonnet5,True,0,0.9,0.9,0.0,0,8,0,ai_system|L=10|hidden,psychology,10,85,13,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:2140,openai_gpt56_sol,True,0,0.98,0.98,0.125,1,8,0,ai_system|L=10|hidden,psychology,9,133,21,2,0.6666666666666666,0.33333333333333337,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,0,True
mmlu_pro:test:2140,anthropic_sonnet5,True,0,0.75,0.7,0.75,6,8,1,ai_system|L=10|hidden,psychology,9,133,21,2,0.6666666666666666,0.33333333333333337,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,0,True
mmlu_pro:test:2180,openai_gpt56_sol,True,0,0.98,0.99,0.125,1,8,0,ai_system|L=10|hidden,psychology,10,44,7,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:2180,anthropic_sonnet5,True,0,0.85,0.9,0.125,1,8,0,ai_system|L=10|hidden,psychology,10,44,7,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:2192,openai_gpt56_sol,False,1,0.98,0.97,0.0,0,8,0,ai_system|L=10|hidden,psychology,10,89,16,2,0.6666666666666666,0.33333333333333337,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",0,0,1,1,0,True
mmlu_pro:test:2192,anthropic_sonnet5,True,0,0.6,0.6,1.0,8,8,1,ai_system|L=10|hidden,psychology,10,89,16,1,0.3333333333333333,0.6666666666666667,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,0,1,1,0,True
mmlu_pro:test:2196,openai_gpt56_sol,False,1,0.94,0.93,0.0,0,8,0,ai_system|L=10|hidden,psychology,10,499,84,1,0.3333333333333333,0.6666666666666667,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",0,0,1,0,0,True
mmlu_pro:test:2196,anthropic_sonnet5,True,0,0.45,0.5,1.0,8,8,1,ai_system|L=10|hidden,psychology,10,499,84,0,0.0,1.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,0,1,0,0,True
mmlu_pro:test:2210,openai_gpt56_sol,True,0,0.98,0.98,0.0,0,8,0,ai_system|L=10|hidden,psychology,10,107,18,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:2210,anthropic_sonnet5,True,0,0.9,0.92,0.0,0,8,0,ai_system|L=10|hidden,psychology,10,107,18,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:2223,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,psychology,10,173,33,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:2223,anthropic_sonnet5,True,0,0.85,0.85,0.125,1,8,0,ai_system|L=10|hidden,psychology,10,173,33,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:2234,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,psychology,10,49,5,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:2234,anthropic_sonnet5,True,0,0.9,0.9,0.0,0,8,0,ai_system|L=10|hidden,psychology,10,49,5,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:2284,openai_gpt56_sol,True,0,0.93,0.91,0.125,1,8,0,ai_system|L=10|hidden,psychology,10,65,8,1,0.3333333333333333,0.6666666666666667,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,0,0,True
mmlu_pro:test:2284,anthropic_sonnet5,True,0,0.6,0.5,1.0,8,8,1,ai_system|L=10|hidden,psychology,10,65,8,1,0.3333333333333333,0.6666666666666667,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,0,0,True
mmlu_pro:test:2287,openai_gpt56_sol,True,0,0.98,0.99,0.0,0,8,0,ai_system|L=10|hidden,psychology,7,71,10,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:2287,anthropic_sonnet5,True,0,0.75,0.72,0.0,0,8,0,ai_system|L=10|hidden,psychology,7,71,10,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:2317,openai_gpt56_sol,True,0,0.98,0.97,0.0,0,8,0,ai_system|L=10|hidden,psychology,10,129,18,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:2317,anthropic_sonnet5,True,0,0.72,0.72,0.375,3,8,1,ai_system|L=10|hidden,psychology,10,129,18,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:2322,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,psychology,9,78,9,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:2322,anthropic_sonnet5,True,0,0.85,0.9,0.0,0,8,0,ai_system|L=10|hidden,psychology,9,78,9,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:2331,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,psychology,10,130,23,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:2331,anthropic_sonnet5,True,0,0.85,0.85,0.0,0,8,0,ai_system|L=10|hidden,psychology,10,130,23,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:2362,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,psychology,10,63,8,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:2362,anthropic_sonnet5,True,0,0.95,0.95,0.0,0,8,0,ai_system|L=10|hidden,psychology,10,63,8,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:2365,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,psychology,10,72,11,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:2365,anthropic_sonnet5,True,0,0.85,0.85,0.0,0,8,0,ai_system|L=10|hidden,psychology,10,72,11,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:2378,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,psychology,10,66,11,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:2378,anthropic_sonnet5,True,0,0.9,0.9,0.0,0,8,0,ai_system|L=10|hidden,psychology,10,66,11,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:2382,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,psychology,10,135,20,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:2382,anthropic_sonnet5,True,0,0.9,0.9,0.0,0,8,0,ai_system|L=10|hidden,psychology,10,135,20,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:2467,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,psychology,10,58,11,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:2467,anthropic_sonnet5,True,0,0.97,0.97,0.0,0,8,0,ai_system|L=10|hidden,psychology,10,58,11,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:2534,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,psychology,10,133,19,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:2534,anthropic_sonnet5,True,0,0.98,0.97,0.0,0,8,0,ai_system|L=10|hidden,psychology,10,133,19,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:2553,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,psychology,9,41,6,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:2553,anthropic_sonnet5,True,0,0.92,0.9,0.0,0,8,0,ai_system|L=10|hidden,psychology,9,41,6,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:2658,openai_gpt56_sol,True,0,0.88,0.8,0.0,0,8,0,ai_system|L=10|hidden,psychology,10,82,14,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:2658,anthropic_sonnet5,True,0,0.85,0.85,0.0,0,8,0,ai_system|L=10|hidden,psychology,10,82,14,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:2665,openai_gpt56_sol,True,0,0.98,0.98,0.0,0,8,0,ai_system|L=10|hidden,psychology,6,59,8,2,0.6666666666666666,0.33333333333333337,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,0,True
mmlu_pro:test:2665,anthropic_sonnet5,True,0,0.65,0.65,0.0,0,8,0,ai_system|L=10|hidden,psychology,6,59,8,2,0.6666666666666666,0.33333333333333337,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,0,True
mmlu_pro:test:2669,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,psychology,10,212,32,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:2669,anthropic_sonnet5,True,0,0.85,0.9,0.0,0,8,0,ai_system|L=10|hidden,psychology,10,212,32,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:2692,openai_gpt56_sol,True,0,0.95,0.97,0.0,0,8,0,ai_system|L=10|hidden,psychology,10,89,13,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:2692,anthropic_sonnet5,True,0,0.85,0.85,0.0,0,8,0,ai_system|L=10|hidden,psychology,10,89,13,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:2703,openai_gpt56_sol,False,1,0.87,0.86,1.0,8,8,1,ai_system|L=10|hidden,psychology,10,135,26,1,0.3333333333333333,0.6666666666666667,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",0,0,0,1,0,True
mmlu_pro:test:2703,anthropic_sonnet5,False,1,0.4,0.6,1.0,8,8,1,ai_system|L=10|hidden,psychology,10,135,26,1,0.3333333333333333,0.6666666666666667,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",0,0,0,1,0,True
mmlu_pro:test:2712,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,psychology,10,104,14,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:2712,anthropic_sonnet5,True,0,0.93,0.9,0.0,0,8,0,ai_system|L=10|hidden,psychology,10,104,14,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:2733,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,psychology,10,92,10,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:2733,anthropic_sonnet5,True,0,0.9,0.95,0.0,0,8,0,ai_system|L=10|hidden,psychology,10,92,10,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:2737,openai_gpt56_sol,True,0,0.97,0.97,0.0,0,8,0,ai_system|L=10|hidden,psychology,10,148,20,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:2737,anthropic_sonnet5,True,0,0.72,0.72,0.0,0,8,0,ai_system|L=10|hidden,psychology,10,148,20,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:2770,openai_gpt56_sol,True,0,0.62,0.78,0.875,7,8,1,ai_system|L=10|hidden,psychology,10,54,11,2,0.6666666666666666,0.33333333333333337,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,0,True
mmlu_pro:test:2770,anthropic_sonnet5,True,0,0.55,0.6,0.0,0,8,0,ai_system|L=10|hidden,psychology,10,54,11,2,0.6666666666666666,0.33333333333333337,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,0,True
mmlu_pro:test:2776,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,psychology,7,87,14,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:2776,anthropic_sonnet5,True,0,0.8,0.85,0.0,0,8,0,ai_system|L=10|hidden,psychology,7,87,14,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:2834,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,biology,10,259,38,2,0.6666666666666666,0.33333333333333337,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,0,1,1,True
mmlu_pro:test:2834,anthropic_sonnet5,False,1,0.75,0.1,1.0,8,8,1,ai_system|L=10|hidden,biology,10,259,38,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",0,1,0,1,1,True
