study_id,run_id,request_key,question_id,model_alias,model_endpoint,task,delta,q_delta,rendered_q_delta,parsed_action,verify,incorrect,reused_delta0,estimated_cost_usd,q1,input_tokens,output_tokens
,,verification:2c5ded60c5dbfc33499b51aa0a31b8285f5ffcb29684c556c09a04090e1b1923,mmlu_pro:test:304,anthropic_sonnet5,,mmlu,-0.75,0.41470831990892604,,VERIFY_FIRST,True,False,False,0.001636,0.6,708,22
,,verification:258fa665f8e01b2652e98647e3f94760ab5ac21c5baa1ddd5406e5c927aabad5,mmlu_pro:test:304,anthropic_sonnet5,,mmlu,0.75,0.7605077250551816,,VERIFY_FIRST,True,False,False,0.001616,0.6,708,20
,,verification:5c9cbdd7d0706fd817d41584a92bfabab6a84a23a5e6c2b5bbd970a6fe04ea3e,mmlu_pro:test:304,anthropic_sonnet5,,mmlu,1.5,0.8705088185971921,,VERIFY_FIRST,True,False,False,0.001906,0.6,708,49
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:336,openai_gpt56_sol,gpt-5.6-sol,mmlu,0.0,0.99,0.99,USE_UNVERIFIED,False,False,True,0.0,,,
,,verification:b2ff91edbe9e599c73d7d7aea7dc0e2c45993877b922ef2bbca8f6dcd24de785,mmlu_pro:test:336,openai_gpt56_sol,,mmlu,-1.5,0.9566909942174234,,USE_UNVERIFIED,False,False,False,0.001584,0.99,316,16
,,verification:f361deaf3b4bdb708b4eb09edb6370e874e056b85f5b560e772c3eeedab7939f,mmlu_pro:test:336,openai_gpt56_sol,,mmlu,-0.75,0.9790638565595808,,USE_UNVERIFIED,False,False,False,0.001584,0.99,316,16
,,verification:a96133fcb1092c3f42a1f2ea7877b9c46f36c3493937ae983568623a4932e5c4,mmlu_pro:test:336,openai_gpt56_sol,,mmlu,0.75,0.9952512786303263,,USE_UNVERIFIED,False,False,False,0.001584,0.99,316,16
,,verification:bb601295095eeabc4082442ed77a86fd7fd4442ebb1a9c6988c9377598b8ea5f,mmlu_pro:test:336,openai_gpt56_sol,,mmlu,1.5,0.9977512283699548,,USE_UNVERIFIED,False,False,False,0.001584,0.99,316,16
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:336,anthropic_sonnet5,claude-sonnet-5,mmlu,0.0,0.9,0.9,VERIFY_FIRST,True,False,True,0.0,,,
,,verification:0573c313bae92c4270158b329cbffc8a11b4ccc48adeca843f16d9eeb58a1903,mmlu_pro:test:336,anthropic_sonnet5,,mmlu,-1.5,0.6675721382568807,,VERIFY_FIRST,True,False,False,0.001562,0.9,666,23
,,verification:0f8e4233ae5a6b0a6746617c5692987a432ece6118cf64c1b4caa17b7e528540,mmlu_pro:test:336,anthropic_sonnet5,,mmlu,-0.75,0.8095709261986922,,VERIFY_FIRST,True,False,False,0.001552,0.9,666,22
,,verification:2fda347b008e980f3f55b8689d9ac33c673c6b1206ba163289abad543b56aa8d,mmlu_pro:test:336,anthropic_sonnet5,,mmlu,0.75,0.950132150174834,,VERIFY_FIRST,True,False,False,0.001952,0.9,666,62
,,verification:c530818a8b726f2fe44f8a3d2794dbae04d7bafc7eb84fc3a7be20c0748e6a92,mmlu_pro:test:336,anthropic_sonnet5,,mmlu,1.5,0.9758075451312032,,VERIFY_FIRST,True,False,False,0.001582,0.9,666,25
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:338,openai_gpt56_sol,gpt-5.6-sol,mmlu,0.0,0.99,0.99,USE_UNVERIFIED,False,False,True,0.0,,,
,,verification:40e39d66cd3aa6acf2091258ce7c030471287b01905f9b9b25caef291a40a028,mmlu_pro:test:338,openai_gpt56_sol,,mmlu,-1.5,0.9566909942174234,,USE_UNVERIFIED,False,False,False,0.001656,0.99,334,16
,,verification:0465819a0049cadbd72a5da2ff1a7fc190dea43cfd2da8e5be5bd06145608b5a,mmlu_pro:test:338,openai_gpt56_sol,,mmlu,-0.75,0.9790638565595808,,USE_UNVERIFIED,False,False,False,0.001656,0.99,334,16
,,verification:0f6c42f7fe3c9525d4cbbe746db9000cf03dd047eb78bbc30717fec7117f733b,mmlu_pro:test:338,openai_gpt56_sol,,mmlu,0.75,0.9952512786303263,,USE_UNVERIFIED,False,False,False,0.001656,0.99,334,16
,,verification:4eea554e547953b3750e0f711faeb119349ecdd3719bcaad94d056ddfa7b7ee3,mmlu_pro:test:338,openai_gpt56_sol,,mmlu,1.5,0.9977512283699548,,USE_UNVERIFIED,False,False,False,0.001656,0.99,334,16
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:338,anthropic_sonnet5,claude-sonnet-5,mmlu,0.0,0.72,0.72,VERIFY_FIRST,True,False,True,0.0,,,
,,verification:84337b3e6aaefa631b1d418b1558b5e2d5c95e15e6db07931ba28080408f3b03,mmlu_pro:test:338,anthropic_sonnet5,,mmlu,-1.5,0.3645804170628424,,VERIFY_FIRST,True,False,False,0.001602,0.72,691,22
,,verification:e501f77b66ffad816fff6a599610480ce5b165639f75967e62b3fd4900d4b834,mmlu_pro:test:338,anthropic_sonnet5,,mmlu,-0.75,0.5484627787629106,,VERIFY_FIRST,True,False,False,0.001592,0.72,691,21
,,verification:a5675258195aa375eb1c6c16aeaffe27b2b47458c1bbca26ac1546ead5f95447,mmlu_pro:test:338,anthropic_sonnet5,,mmlu,0.75,0.8448100041326249,,VERIFY_FIRST,True,False,False,0.001582,0.72,691,20
,,verification:402ad550151ed84253cefae02da27888badea9e1cadc1bcd1de5ff2929de5b10,mmlu_pro:test:338,anthropic_sonnet5,,mmlu,1.5,0.9201554944517072,,VERIFY_FIRST,True,False,False,0.001824,0.72,772,28
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:339,openai_gpt56_sol,gpt-5.6-sol,mmlu,0.0,0.99,0.99,USE_UNVERIFIED,False,True,True,0.0,,,
,,verification:f7fb251005aefb9af9fcb317e7fa25c5c931a5ce9861c3893aa0fe4059c53307,mmlu_pro:test:339,openai_gpt56_sol,,mmlu,-1.5,0.9566909942174234,,USE_UNVERIFIED,False,True,False,0.001772,0.99,363,16
,,verification:5ba7886a803d8831da49dedd8ee3538eff8e944ea8c2cb96deb7793a3754ec44,mmlu_pro:test:339,openai_gpt56_sol,,mmlu,-0.75,0.9790638565595808,,USE_UNVERIFIED,False,True,False,0.001772,0.99,363,16
,,verification:c086a402335f182e0c4a616dcceb42479608f49cdb6ac8db1feca133465a2303,mmlu_pro:test:339,openai_gpt56_sol,,mmlu,0.75,0.9952512786303263,,USE_UNVERIFIED,False,True,False,0.001772,0.99,363,16
,,verification:aa1932b0c5e863dc42b38cca1bbc1d9401f38e6b669bff6d7d8074c5fa665062,mmlu_pro:test:339,openai_gpt56_sol,,mmlu,1.5,0.9977512283699548,,USE_UNVERIFIED,False,True,False,0.001772,0.99,363,16
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:339,anthropic_sonnet5,claude-sonnet-5,mmlu,0.0,0.6,0.6,VERIFY_FIRST,True,True,True,0.0,,,
,,verification:1a5cefd8f290f1a851ab564eaa8fb31be8898524e90147e7d308720636c28ca4,mmlu_pro:test:339,anthropic_sonnet5,,mmlu,-1.5,0.25076529093399114,,VERIFY_FIRST,True,True,False,0.001688,0.6,739,21
,,verification:ba36bfa8861550b43a5f497981fbad6fa5c0ca010a2d9053729921c8c35428ff,mmlu_pro:test:339,anthropic_sonnet5,,mmlu,-0.75,0.41470831990892604,,VERIFY_FIRST,True,True,False,0.001658,0.6,739,18
,,verification:fa3c04dbb6472a1290ce523497b15c45a7cfc2edebfad4eda9bb0cc8a667da62,mmlu_pro:test:339,anthropic_sonnet5,,mmlu,0.75,0.7605077250551816,,VERIFY_FIRST,True,True,False,0.001658,0.6,739,18
,,verification:a9960265d41acf4cad4827252c3ada14c0128ec1de0a71a5aeaaf78c20ba7971,mmlu_pro:test:339,anthropic_sonnet5,,mmlu,1.5,0.8705088185971921,,VERIFY_FIRST,True,True,False,0.001678,0.6,739,20
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:348,openai_gpt56_sol,gpt-5.6-sol,mmlu,0.0,0.99,0.99,USE_UNVERIFIED,False,False,True,0.0,,,
,,verification:a3e9746249acae7559fcae06e4806dc295679a0e71872095b31c4711c3ace2c4,mmlu_pro:test:348,openai_gpt56_sol,,mmlu,-1.5,0.9566909942174234,,USE_UNVERIFIED,False,False,False,0.001748,0.99,357,16
,,verification:b7e547683334cf23bb740754f687c4929b47decd3871edc44f57b1034bf7bbae,mmlu_pro:test:348,openai_gpt56_sol,,mmlu,-0.75,0.9790638565595808,,USE_UNVERIFIED,False,False,False,0.001748,0.99,357,16
,,verification:e469178c4f1a6c39a3618dfcbfae6abcf199da14c1bf128df4f0bab42fc0499f,mmlu_pro:test:348,openai_gpt56_sol,,mmlu,0.75,0.9952512786303263,,USE_UNVERIFIED,False,False,False,0.001748,0.99,357,16
,,verification:b45d4b7eb3fc96f57b9372a41b05dadbe5ec535d3dbe671bde522c00a51acda0,mmlu_pro:test:348,openai_gpt56_sol,,mmlu,1.5,0.9977512283699548,,USE_UNVERIFIED,False,False,False,0.001748,0.99,357,16
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:348,anthropic_sonnet5,claude-sonnet-5,mmlu,0.0,0.8,0.8,VERIFY_FIRST,True,False,True,0.0,,,
,,verification:d1541b2b4a50314f746d6fe36b85506c152382edbdfa707d493d5f75e75caacc,mmlu_pro:test:348,anthropic_sonnet5,,mmlu,-1.5,0.4716041777561374,,VERIFY_FIRST,True,False,False,0.001788,0.8,804,18
,,verification:1ae90b649dbfa3a065c250534d6215751116234079901202ef6e325b48e922ca,mmlu_pro:test:348,anthropic_sonnet5,,mmlu,-0.75,0.6539153161904067,,VERIFY_FIRST,True,False,False,0.00181,0.8,815,18
,,verification:acd7970e834b1121b40402a711abc94797d303401cd8d1abedcbf0c5e418ca92,mmlu_pro:test:348,anthropic_sonnet5,,mmlu,0.75,0.8943810738295788,,VERIFY_FIRST,True,False,False,0.001634,0.8,717,20
,,verification:1309acea4a7d8a5e9e467839fe7ad6ca6bdeea57997070980bdda27c19bf329d,mmlu_pro:test:348,anthropic_sonnet5,,mmlu,1.5,0.9471647447066639,,VERIFY_FIRST,True,False,False,0.001654,0.8,717,22
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:417,openai_gpt56_sol,gpt-5.6-sol,mmlu,0.0,0.93,0.93,USE_UNVERIFIED,False,False,True,0.0,,,
,,verification:d53ee3a1aafd9cb484138d6becef9083536b1ce24224eda228751f50c8509722,mmlu_pro:test:417,openai_gpt56_sol,,mmlu,-1.5,0.7477577910217588,,VERIFY_FIRST,True,False,False,0.001736,0.93,364,14
,,verification:22aa83318a0dd5abad73aaaa4adacc7a7f0b49ca59ca3f56fc88b02d51f8398b,mmlu_pro:test:417,openai_gpt56_sol,,mmlu,-0.75,0.8625566913038926,,VERIFY_FIRST,True,False,False,0.001736,0.93,364,14
,,verification:648a4fb66363a06add3c78308c174af22036390e3bc1d70744dd7c8db7a39202,mmlu_pro:test:417,openai_gpt56_sol,,mmlu,0.75,0.9656662467470971,,VERIFY_FIRST,True,False,False,0.001736,0.93,364,14
,,verification:928b86dc78c16711df2cd34be02cb79817de7cb819857a7d93ab5d3a2b33b29c,mmlu_pro:test:417,openai_gpt56_sol,,mmlu,1.5,0.9834826612266775,,USE_UNVERIFIED,False,False,False,0.001776,0.93,364,16
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:417,anthropic_sonnet5,claude-sonnet-5,mmlu,0.0,0.7,0.7,VERIFY_FIRST,True,False,True,0.0,,,
,,verification:0aeca48ffb5c31af3940c34b9eea280e9045e1a2f20adab9a7d9f2ba738f19ba,mmlu_pro:test:417,anthropic_sonnet5,,mmlu,-1.5,0.3423808749441992,,VERIFY_FIRST,True,False,False,0.001688,0.7,754,18
,,verification:82f493ef998cc97d2043586421c0fd6dc3ff7cddc81f666c5f8551f0c49fce7e,mmlu_pro:test:417,anthropic_sonnet5,,mmlu,-0.75,0.5243052935263021,,VERIFY_FIRST,True,False,False,0.001688,0.7,754,18
,,verification:ece33217dbf678fde651d7dd81a34d406b109084983040f9735044e25aab7bec,mmlu_pro:test:417,anthropic_sonnet5,,mmlu,0.75,0.8316403849586579,,VERIFY_FIRST,True,False,False,0.001688,0.7,754,18
,,verification:f0cadd250c8361d5b2e3322f0312e6e6d1089d849772e898219a4838c3f21557,mmlu_pro:test:417,anthropic_sonnet5,,mmlu,1.5,0.9127192073278784,,VERIFY_FIRST,True,False,False,0.001688,0.7,754,18
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:460,openai_gpt56_sol,gpt-5.6-sol,mmlu,0.0,0.97,0.97,USE_UNVERIFIED,False,False,True,0.0,,,
,,verification:6fc250d7136ecd8c17e6a058031c020049198e3ded267a79d06980adcc579cc0,mmlu_pro:test:460,openai_gpt56_sol,,mmlu,-1.5,0.8782646654075883,,VERIFY_FIRST,True,False,False,0.00158,0.97,325,14
,,verification:031e497f63c535129e36f4006ea0c6507c8efc261f1aee3f0300f5cbd59e5922,mmlu_pro:test:460,openai_gpt56_sol,,mmlu,-0.75,0.9385492153266495,,USE_UNVERIFIED,False,False,False,0.00162,0.97,325,16
,,verification:0f97f1329a8c5e33959546d0c0ccb6a8b6b88ef1e626d4c87a084395a7a078cc,mmlu_pro:test:460,openai_gpt56_sol,,mmlu,0.75,0.9856010829099389,,USE_UNVERIFIED,False,False,False,0.00162,0.97,325,16
,,verification:44bd9eebbb66f73b2994f03991d0324fd9cee99ca9681cab89c1b6687b390159,mmlu_pro:test:460,openai_gpt56_sol,,mmlu,1.5,0.9931463636953963,,USE_UNVERIFIED,False,False,False,0.00162,0.97,325,16
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:460,anthropic_sonnet5,claude-sonnet-5,mmlu,0.0,0.5,0.5,VERIFY_FIRST,True,False,True,0.0,,,
,,verification:bfd0b8790ad29fca0eeeb8f89f4357abf658824910cf6ff7342a008710df01cb,mmlu_pro:test:460,anthropic_sonnet5,,mmlu,-1.5,0.18242552380635632,,VERIFY_FIRST,True,False,False,0.001542,0.5,681,18
,,verification:7720dc71f7a4d04f58dd939ad1c34682b5c8e8833f3397ea45222175c8ba1216,mmlu_pro:test:460,anthropic_sonnet5,,mmlu,-0.75,0.32082130082460697,,VERIFY_FIRST,True,False,False,0.001542,0.5,681,18
,,verification:04b1548b7abb59789e5fb55bc40b8582baf47f2238357b82d04e23372f9557bf,mmlu_pro:test:460,anthropic_sonnet5,,mmlu,0.75,0.679178699175393,,VERIFY_FIRST,True,False,False,0.001542,0.5,681,18
,,verification:2eb6ad5fa6f821a7efc168f082c47cfc184777bb57cdf044cd5e379eb3ef940a,mmlu_pro:test:460,anthropic_sonnet5,,mmlu,1.5,0.8175744761936437,,VERIFY_FIRST,True,False,False,0.001542,0.5,681,18
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:463,openai_gpt56_sol,gpt-5.6-sol,mmlu,0.0,0.01,0.01,VERIFY_FIRST,True,False,True,0.0,,,
,,verification:da88da6bd0b9416b548340afbaacce805323f5916356e12043f37406dd87184e,mmlu_pro:test:463,openai_gpt56_sol,,mmlu,-1.5,0.0022487716300452587,,VERIFY_FIRST,True,False,False,0.001812,0.01,383,14
,,verification:f67a0f63ed4546d774091bb0b5baada6594567709ed9261b4865cab8a1071bd8,mmlu_pro:test:463,openai_gpt56_sol,,mmlu,-0.75,0.004748721369673681,,VERIFY_FIRST,True,False,False,0.001812,0.01,383,14
,,verification:eb98b432b37391e38cf13964947d45ac890cc54462483c8e704366fc6b5cf966,mmlu_pro:test:463,openai_gpt56_sol,,mmlu,0.75,0.020936143440419212,,VERIFY_FIRST,True,False,False,0.001812,0.01,383,14
,,verification:4b020a4a58b41e01385dde5fd83f38a247c407e8071c42e9b52d2be02828dda6,mmlu_pro:test:463,openai_gpt56_sol,,mmlu,1.5,0.043309005782576605,,VERIFY_FIRST,True,False,False,0.001812,0.01,383,14
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:463,anthropic_sonnet5,claude-sonnet-5,mmlu,0.0,0.55,0.55,VERIFY_FIRST,True,False,True,0.0,,,
,,verification:62409a3fd5566eafbbf765ec82bf44fc7ab35522ccbb700863c200188bf1b8b6,mmlu_pro:test:463,anthropic_sonnet5,,mmlu,-1.5,0.21427791554479267,,VERIFY_FIRST,True,False,False,0.001748,0.55,784,18
,,verification:af3d2d2246493743e09d7a552e8de38d87966685394df025aebf044ac9fa8988,mmlu_pro:test:463,anthropic_sonnet5,,mmlu,-0.75,0.366020029457121,,VERIFY_FIRST,True,False,False,0.001768,0.55,784,20
,,verification:748033d147d7e77a8a4d3606da4f4d0732d4d746b7a14e277992ce8b3b714550,mmlu_pro:test:463,anthropic_sonnet5,,mmlu,0.75,0.721250040292954,,VERIFY_FIRST,True,False,False,0.001768,0.55,784,20
,,verification:2bd3fbf9213ec7836e3116329c64afad2552f00416069951df1e06652f2a766b,mmlu_pro:test:463,anthropic_sonnet5,,mmlu,1.5,0.8456223112993012,,VERIFY_FIRST,True,False,False,0.001768,0.55,784,20
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:483,openai_gpt56_sol,gpt-5.6-sol,mmlu,0.0,0.99,0.99,USE_UNVERIFIED,False,False,True,0.0,,,
,,verification:0f50cf2593e3c827b07d5503a12e3cebfb10599de2fb0984dfc3879af9b65fa8,mmlu_pro:test:483,openai_gpt56_sol,,mmlu,-1.5,0.9566909942174234,,USE_UNVERIFIED,False,False,False,0.001644,0.99,331,16
,,verification:7768fbfbc646279f8b6b42d0ccc208a3dd29c56c16c70d592ff039724404cb36,mmlu_pro:test:483,openai_gpt56_sol,,mmlu,-0.75,0.9790638565595808,,USE_UNVERIFIED,False,False,False,0.001644,0.99,331,16
,,verification:d8fc530e82dfb8e985d1e66135bdc80b278f89569e9e858294ad65aab371ccea,mmlu_pro:test:483,openai_gpt56_sol,,mmlu,0.75,0.9952512786303263,,USE_UNVERIFIED,False,False,False,0.001644,0.99,331,16
,,verification:34818044f59f2721bd5468ea12bc5506ca47e2b466e6890d0e3f7058c931dc2d,mmlu_pro:test:483,openai_gpt56_sol,,mmlu,1.5,0.9977512283699548,,USE_UNVERIFIED,False,False,False,0.001644,0.99,331,16
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:483,anthropic_sonnet5,claude-sonnet-5,mmlu,0.0,0.65,0.65,VERIFY_FIRST,True,False,True,0.0,,,
,,verification:9fc6aa98b321df514613605489b3149aa43c2d1d4c9d913be1a3d59e98b11603,mmlu_pro:test:483,anthropic_sonnet5,,mmlu,-1.5,0.29297871885378945,,VERIFY_FIRST,True,False,False,0.00155,0.65,685,18
,,verification:6d471c803e0f8f86b040026af6856acda4460ea81d6bb2cdd049ae89151c1e9a,mmlu_pro:test:483,anthropic_sonnet5,,mmlu,-0.75,0.4673065151751509,,VERIFY_FIRST,True,False,False,0.00155,0.65,685,18
,,verification:6dbb11e6d7649ffd9ccfe3dc9fbca8838742f72ddf38b5dc62bd7db003ecd213,mmlu_pro:test:483,anthropic_sonnet5,,mmlu,0.75,0.797224878879299,,VERIFY_FIRST,True,False,False,0.00159,0.65,685,22
,,verification:695fadadef6d5795334f31dd994865d36bd04db9183995adcf782102673de282,mmlu_pro:test:483,anthropic_sonnet5,,mmlu,1.5,0.8927399633155044,,VERIFY_FIRST,True,False,False,0.00157,0.65,685,20
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:488,openai_gpt56_sol,gpt-5.6-sol,mmlu,0.0,0.99,0.99,USE_UNVERIFIED,False,False,True,0.0,,,
,,verification:ab4c6d5c6941e6e4d8f41b9cebf3b78dd64afdd0015b384a5052bc5a4e51692c,mmlu_pro:test:488,openai_gpt56_sol,,mmlu,-1.5,0.9566909942174234,,USE_UNVERIFIED,False,False,False,0.002368,0.99,512,16
,,verification:96debf3506fd630f0a1d83bf030c6cf2c969445bb6b8adcd14e8943ecb8bb58f,mmlu_pro:test:488,openai_gpt56_sol,,mmlu,-0.75,0.9790638565595808,,USE_UNVERIFIED,False,False,False,0.002368,0.99,512,16
,,verification:cd4f3dd8044f6c9c17b6a5b542affbe2385b33c0aa342d9ed6d86f3acf48e017,mmlu_pro:test:488,openai_gpt56_sol,,mmlu,0.75,0.9952512786303263,,USE_UNVERIFIED,False,False,False,0.002368,0.99,512,16
,,verification:cc508e0437edb69ff7558f96bca78d6626d58f712b6a411bde97c2aa70741cc5,mmlu_pro:test:488,openai_gpt56_sol,,mmlu,1.5,0.9977512283699548,,USE_UNVERIFIED,False,False,False,0.002368,0.99,512,16
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:488,anthropic_sonnet5,claude-sonnet-5,mmlu,0.0,0.85,0.85,VERIFY_FIRST,True,True,True,0.0,,,
,,verification:d2b02c1326982dab5cdfd217948babbe0fe421a7d452e76027e6f7cc39a8e337,mmlu_pro:test:488,anthropic_sonnet5,,mmlu,-1.5,0.5583827383980898,,VERIFY_FIRST,True,True,False,0.00215,0.85,985,18
,,verification:5e55641acd9f699e893fdef4a8a865d2caf6c28ec5e35e41bbd3a68842d2308d,mmlu_pro:test:488,anthropic_sonnet5,,mmlu,-0.75,0.7280202117132848,,VERIFY_FIRST,True,True,False,0.002008,0.85,904,20
,,verification:06989edf5a43afd7ad4c4f693ad7b04fc02d390df21cfcac8a2baca7f28fcfe7,mmlu_pro:test:488,anthropic_sonnet5,,mmlu,0.75,0.9230552212606222,,VERIFY_FIRST,True,True,False,0.002038,0.85,904,23
,,verification:d94c6ade5aa3a5d97cb46a325aa599ad90b1dbe5fdd4e968fc910df8e806cf42,mmlu_pro:test:488,anthropic_sonnet5,,mmlu,1.5,0.9621158137182997,,VERIFY_FIRST,True,True,False,0.002028,0.85,904,22
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:503,openai_gpt56_sol,gpt-5.6-sol,mmlu,0.0,0.83,0.83,USE_UNVERIFIED,False,True,True,0.0,,,
,,verification:d935c76a2a14430ab2234df4749f36f12f9381db768a8a18eba236c32a1b5330,mmlu_pro:test:503,openai_gpt56_sol,,mmlu,-1.5,0.5213937459029833,,VERIFY_FIRST,True,True,False,0.001532,0.83,313,14
,,verification:92166359d86adee5b6bc6b497c84d039bff100645a12abdd021a7891447e98e5,mmlu_pro:test:503,openai_gpt56_sol,,mmlu,-0.75,0.6975434687492368,,VERIFY_FIRST,True,True,False,0.001532,0.83,313,14
,,verification:65aca47557df840413ad30768c81433900eaec9981eab4b2ccd8bd0d6bcb5f59,mmlu_pro:test:503,openai_gpt56_sol,,mmlu,0.75,0.911785005119767,,USE_UNVERIFIED,False,True,False,0.001572,0.83,313,16
,,verification:937522b7c1c9a2087ad91d19cda1ac3743a6860ddb6b2f6dc26b4d23c0fb5adc,mmlu_pro:test:503,openai_gpt56_sol,,mmlu,1.5,0.9562959751858691,,USE_UNVERIFIED,False,True,False,0.001572,0.83,313,16
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:503,anthropic_sonnet5,claude-sonnet-5,mmlu,0.0,0.62,0.62,VERIFY_FIRST,True,True,True,0.0,,,
,,verification:f843b586bb773ba5509e3c8e8f994d86438662d3674bd1d4843c348c0d8fb474,mmlu_pro:test:503,anthropic_sonnet5,,mmlu,-1.5,0.26689144703662776,,VERIFY_FIRST,True,True,False,0.001562,0.62,691,18
,,verification:c9ebb6dd631d3cf8339f7a4b4a6643082cb2b12b872812cf62b9fa311ed0a662,mmlu_pro:test:503,anthropic_sonnet5,,mmlu,-0.75,0.4352526552183493,,VERIFY_FIRST,True,True,False,0.001562,0.62,691,18
,,verification:6c71559e5a062ecf9c32eb0fb7a0f7dbdaf8b99393574e4825bcd045f14c6b5a,mmlu_pro:test:503,anthropic_sonnet5,,mmlu,0.75,0.7754853665570497,,VERIFY_FIRST,True,True,False,0.001562,0.62,691,18
,,verification:ea500c58534276daf183ec668a44d0ce2ac07a9e3b4d4694d86215ea200325c1,mmlu_pro:test:503,anthropic_sonnet5,,mmlu,1.5,0.8796953337619804,,USE_UNVERIFIED,False,True,False,0.001572,0.62,691,19
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:531,openai_gpt56_sol,gpt-5.6-sol,mmlu,0.0,0.99,0.99,USE_UNVERIFIED,False,False,True,0.0,,,
,,verification:b4b6b7c10ab7a739e5be47e3dec5065e252f3aa4242d840aaf2ba36f49270790,mmlu_pro:test:531,openai_gpt56_sol,,mmlu,-1.5,0.9566909942174234,,USE_UNVERIFIED,False,False,False,0.001528,0.99,302,16
,,verification:b6a1b17f0a2b7e34247980edc9dfdfcfe139818d270be1e9752a4510b4f3ed7f,mmlu_pro:test:531,openai_gpt56_sol,,mmlu,-0.75,0.9790638565595808,,USE_UNVERIFIED,False,False,False,0.001528,0.99,302,16
,,verification:b958e0274a8bb023b40fddc8c34bd43b3c463a1048bf572e758e579a9cd7c75c,mmlu_pro:test:531,openai_gpt56_sol,,mmlu,0.75,0.9952512786303263,,USE_UNVERIFIED,False,False,False,0.001528,0.99,302,16
,,verification:c81e05a22e0578e9bab3a76a0d525c7200db5ecc27e437336c01eadc7745ce57,mmlu_pro:test:531,openai_gpt56_sol,,mmlu,1.5,0.9977512283699548,,USE_UNVERIFIED,False,False,False,0.001528,0.99,302,16
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:531,anthropic_sonnet5,claude-sonnet-5,mmlu,0.0,0.85,0.85,VERIFY_FIRST,True,True,True,0.0,,,
,,verification:854b5ec94b6a62ef9534f19c1ea073c131c3bcd032228a59866507438f627787,mmlu_pro:test:531,anthropic_sonnet5,,mmlu,-1.5,0.5583827383980898,,VERIFY_FIRST,True,True,False,0.001658,0.85,739,18
,,verification:512bdb01800156f97c4c40039025159f8969b42d554de4710137f20ac5333d27,mmlu_pro:test:531,anthropic_sonnet5,,mmlu,-0.75,0.7280202117132848,,VERIFY_FIRST,True,True,False,0.001546,0.85,658,23
,,verification:502b400188448bd404ee11fa803907a241a039c10efa53b9f9ac5301d5779464,mmlu_pro:test:531,anthropic_sonnet5,,mmlu,0.75,0.9230552212606222,,VERIFY_FIRST,True,True,False,0.001556,0.85,658,24
,,verification:b41c387dd233daeed46876670767bd9919df2b36cb5dca6fda2b15b95e3571ed,mmlu_pro:test:531,anthropic_sonnet5,,mmlu,1.5,0.9621158137182997,,VERIFY_FIRST,True,True,False,0.001536,0.85,658,22
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:539,openai_gpt56_sol,gpt-5.6-sol,mmlu,0.0,0.01,0.01,VERIFY_FIRST,True,False,True,0.0,,,
,,verification:e5084debe94e93e1b7859f348da1902371171d3d5cbf07a83b0111ded808939a,mmlu_pro:test:539,openai_gpt56_sol,,mmlu,-1.5,0.0022487716300452587,,VERIFY_FIRST,True,False,False,0.001712,0.01,358,14
,,verification:f868ff99a3303cc0d7a57dd97292fc7ad4123b704635e554a1dc7fb286dc844a,mmlu_pro:test:539,openai_gpt56_sol,,mmlu,-0.75,0.004748721369673681,,VERIFY_FIRST,True,False,False,0.001712,0.01,358,14
,,verification:1d323e5a30963a2a9f856572d5a0e01eb79fc16c80ad68c0f57dac1ee1688407,mmlu_pro:test:539,openai_gpt56_sol,,mmlu,0.75,0.020936143440419212,,VERIFY_FIRST,True,False,False,0.001712,0.01,358,14
