task,question_id,model_alias,delta,q1,q_delta,rendered_q_delta,incorrect,reuse_delta0,prompt_sha256
mmlu,mmlu_pro:test:339,openai_gpt56_sol,0.0,0.99,0.99,0.99,True,True,11b411b65bba74734672950145c13d690b28df2cb112422353b24f842c804114
mmlu,mmlu_pro:test:339,openai_gpt56_sol,0.75,0.99,0.9952512786303263,0.99525127863,True,False,a8f14aabafa244365aa0d2ecdff3a805ac224f6b806d3fb0c49733f5d3459173
mmlu,mmlu_pro:test:339,openai_gpt56_sol,1.5,0.99,0.9977512283699548,0.99775122837,True,False,c576ddb2789d5bebc5bb1a10e113b038cee9367a4f08f83cf8c69ffce2d260af
mmlu,mmlu_pro:test:339,anthropic_sonnet5,-1.5,0.6,0.25076529093399114,0.250765290934,True,False,b6e576dd483e640e19c4332009f30fe5e623cb4affecda2722a01e3457d17d93
mmlu,mmlu_pro:test:339,anthropic_sonnet5,-0.75,0.6,0.41470831990892604,0.414708319909,True,False,0b3ffcbfca53ccb0c1719772d3121d802c861db2b21820c56eab1788b5302924
mmlu,mmlu_pro:test:339,anthropic_sonnet5,0.0,0.6,0.6,0.6,True,True,ac6376948d3fa92c8aabbd5e42aef06cda8b02546665f6a6ff90a93ca86d1588
mmlu,mmlu_pro:test:339,anthropic_sonnet5,0.75,0.6,0.7605077250551816,0.760507725055,True,False,47233be0796202546bc1f348e1011d37184e2cbdb2a397fef1b07264c3df0115
mmlu,mmlu_pro:test:339,anthropic_sonnet5,1.5,0.6,0.8705088185971921,0.870508818597,True,False,92fe181a1cae2086db3006d752b5e0e8fd1145d3d5fd608f18bd64884af78e9a
mmlu,mmlu_pro:test:348,openai_gpt56_sol,-1.5,0.99,0.9566909942174234,0.956690994217,False,False,50e5ba845fdb58f9091f986f750cd5e8d252b87e082780897f1afdbcd51d483d
mmlu,mmlu_pro:test:348,openai_gpt56_sol,-0.75,0.99,0.9790638565595808,0.97906385656,False,False,b5f5b7375c0b48b5f47f30edfda2571c028f8a009fd8304605e7dff2f6b5d88b
mmlu,mmlu_pro:test:348,openai_gpt56_sol,0.0,0.99,0.99,0.99,False,True,f809676a0f9b0ddbb96ebabfedc042d72f0b107925781ffa08092cd86af1f719
mmlu,mmlu_pro:test:348,openai_gpt56_sol,0.75,0.99,0.9952512786303263,0.99525127863,False,False,d919557cdf0a752ec40f2ab72ecc47316b46cdb8389044026cb3eae4ab7a619c
mmlu,mmlu_pro:test:348,openai_gpt56_sol,1.5,0.99,0.9977512283699548,0.99775122837,False,False,41696f006acf375eeb5786c4868bd4cfdcd65e4d43f4923212da65c7dc749565
mmlu,mmlu_pro:test:348,anthropic_sonnet5,-1.5,0.8,0.4716041777561374,0.471604177756,False,False,e8acd359d44f692c72be6a64400cee89349f9304a170bcd7fc451eb13e4eb729
mmlu,mmlu_pro:test:348,anthropic_sonnet5,-0.75,0.8,0.6539153161904067,0.65391531619,False,False,707443134c61875b4872ed8d5a6feb9c5fa7fd3eb4f09fbc43eb64fb4f385c32
mmlu,mmlu_pro:test:348,anthropic_sonnet5,0.0,0.8,0.8,0.8,False,True,2d208fb68d8ad6bca30c26ee53bfd215525084a19ba5207ef205cc45a0113a98
mmlu,mmlu_pro:test:348,anthropic_sonnet5,0.75,0.8,0.8943810738295788,0.89438107383,False,False,4173364f958ed0e00896c843809f70cdfafa02359ca6e176becb422f5498d411
mmlu,mmlu_pro:test:348,anthropic_sonnet5,1.5,0.8,0.9471647447066639,0.947164744707,False,False,5acce7ce3a2944166dae5ba6c7757c0ce4fc26b89fe9462251b1d1d40796fa45
mmlu,mmlu_pro:test:417,openai_gpt56_sol,-1.5,0.93,0.7477577910217588,0.747757791022,False,False,6db35fbac901e39ac6d65fecb5d7e00f72b131350e802d0d383097be9223622d
mmlu,mmlu_pro:test:417,openai_gpt56_sol,-0.75,0.93,0.8625566913038926,0.862556691304,False,False,05abbd80ed5a627408aab8aba90fb27915c1800bcc37ca1444f5e71a3f77a954
mmlu,mmlu_pro:test:417,openai_gpt56_sol,0.0,0.93,0.93,0.93,False,True,d9094720c4f30d39b0879cf46b943b4986425be4118febca7e8c1c1ba61f6979
mmlu,mmlu_pro:test:417,openai_gpt56_sol,0.75,0.93,0.9656662467470971,0.965666246747,False,False,b90aa2928b400385b3f55e15396e0e1043c7afdec523e062f3d04e6f3a8fdc76
mmlu,mmlu_pro:test:417,openai_gpt56_sol,1.5,0.93,0.9834826612266775,0.983482661227,False,False,e96c4c89f3aebf7d4fd291e1023c74eac2fdde91a04811d06853b804f2401da6
mmlu,mmlu_pro:test:417,anthropic_sonnet5,-1.5,0.7,0.3423808749441992,0.342380874944,False,False,daa09f9e42199006f4732575ea2ddc3d576a9371b91505239755531d4490969d
mmlu,mmlu_pro:test:417,anthropic_sonnet5,-0.75,0.7,0.5243052935263021,0.524305293526,False,False,c4303054a07932d1166f5ed409054337ea72fc2a06fb054f55899ea72eb2b9ba
mmlu,mmlu_pro:test:417,anthropic_sonnet5,0.0,0.7,0.7,0.7,False,True,13a2dae1be15566aeda4ea5a5e5a3a077cde0e6a97c444454a31389919e47418
mmlu,mmlu_pro:test:417,anthropic_sonnet5,0.75,0.7,0.8316403849586579,0.831640384959,False,False,d88b73ddfc647e70e1fbe1f49b2c7c532b158466968cdb8f9cc956fccf20c114
mmlu,mmlu_pro:test:417,anthropic_sonnet5,1.5,0.7,0.9127192073278784,0.912719207328,False,False,3dce87001ac1ee53d211c36d811ef6a989a0d1e2e941fc186d85b3666b2954a4
mmlu,mmlu_pro:test:460,openai_gpt56_sol,-1.5,0.97,0.8782646654075883,0.878264665408,False,False,3da9ff56b3f8d75f54a3f74727791c1096ba170faa6c1b42e07b9c919cdd2ff3
mmlu,mmlu_pro:test:460,openai_gpt56_sol,-0.75,0.97,0.9385492153266495,0.938549215327,False,False,ef53d11d789ed6c53c09dc4770cb6149dae6b2efaa24ba3c58280ca310a122f1
mmlu,mmlu_pro:test:460,openai_gpt56_sol,0.0,0.97,0.97,0.97,False,True,67ce2cef91f39eba31e59ff448144c9ae03d96d06d2dcd3d753dbb7ba14cb5e5
mmlu,mmlu_pro:test:460,openai_gpt56_sol,0.75,0.97,0.9856010829099389,0.98560108291,False,False,e055ca904dac6966526825b0dca9e68c897890713ef735bd9a37674f25615c6c
mmlu,mmlu_pro:test:460,openai_gpt56_sol,1.5,0.97,0.9931463636953963,0.993146363695,False,False,2817a62aae6efe6c312e9c952c8ab3fbf4ca13bfa18e00fda159eefd744eddea
mmlu,mmlu_pro:test:460,anthropic_sonnet5,-1.5,0.5,0.18242552380635632,0.182425523806,False,False,b8bcab2ffb95e1058ecbd28c9b87c0d6825c3d2af159fc0cd51601c17adfa6df
mmlu,mmlu_pro:test:460,anthropic_sonnet5,-0.75,0.5,0.32082130082460697,0.320821300825,False,False,dcd376d3a71f1b3f0b12f1fa7e99b19b8319cd98e7181c1ab750c9694f19d5b2
mmlu,mmlu_pro:test:460,anthropic_sonnet5,0.0,0.5,0.5,0.5,False,True,6883d4399508d9dd58cca4c5951ec02545eb394a6c7376716434870ca6621faf
mmlu,mmlu_pro:test:460,anthropic_sonnet5,0.75,0.5,0.679178699175393,0.679178699175,False,False,6ad1116bcc01c550cd11851aabbdf8c7d61d565be29ced2ba6abb2354193342b
mmlu,mmlu_pro:test:460,anthropic_sonnet5,1.5,0.5,0.8175744761936437,0.817574476194,False,False,924d7038545373d50c39e0cdb711d7ab321c298420068b435154ad5b47d6bd62
mmlu,mmlu_pro:test:463,openai_gpt56_sol,-1.5,0.01,0.0022487716300452587,0.00224877163005,False,False,4ec8070a76743409c617cc29a697c19fbba3a90d456556add1de5d36f563fbec
mmlu,mmlu_pro:test:463,openai_gpt56_sol,-0.75,0.01,0.004748721369673681,0.00474872136967,False,False,0d4a7c8c441855c55d5f4ea016e0169e801cc15fa9d47d3dc8b4e8c1f9ad73e1
mmlu,mmlu_pro:test:463,openai_gpt56_sol,0.0,0.01,0.01,0.01,False,True,3ad86e2c40d93d3de4763a0623e682b61588de483b19a9b0836620b7115a9f17
mmlu,mmlu_pro:test:463,openai_gpt56_sol,0.75,0.01,0.020936143440419212,0.0209361434404,False,False,ae037ce5fa784bc702e9e391356d34af058691c9c0de8ee267e016259755029a
mmlu,mmlu_pro:test:463,openai_gpt56_sol,1.5,0.01,0.043309005782576605,0.0433090057826,False,False,c0f37bbb47c1ea07dd649a3b64fa6ea3c919f103ead9bd683d119753cbfd9b75
mmlu,mmlu_pro:test:463,anthropic_sonnet5,-1.5,0.55,0.21427791554479267,0.214277915545,False,False,d224fc42de2d3169a5c89f589d938f59043eda56f4830a43de4cd85a1c5d0ac5
mmlu,mmlu_pro:test:463,anthropic_sonnet5,-0.75,0.55,0.366020029457121,0.366020029457,False,False,53cef71c56c8323c37272b7007532f68e6aa655912045650fee47f067572ceea
mmlu,mmlu_pro:test:463,anthropic_sonnet5,0.0,0.55,0.55,0.55,False,True,f43043d06aa21025f136b3653ea616fcdc4533f449af95b94151d8016552e367
mmlu,mmlu_pro:test:463,anthropic_sonnet5,0.75,0.55,0.721250040292954,0.721250040293,False,False,d86e1b969557ca93facf34104f62313e540bf0cfe65cc7a7e1efd4ea397c46fa
mmlu,mmlu_pro:test:463,anthropic_sonnet5,1.5,0.55,0.8456223112993012,0.845622311299,False,False,1d7a12bd35ddf81579c63483f9f8e275afdc3a29ab4691a4c6ea6ece7f339f27
mmlu,mmlu_pro:test:483,openai_gpt56_sol,-1.5,0.99,0.9566909942174234,0.956690994217,False,False,8bb76496df12c9948e058e55fe9900d7007c253269aa9753b0c3e298405b9a9c
mmlu,mmlu_pro:test:483,openai_gpt56_sol,-0.75,0.99,0.9790638565595808,0.97906385656,False,False,c219601a2e2a0abee48d065f165211348ee40de172c6778622543eb35185925b
mmlu,mmlu_pro:test:483,openai_gpt56_sol,0.0,0.99,0.99,0.99,False,True,146d73dedfa471353710faece0d35261a3d8c6f7eb11f4a862d9fd3c1e9f50a2
mmlu,mmlu_pro:test:483,openai_gpt56_sol,0.75,0.99,0.9952512786303263,0.99525127863,False,False,9e71a73a8d47b3acf3d2b530a858c9adc3712098fd99080278dba41bfe4a2bab
mmlu,mmlu_pro:test:483,openai_gpt56_sol,1.5,0.99,0.9977512283699548,0.99775122837,False,False,8035340317580d8728b0d1f16c863e247e1bbef59cfeb0620507c66080498d68
mmlu,mmlu_pro:test:483,anthropic_sonnet5,-1.5,0.65,0.29297871885378945,0.292978718854,False,False,d7edad3ee361a0aee07b0d84841eab0907ff7e4a9e08875670096396fa49fc13
mmlu,mmlu_pro:test:483,anthropic_sonnet5,-0.75,0.65,0.4673065151751509,0.467306515175,False,False,9e8489f022a2cbd87460a9282f262334794dc5a2cc63669c9e0a6bf94c3d2b10
mmlu,mmlu_pro:test:483,anthropic_sonnet5,0.0,0.65,0.65,0.65,False,True,bf0e05cf1c59bb33a82140d030fcf6b456a25a34d54c1e71dab4731aa9d42f2a
mmlu,mmlu_pro:test:483,anthropic_sonnet5,0.75,0.65,0.797224878879299,0.797224878879,False,False,1a5548dc986d0342603c3cc51767bf23e8326a4f437be09f6ebfba0e5d487645
mmlu,mmlu_pro:test:483,anthropic_sonnet5,1.5,0.65,0.8927399633155044,0.892739963316,False,False,6dbdc863abfa54d446b132f30a5beed585a799aea9d814c8bcf1e5699f805e3e
mmlu,mmlu_pro:test:488,openai_gpt56_sol,-1.5,0.99,0.9566909942174234,0.956690994217,False,False,71113763552e0df38f55548ec9947ccedae81bf344a1eaac7eeaf1fd6177e996
mmlu,mmlu_pro:test:488,openai_gpt56_sol,-0.75,0.99,0.9790638565595808,0.97906385656,False,False,05e7431330e7b7223d8d2ef61485d1cc3bae11b5c81fb47a2dd147477bf6d8a8
mmlu,mmlu_pro:test:488,openai_gpt56_sol,0.0,0.99,0.99,0.99,False,True,53304e068810eae495ec7d7b5afdf846a4bef434978fb108a16582da4a311ab0
mmlu,mmlu_pro:test:488,openai_gpt56_sol,0.75,0.99,0.9952512786303263,0.99525127863,False,False,19c04bb7d4fe7d60e19a24ad125667084527964869bd5f31ecf8c1ce68ed1ae4
mmlu,mmlu_pro:test:488,openai_gpt56_sol,1.5,0.99,0.9977512283699548,0.99775122837,False,False,ceef967645e6ce41827b4c03e37cded60d80d59aed0b87aa040193260e16784f
mmlu,mmlu_pro:test:488,anthropic_sonnet5,-1.5,0.85,0.5583827383980898,0.558382738398,True,False,318a30f2c0ca74f21775006402b0336f0847e09c91fd39497b81d839faf8ed9f
mmlu,mmlu_pro:test:488,anthropic_sonnet5,-0.75,0.85,0.7280202117132848,0.728020211713,True,False,cb77cbd773ea1c191ff16ebc1b2eebfb095437872fad2644439ce62eb9ebe6fb
mmlu,mmlu_pro:test:488,anthropic_sonnet5,0.0,0.85,0.85,0.85,True,True,71f285f9247245af6bb09fc60c565ef8e5d8b4ce0e280a1ed2bf29c7e539ba9d
mmlu,mmlu_pro:test:488,anthropic_sonnet5,0.75,0.85,0.9230552212606222,0.923055221261,True,False,00ede9ee07352317a8cb90f6b5ef858711269ba2c528c22ac7d4761f755e0e7e
mmlu,mmlu_pro:test:488,anthropic_sonnet5,1.5,0.85,0.9621158137182997,0.962115813718,True,False,b00630ce84340484701694f97b1fe45c78e28f14cdf0f14929875bb085c10e07
mmlu,mmlu_pro:test:503,openai_gpt56_sol,-1.5,0.83,0.5213937459029833,0.521393745903,True,False,7aa4a06999379774112bf4847b07619dc698b11b5aea7d4682a0182d639200ab
mmlu,mmlu_pro:test:503,openai_gpt56_sol,-0.75,0.83,0.6975434687492368,0.697543468749,True,False,0923a8ede1a2718d2f69b8b8a2399609f594501b33338071452be177be1db9cc
mmlu,mmlu_pro:test:503,openai_gpt56_sol,0.0,0.83,0.83,0.83,True,True,fa86ae5f9b2bbec26f41587e613d1c776c4ef79c488b30fa65521e203ef2c091
mmlu,mmlu_pro:test:503,openai_gpt56_sol,0.75,0.83,0.911785005119767,0.91178500512,True,False,1ba7ddba08be33be84913e43afe9b43f6333a11c4058220810b17929e4830286
mmlu,mmlu_pro:test:503,openai_gpt56_sol,1.5,0.83,0.9562959751858691,0.956295975186,True,False,bd99c13dd4180a08833adece7287ffe153d0ee301a0cf0c41583b866e778e7b1
mmlu,mmlu_pro:test:503,anthropic_sonnet5,-1.5,0.62,0.26689144703662776,0.266891447037,True,False,ad91fd82e7526eb7ff1d9082cc32b065530050ce431a47d452b1d06dc74e6b92
mmlu,mmlu_pro:test:503,anthropic_sonnet5,-0.75,0.62,0.4352526552183493,0.435252655218,True,False,b2653ec67a0c4fe1f1ac46d70af2592118064c8d8d3aa864766eee2f5aad799a
mmlu,mmlu_pro:test:503,anthropic_sonnet5,0.0,0.62,0.62,0.62,True,True,25574c07839aa1a05fc94ef220fb4640204dbfe5f4deb1775b20d3abba4f4f81
mmlu,mmlu_pro:test:503,anthropic_sonnet5,0.75,0.62,0.7754853665570497,0.775485366557,True,False,a4f0cf2df9a90c5289279e9d36bb930f3f6d7fa8816a4f857277f8eb3715eda5
mmlu,mmlu_pro:test:503,anthropic_sonnet5,1.5,0.62,0.8796953337619804,0.879695333762,True,False,2512a83deefaf355a872bae1b2da60201d5789539dcd9ac9825b893810102c07
mmlu,mmlu_pro:test:531,openai_gpt56_sol,-1.5,0.99,0.9566909942174234,0.956690994217,False,False,f1d3c3fd85fd04cf5eeed3ae42d5f8c6e2e19311cbefe69e5b30428aaba33c8f
mmlu,mmlu_pro:test:531,openai_gpt56_sol,-0.75,0.99,0.9790638565595808,0.97906385656,False,False,1b292cbb94d5d642edf6d528e6eae61b44ca17fdcc7566eb9cd8fa60edfd8b50
mmlu,mmlu_pro:test:531,openai_gpt56_sol,0.0,0.99,0.99,0.99,False,True,fe0334e2f52a2abc3156f2cdbc2ca022c47485a3eb80a0907a2b245b549adc72
mmlu,mmlu_pro:test:531,openai_gpt56_sol,0.75,0.99,0.9952512786303263,0.99525127863,False,False,82814aedd9a7adb0f420558bada1dedc419e084a2497947c602e81bea5729fc2
mmlu,mmlu_pro:test:531,openai_gpt56_sol,1.5,0.99,0.9977512283699548,0.99775122837,False,False,e184aba6b6c9418dd67f973f07f9ce73c802a0693a27799db6a140bb4ad6b9ac
mmlu,mmlu_pro:test:531,anthropic_sonnet5,-1.5,0.85,0.5583827383980898,0.558382738398,True,False,45f236cf44a90ff0190359ebfee4548b8b50519fefc6761577991c84e8e631f6
mmlu,mmlu_pro:test:531,anthropic_sonnet5,-0.75,0.85,0.7280202117132848,0.728020211713,True,False,1cb3b6a38f556ce0a72f59e7892b9ea99b0858cf9618de17b4db79dffd2cc03c
mmlu,mmlu_pro:test:531,anthropic_sonnet5,0.0,0.85,0.85,0.85,True,True,a02103efcdfccf86fb445f58ee4323e57e584cfc7ad657db06d55f02e2813d12
mmlu,mmlu_pro:test:531,anthropic_sonnet5,0.75,0.85,0.9230552212606222,0.923055221261,True,False,bee51f422eab153872c25f34303a2d409f90f590d97e44d56cfbba2f4637ace3
mmlu,mmlu_pro:test:531,anthropic_sonnet5,1.5,0.85,0.9621158137182997,0.962115813718,True,False,d840c4cbbab6a685a39c9c2236d02a73093ac15cee341a8b02d7e49462704165
mmlu,mmlu_pro:test:539,openai_gpt56_sol,-1.5,0.01,0.0022487716300452587,0.00224877163005,False,False,2e7dd2ef44eb5e873077de6b87b6910ceeaa93df13a73df578b58cf81660b182
mmlu,mmlu_pro:test:539,openai_gpt56_sol,-0.75,0.01,0.004748721369673681,0.00474872136967,False,False,4824e134fc404f58763f6ca627ea45b15d01b1a4c5b92e6938fc1f23401bb261
mmlu,mmlu_pro:test:539,openai_gpt56_sol,0.0,0.01,0.01,0.01,False,True,9d2ab0f842efd3e3ec230a736c4954db26a8e8b2eca0f628a2f58b46c7a580eb
mmlu,mmlu_pro:test:539,openai_gpt56_sol,0.75,0.01,0.020936143440419212,0.0209361434404,False,False,57e955d3bc191d0520bef02cd24012ff09afb6f81266cc565d46441f7e35df71
mmlu,mmlu_pro:test:539,openai_gpt56_sol,1.5,0.01,0.043309005782576605,0.0433090057826,False,False,ad1e7338ecf48ebc52c21afbede218eb1107eb421307fcf7c6f95ab00bb36479
mmlu,mmlu_pro:test:539,anthropic_sonnet5,-1.5,0.72,0.3645804170628424,0.364580417063,True,False,af55c540cf185d296b42202eb721fa1882274cadbb206be7fe277c5b630976de
mmlu,mmlu_pro:test:539,anthropic_sonnet5,-0.75,0.72,0.5484627787629106,0.548462778763,True,False,22b7b51dba5dcf9342db2f40d069a84d068276fd389f2ecd82f150813a041942
mmlu,mmlu_pro:test:539,anthropic_sonnet5,0.0,0.72,0.72,0.72,True,True,db141daaba8f112e26c6e522b38c9ab67e6a84e4a0dcb6268bf8d264fbebdb69
mmlu,mmlu_pro:test:539,anthropic_sonnet5,0.75,0.72,0.8448100041326249,0.844810004133,True,False,31e14f3f78ce42374900a354bfc7826fd597ccc9accb02d8de9ff54d757141fe
mmlu,mmlu_pro:test:539,anthropic_sonnet5,1.5,0.72,0.9201554944517072,0.920155494452,True,False,0b1b93599b05849f68bbafd0dfb0d6fe72c6c1e6fec7bcb1208d1eacce5c61c0
mmlu,mmlu_pro:test:594,openai_gpt56_sol,-1.5,0.99,0.9566909942174234,0.956690994217,True,False,ae0d1f499991f9425687c5b85f4e4a355e8fec7350ecb3a8b7811225bbe46cc8
mmlu,mmlu_pro:test:594,openai_gpt56_sol,-0.75,0.99,0.9790638565595808,0.97906385656,True,False,566af64583bc54a89730c254db04a3c535ac4f523f3ad5b2d81210e2182647c0
mmlu,mmlu_pro:test:594,openai_gpt56_sol,0.0,0.99,0.99,0.99,True,True,e69212fd612e2667b336c0f8b433ced1a85b1168c3149427c9ebe09f950bf352
mmlu,mmlu_pro:test:594,openai_gpt56_sol,0.75,0.99,0.9952512786303263,0.99525127863,True,False,d20f937ffa78b9e04d72999dd59884ed51b1a42f3cce7872c9c5d1c2db1483a0
mmlu,mmlu_pro:test:594,openai_gpt56_sol,1.5,0.99,0.9977512283699548,0.99775122837,True,False,296c71357da09571c904c08097dc3e8bb018f44f992c4dece477a4ff7cfe7aff
mmlu,mmlu_pro:test:594,anthropic_sonnet5,-1.5,0.85,0.5583827383980898,0.558382738398,True,False,475b779b657e72da270b5824990ac1321743816d3c4bc80862561a2bc75ea9d5
mmlu,mmlu_pro:test:594,anthropic_sonnet5,-0.75,0.85,0.7280202117132848,0.728020211713,True,False,461c3ca58adba12d9c1de9c69719b81544bb73d13b1ee077f9afbdcd34435044
mmlu,mmlu_pro:test:594,anthropic_sonnet5,0.0,0.85,0.85,0.85,True,True,7796d7bae2503dc8d345179610a0f23879219b9d76ce6286ee0eeb9433eb7025
mmlu,mmlu_pro:test:594,anthropic_sonnet5,0.75,0.85,0.9230552212606222,0.923055221261,True,False,7d05ef74a527adbb844a4aaaa4f416bcafc771fd10450f7f5fdcefdd627b192f
mmlu,mmlu_pro:test:594,anthropic_sonnet5,1.5,0.85,0.9621158137182997,0.962115813718,True,False,b9959e83388ae243beb755ff1fbe4d5e59552425d103468904ddfbbcf265e505
mmlu,mmlu_pro:test:596,openai_gpt56_sol,-1.5,0.99,0.9566909942174234,0.956690994217,True,False,7fe9023291223ffebed87ed989a33716b616887a4fee35fcb207ce895f4db52a
mmlu,mmlu_pro:test:596,openai_gpt56_sol,-0.75,0.99,0.9790638565595808,0.97906385656,True,False,82d2dc588b401e0a7e281070106ee964a6cbdbaf7ab5f646e8cfe382094071f2
mmlu,mmlu_pro:test:596,openai_gpt56_sol,0.0,0.99,0.99,0.99,True,True,176cdbbb0c00ea831f2a461909424d9bd0230838a7e3c11ba58f365fa62240da
mmlu,mmlu_pro:test:596,openai_gpt56_sol,0.75,0.99,0.9952512786303263,0.99525127863,True,False,f390b375c33bc2dc3a2ccc6ee4deee177f17ab69a505bf59aed736989ce98f32
mmlu,mmlu_pro:test:596,openai_gpt56_sol,1.5,0.99,0.9977512283699548,0.99775122837,True,False,a414ea2c25ad38d4b83f899576ea0fee1f09a8596daab4adad465945262ed0df
mmlu,mmlu_pro:test:596,anthropic_sonnet5,-1.5,0.72,0.3645804170628424,0.364580417063,True,False,02523333ab096f0110e3f99608b7c1063a0069a79d0a2dcf138406841c75814e
mmlu,mmlu_pro:test:596,anthropic_sonnet5,-0.75,0.72,0.5484627787629106,0.548462778763,True,False,9c8308a790d426da47832d6e6ddb015be5f2d9fa66c28db9783a0304e0c522b4
mmlu,mmlu_pro:test:596,anthropic_sonnet5,0.0,0.72,0.72,0.72,True,True,2216eba94d5dcf37f5fc11bdcf33dbad460bf96a9bc11d97f8cba91e6f10a20e
mmlu,mmlu_pro:test:596,anthropic_sonnet5,0.75,0.72,0.8448100041326249,0.844810004133,True,False,ca638f021674655eacad4cc266a315a9f3bbe26a6d4d018e9ecbe900e3fe35f8
mmlu,mmlu_pro:test:596,anthropic_sonnet5,1.5,0.72,0.9201554944517072,0.920155494452,True,False,90b66b842e83ff1d8cc663fc759e472dddcec626b0e452f750b5c660d4f75e45
mmlu,mmlu_pro:test:629,openai_gpt56_sol,-1.5,0.98,0.9162014299054049,0.916201429905,False,False,618134c218ff1cd9c5337c3cc0ff8c00a8371002dda0b8d32fccec8112e1ef93
mmlu,mmlu_pro:test:629,openai_gpt56_sol,-0.75,0.98,0.958585206175545,0.958585206176,False,False,e41a6d60f79853c102a43f635dcfb1d734db091f39f9a20633825498eb308459
mmlu,mmlu_pro:test:629,openai_gpt56_sol,0.0,0.98,0.98,0.98,False,True,506e9e4f6e50825acf568bc465cc50156e81ddd7c0139e1149de7718cb981098
mmlu,mmlu_pro:test:629,openai_gpt56_sol,0.75,0.98,0.9904519111242143,0.990451911124,False,False,c2680f0a2562bbb8fcc124e575f04f29d8c5ceab6417402444ef8259828a6672
mmlu,mmlu_pro:test:629,openai_gpt56_sol,1.5,0.98,0.9954669652372276,0.995466965237,False,False,4cd310c975021842bf1ee20697dc5ebb3dd649a55c206e96dda010d881e255a5
mmlu,mmlu_pro:test:629,anthropic_sonnet5,-1.5,0.85,0.5583827383980898,0.558382738398,False,False,814f902a85dac325f4c66fdb8b11d007426eed22331f59967ea3763f7820eff7
mmlu,mmlu_pro:test:629,anthropic_sonnet5,-0.75,0.85,0.7280202117132848,0.728020211713,False,False,7ed7733e57e9e6aa9b568806587b0ab9cefd5c1ca159f95b19ad430d7ab57dc1
mmlu,mmlu_pro:test:629,anthropic_sonnet5,0.0,0.85,0.85,0.85,False,True,3fba0bc78f0ddadf272550af65d493832517f02dddae7b57fa5a551617b1d543
mmlu,mmlu_pro:test:629,anthropic_sonnet5,0.75,0.85,0.9230552212606222,0.923055221261,False,False,d4c003ef2f271960265339bf8be59111d24b80252bdef6c7f765ad7133bda246
mmlu,mmlu_pro:test:629,anthropic_sonnet5,1.5,0.85,0.9621158137182997,0.962115813718,False,False,72fe5c338b30a827ebd609dd38730de9613cdd457f8d097d62e5795fcb44f2bc
mmlu,mmlu_pro:test:685,openai_gpt56_sol,-1.5,0.98,0.9162014299054049,0.916201429905,False,False,5a914b7c20efa3ec63140eadd7fb994a57ee51240aa28fc091341b797aa0048c
mmlu,mmlu_pro:test:685,openai_gpt56_sol,-0.75,0.98,0.958585206175545,0.958585206176,False,False,21755a491e4559694d7a1ccdead0c27baae2536ad8ac98a69876419ea732768d
mmlu,mmlu_pro:test:685,openai_gpt56_sol,0.0,0.98,0.98,0.98,False,True,a5a83e573d2456f3d883d5ebdd0175b295c1ee8e305a8acaebb329e8652f254e
mmlu,mmlu_pro:test:685,openai_gpt56_sol,0.75,0.98,0.9904519111242143,0.990451911124,False,False,4f47a637c8741814b262738e26bb594f2d8dff1d1262957b088385224fcd2c83
mmlu,mmlu_pro:test:685,openai_gpt56_sol,1.5,0.98,0.9954669652372276,0.995466965237,False,False,dc7a3b1643846eb4c558aecdfcc11c2bd2cbe0ecd59e533d4cddb5c2c2babfaa
mmlu,mmlu_pro:test:685,anthropic_sonnet5,-1.5,0.92,0.7195735037383466,0.719573503738,False,False,9e134b0db003d30deac782f41c37744d893d74035ddb4c6fb2706da38c342b33
mmlu,mmlu_pro:test:685,anthropic_sonnet5,-0.75,0.92,0.8445325685518145,0.844532568552,False,False,257ce6e2c6215acdf2da5f63a6b7d4e14846417eb70cc8c309c6af2c5ee08f1a
mmlu,mmlu_pro:test:685,anthropic_sonnet5,0.0,0.92,0.92,0.92,False,True,a970847aa92b613100091ebe453fc5e3fd627cf32d8f21dfd1a1dac520617ef4
mmlu,mmlu_pro:test:685,anthropic_sonnet5,0.75,0.92,0.9605452647427616,0.960545264743,False,False,d59538797b07f16bc2397a4eda33a2c1b998d9a86c7325e1791aad14cca3be87
mmlu,mmlu_pro:test:685,anthropic_sonnet5,1.5,0.92,0.9809666738234352,0.980966673823,False,False,d5caf2eef85ff62187c6bc3eba713fbded3cea6453dd37a259b7b716ac1d37fe
mmlu,mmlu_pro:test:702,openai_gpt56_sol,-1.5,0.99,0.9566909942174234,0.956690994217,False,False,ab1534e5a7a4cadcfac12dc781ed1b7f2385ae85b8e1f76b3fe845c4c36c60be
mmlu,mmlu_pro:test:702,openai_gpt56_sol,-0.75,0.99,0.9790638565595808,0.97906385656,False,False,dcae6083195b1627c846541e5eb9931920524d78cf2aa9f8595d6792842a81b7
mmlu,mmlu_pro:test:702,openai_gpt56_sol,0.0,0.99,0.99,0.99,False,True,8538ee1f8502ff139b054db8e951151feba509b774a56f8810c2345d67149a74
mmlu,mmlu_pro:test:702,openai_gpt56_sol,0.75,0.99,0.9952512786303263,0.99525127863,False,False,c251472368e4c0a85f40474f48d9784738b2806d933655c908812ce0b22b640d
mmlu,mmlu_pro:test:702,openai_gpt56_sol,1.5,0.99,0.9977512283699548,0.99775122837,False,False,33eeaac6b34e8b5d4daa785d8f051a8becb91dddae6cd41fa2041a17629cee2a
